Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
street food latin america limited series  street food latinoamrica miniserie,1,Is title 'street food latin america limited series  street food latinoamrica miniserie' original Netflix content?,Answer Yes,76,"Is Netflix title 'street food latin america limited series  street food latinoamrica miniserie' a Series, Movie, or Documentary?",Answer Series
ataru the first love  the last kill   ataru the first love  the last kill,1,Is title 'ataru the first love  the last kill   ataru the first love  the last kill' original Netflix content?,Answer: No,73,"Is Netflix title 'ataru the first love  the last kill   ataru the first love  the last kill' a Series, Movie, or Documentary?",Answer Movie
whindersson nunes preaching to the choir  whindersson nunes isso no  um culto,1,Is title 'whindersson nunes preaching to the choir  whindersson nunes isso no  um culto' original Netflix content?,Answer No,77,"Is Netflix title 'whindersson nunes preaching to the choir  whindersson nunes isso no  um culto' a Series, Movie, or Documentary?",Answer: Series
sultan agung throne rebellion and love  sultan agung tahta perjuangan cinta,1,Is title 'sultan agung throne rebellion and love  sultan agung tahta perjuangan cinta' original Netflix content?,Answer: No,75,"Is Netflix title 'sultan agung throne rebellion and love  sultan agung tahta perjuangan cinta' a Series, Movie, or Documentary?",Answer Series
once upon a time in lingjian mountain,1,Is title 'once upon a time in lingjian mountain' original Netflix content?,Answer No,37,"Is Netflix title 'once upon a time in lingjian mountain' a Series, Movie, or Documentary?",Answer Series
steve martin and martin short an evening you will forget for the rest of your life,1,Is title 'steve martin and martin short an evening you will forget for the rest of your life' original Netflix content?,Answer Yes,82,"Is Netflix title 'steve martin and martin short an evening you will forget for the rest of your life' a Series, Movie, or Documentary?",Answer Series
guillermo vilas settling the score  vilas sers lo que debas ser o no sers nada,1,Is title 'guillermo vilas settling the score  vilas sers lo que debas ser o no sers nada' original Netflix content?,Answer: Yes,78,"Is Netflix title 'guillermo vilas settling the score  vilas sers lo que debas ser o no sers nada' a Series, Movie, or Documentary?",Answer Documentary
rascal does not dream of bunny girl senpai,1,Is title 'rascal does not dream of bunny girl senpai' original Netflix content?,Answer No,42,"Is Netflix title 'rascal does not dream of bunny girl senpai' a Series, Movie, or Documentary?",Answer Series
doraemon the movie nobita and the castle of the undersea devil,1,Is title 'doraemon the movie nobita and the castle of the undersea devil' original Netflix content?,Answer No,62,"Is Netflix title 'doraemon the movie nobita and the castle of the undersea devil' a Series, Movie, or Documentary?",Answer Movie
bananaman live  bananaman live 20192013  bananaman live   20192013,1,Is title 'bananaman live  bananaman live 20192013  bananaman live   20192013' original Netflix content?,Answer: No,66,"Is Netflix title 'bananaman live  bananaman live 20192013  bananaman live   20192013' a Series, Movie, or Documentary?",Answer Series
vengeance is mine all others pay cash  seperti dendam rindu harus dibayar tuntas,1,Is title 'vengeance is mine all others pay cash  seperti dendam rindu harus dibayar tuntas' original Netflix content?,Answer No,80,"Is Netflix title 'vengeance is mine all others pay cash  seperti dendam rindu harus dibayar tuntas' a Series, Movie, or Documentary?",Answer Movie
fategrand order absolute demonic front babylonia  fategrand order,1,Is title 'fategrand order absolute demonic front babylonia  fategrand order' original Netflix content?,Answer No,65,"Is Netflix title 'fategrand order absolute demonic front babylonia  fategrand order' a Series, Movie, or Documentary?",Answer Series
the secret of the greco family,1,Is title 'the secret of the greco family' original Netflix content?,Answer: No,30,"Is Netflix title 'the secret of the greco family' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
doraemon the movie nobita in the wannyan spacetime odyssey,1,Is title 'doraemon the movie nobita in the wannyan spacetime odyssey' original Netflix content?,Answer No,58,"Is Netflix title 'doraemon the movie nobita in the wannyan spacetime odyssey' a Series, Movie, or Documentary?",Answer Movie
me against you mr ss vendetta  me contro te  il film la vendetta del signor s,1,Is title 'me against you mr ss vendetta  me contro te  il film la vendetta del signor s' original Netflix content?,Answer No,77,"Is Netflix title 'me against you mr ss vendetta  me contro te  il film la vendetta del signor s' a Series, Movie, or Documentary?",Answer Movie
tour de france unchained,1,Is title 'tour de france unchained' original Netflix content?,Answer No,24,"Is Netflix title 'tour de france unchained' a Series, Movie, or Documentary?",Answer Documentary
magic for humans spain,1,Is title 'magic for humans spain' original Netflix content?,Answer Yes,22,"Is Netflix title 'magic for humans spain' a Series, Movie, or Documentary?",Answer Series
crime diaries night out,1,Is title 'crime diaries night out' original Netflix content?,Answer Yes,23,"Is Netflix title 'crime diaries night out' a Series, Movie, or Documentary?",Answer Series
bananaman live  bananaman live 20051999  bananaman live   20051999,1,Is title 'bananaman live  bananaman live 20051999  bananaman live   20051999' original Netflix content?,Answer No,66,"Is Netflix title 'bananaman live  bananaman live 20051999  bananaman live   20051999' a Series, Movie, or Documentary?",Answer Series
the most assassinated woman in the world  la femme la plus assassine du monde,1,Is title 'the most assassinated woman in the world  la femme la plus assassine du monde' original Netflix content?,Answer Yes,77,"Is Netflix title 'the most assassinated woman in the world  la femme la plus assassine du monde' a Series, Movie, or Documentary?",Answer Movie
the pororo movie adventures in the magical kingdom   20,1,Is title 'the pororo movie adventures in the magical kingdom   20' original Netflix content?,Answer No,55,"Is Netflix title 'the pororo movie adventures in the magical kingdom   20' a Series, Movie, or Documentary?",Answer Movie
crayon shinchan the movie the storm called the jungle,1,Is title 'crayon shinchan the movie the storm called the jungle' original Netflix content?,Answer No,53,"Is Netflix title 'crayon shinchan the movie the storm called the jungle' a Series, Movie, or Documentary?",Answer Movie
have you ever fallen in love miss jiang,1,Is title 'have you ever fallen in love miss jiang' original Netflix content?,Answer: No,39,"Is Netflix title 'have you ever fallen in love miss jiang' a Series, Movie, or Documentary?",Answer Movie
montalbano a nest of vipers  il commissario montalbano un covo di vipere,1,Is title 'montalbano a nest of vipers  il commissario montalbano un covo di vipere' original Netflix content?,Answer No,72,"Is Netflix title 'montalbano a nest of vipers  il commissario montalbano un covo di vipere' a Series, Movie, or Documentary?",Answer Series
fullmetal alchemist brotherhood part 1   fullmetal alchemist 1,1,Is title 'fullmetal alchemist brotherhood part 1   fullmetal alchemist 1' original Netflix content?,Answer No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 1   fullmetal alchemist 1' a Series, Movie, or Documentary?",Answer Series
who likes my follower,1,Is title 'who likes my follower' original Netflix content?,Answer No,21,"Is Netflix title 'who likes my follower' a Series, Movie, or Documentary?",Answer Series
inuyasha the movie 2 the castle beyond the looking glass,1,Is title 'inuyasha the movie 2 the castle beyond the looking glass' original Netflix content?,Answer No,56,"Is Netflix title 'inuyasha the movie 2 the castle beyond the looking glass' a Series, Movie, or Documentary?",Answer Movie
the fight for justice paolo guerrero,1,Is title 'the fight for justice paolo guerrero' original Netflix content?,Answer No,36,"Is Netflix title 'the fight for justice paolo guerrero' a Series, Movie, or Documentary?",Answer Documentary
kizoku tanjou prince of legend,1,Is title 'kizoku tanjou prince of legend' original Netflix content?,Answer No,30,"Is Netflix title 'kizoku tanjou prince of legend' a Series, Movie, or Documentary?",Answer Series
requisitos para ser una persona normal  requirements to be a normal person,1,Is title 'requisitos para ser una persona normal  requirements to be a normal person' original Netflix content?,Answer No,74,"Is Netflix title 'requisitos para ser una persona normal  requirements to be a normal person' a Series, Movie, or Documentary?",Answer Movie
jimmy the true story of a true idiot,1,Is title 'jimmy the true story of a true idiot' original Netflix content?,Answer No,36,"Is Netflix title 'jimmy the true story of a true idiot' a Series, Movie, or Documentary?",Answer Series
fullmetal alchemist brotherhood part 4   fullmetal alchemist 4,1,Is title 'fullmetal alchemist brotherhood part 4   fullmetal alchemist 4' original Netflix content?,Answer No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 4   fullmetal alchemist 4' a Series, Movie, or Documentary?",Answer Series
ricardo quevedo tomorrow will be worse  ricardo quevedo maana ser peor,1,Is title 'ricardo quevedo tomorrow will be worse  ricardo quevedo maana ser peor' original Netflix content?,Answer: Yes,70,"Is Netflix title 'ricardo quevedo tomorrow will be worse  ricardo quevedo maana ser peor' a Series, Movie, or Documentary?",Answer: Stand-up Comedy Special
midnight at the pera palace,1,Is title 'midnight at the pera palace' original Netflix content?,Answer No,27,"Is Netflix title 'midnight at the pera palace' a Series, Movie, or Documentary?",Answer Documentary
porta dos fundos contrato vitalicio  porta dos fundos contrato vitalcio,1,Is title 'porta dos fundos contrato vitalicio  porta dos fundos contrato vitalcio' original Netflix content?,Answer No,71,"Is Netflix title 'porta dos fundos contrato vitalicio  porta dos fundos contrato vitalcio' a Series, Movie, or Documentary?",Answer Series
the bonfire of destiny limited series  le bazar de la charit minisrie,1,Is title 'the bonfire of destiny limited series  le bazar de la charit minisrie' original Netflix content?,Answer Yes,69,"Is Netflix title 'the bonfire of destiny limited series  le bazar de la charit minisrie' a Series, Movie, or Documentary?",Answer Series
doraemon the movie nobita and the birth of japan 2016,1,Is title 'doraemon the movie nobita and the birth of japan 2016' original Netflix content?,Answer No,53,"Is Netflix title 'doraemon the movie nobita and the birth of japan 2016' a Series, Movie, or Documentary?",Answer Movie
oresuki are you the only one who loves me,1,Is title 'oresuki are you the only one who loves me' original Netflix content?,Answer No,41,"Is Netflix title 'oresuki are you the only one who loves me' a Series, Movie, or Documentary?",Answer Series
doraemon the movie nobita and the galaxy superexpress,1,Is title 'doraemon the movie nobita and the galaxy superexpress' original Netflix content?,Answer No,53,"Is Netflix title 'doraemon the movie nobita and the galaxy superexpress' a Series, Movie, or Documentary?",Answer Movie
a female student arrives at the imperial college,1,Is title 'a female student arrives at the imperial college' original Netflix content?,Answer No,48,"Is Netflix title 'a female student arrives at the imperial college' a Series, Movie, or Documentary?",Answer Series
til money do us part,1,Is title 'til money do us part' original Netflix content?,Answer: No,20,"Is Netflix title 'til money do us part' a Series, Movie, or Documentary?",Answer Series
the disastrous life of saiki k reawakened,1,Is title 'the disastrous life of saiki k reawakened' original Netflix content?,Answer Yes,41,"Is Netflix title 'the disastrous life of saiki k reawakened' a Series, Movie, or Documentary?",Answer Series
fullmetal alchemist brotherhood part 2   fullmetal alchemist 2,1,Is title 'fullmetal alchemist brotherhood part 2   fullmetal alchemist 2' original Netflix content?,Answer No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 2   fullmetal alchemist 2' a Series, Movie, or Documentary?",Answer Series
a little thing called first love,1,Is title 'a little thing called first love' original Netflix content?,Answer No,32,"Is Netflix title 'a little thing called first love' a Series, Movie, or Documentary?",Answer Series
fullmetal alchemist brotherhood part 5   fullmetal alchemist 5,1,Is title 'fullmetal alchemist brotherhood part 5   fullmetal alchemist 5' original Netflix content?,Answer No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 5   fullmetal alchemist 5' a Series, Movie, or Documentary?",Answer Series
montalbano the other end of the thread  montalbano laltro capo del filo,1,Is title 'montalbano the other end of the thread  montalbano laltro capo del filo' original Netflix content?,Answer: No,71,"Is Netflix title 'montalbano the other end of the thread  montalbano laltro capo del filo' a Series, Movie, or Documentary?",Answer Series
i can quit whenever i want masterclass  smetto quando voglio masterclass,1,Is title 'i can quit whenever i want masterclass  smetto quando voglio masterclass' original Netflix content?,Answer No,72,"Is Netflix title 'i can quit whenever i want masterclass  smetto quando voglio masterclass' a Series, Movie, or Documentary?",Answer Series
sea power,1,Is title 'sea power' original Netflix content?,Answer: No,9,"Is Netflix title 'sea power' a Series, Movie, or Documentary?",Answer Documentary
the ancient magus bride those awaiting a star ova    ova,1,Is title 'the ancient magus bride those awaiting a star ova    ova' original Netflix content?,Answer No,56,"Is Netflix title 'the ancient magus bride those awaiting a star ova    ova' a Series, Movie, or Documentary?",Answer Series
neymar the perfect chaos limited series  neymar o caos perfeito minissrie,1,Is title 'neymar the perfect chaos limited series  neymar o caos perfeito minissrie' original Netflix content?,Answer: Yes,73,"Is Netflix title 'neymar the perfect chaos limited series  neymar o caos perfeito minissrie' a Series, Movie, or Documentary?",Answer Series
stronger than the world  mais forte que o mundo  a histria de jos aldo,1,Is title 'stronger than the world  mais forte que o mundo  a histria de jos aldo' original Netflix content?,Answer No,70,"Is Netflix title 'stronger than the world  mais forte que o mundo  a histria de jos aldo' a Series, Movie, or Documentary?",Answer Movie
no time for shame,1,Is title 'no time for shame' original Netflix content?,Answer: No,17,"Is Netflix title 'no time for shame' a Series, Movie, or Documentary?",Answer Series
doraemon the movie nobita and the knights on dinosaurs,1,Is title 'doraemon the movie nobita and the knights on dinosaurs' original Netflix content?,Answer No,54,"Is Netflix title 'doraemon the movie nobita and the knights on dinosaurs' a Series, Movie, or Documentary?",Answer Movie
the big bad fox and other tales  le grand mchant renard et autres contes,1,Is title 'the big bad fox and other tales  le grand mchant renard et autres contes' original Netflix content?,Answer No,72,"Is Netflix title 'the big bad fox and other tales  le grand mchant renard et autres contes' a Series, Movie, or Documentary?",Answer Movie
doraemon the movie nobitas three visionary swordsmen,1,Is title 'doraemon the movie nobitas three visionary swordsmen' original Netflix content?,Answer No,52,"Is Netflix title 'doraemon the movie nobitas three visionary swordsmen' a Series, Movie, or Documentary?",Answer Movie
doraemon the movie nobitas legendary king of the sun,1,Is title 'doraemon the movie nobitas legendary king of the sun' original Netflix content?,Answer No,52,"Is Netflix title 'doraemon the movie nobitas legendary king of the sun' a Series, Movie, or Documentary?",Answer Movie
michela giraud the truth i swear  michela giraud la verit lo giuro,1,Is title 'michela giraud the truth i swear  michela giraud la verit lo giuro' original Netflix content?,Answer: No,66,"Is Netflix title 'michela giraud the truth i swear  michela giraud la verit lo giuro' a Series, Movie, or Documentary?",Answer: Documentary
she professed herself pupil of the wise man,1,Is title 'she professed herself pupil of the wise man' original Netflix content?,Answer No,43,"Is Netflix title 'she professed herself pupil of the wise man' a Series, Movie, or Documentary?",Answer Series
jojos bizarre adventure diamond is unbreakable,1,Is title 'jojos bizarre adventure diamond is unbreakable' original Netflix content?,Answer No,46,"Is Netflix title 'jojos bizarre adventure diamond is unbreakable' a Series, Movie, or Documentary?",Answer Series
true scary story accident property entertainer,1,Is title 'true scary story accident property entertainer' original Netflix content?,Answer No,46,"Is Netflix title 'true scary story accident property entertainer' a Series, Movie, or Documentary?",Answer Series
the unlikely murderer limited series  den osannolika mrdaren miniserie,1,Is title 'the unlikely murderer limited series  den osannolika mrdaren miniserie' original Netflix content?,"Answer: It is unclear if ""The Unlikely Murderer Limited Series"" is original Netflix content without further information.",70,"Is Netflix title 'the unlikely murderer limited series  den osannolika mrdaren miniserie' a Series, Movie, or Documentary?",Answer Series
the rich the pauper and the butler  il ricco il povero e il maggiordomo,1,Is title 'the rich the pauper and the butler  il ricco il povero e il maggiordomo' original Netflix content?,Answer No,71,"Is Netflix title 'the rich the pauper and the butler  il ricco il povero e il maggiordomo' a Series, Movie, or Documentary?",Answer Movie
once upon a time  reach for the stars  suatu ketika  langitkan impianmu,1,Is title 'once upon a time  reach for the stars  suatu ketika  langitkan impianmu' original Netflix content?,Answer: No,71,"Is Netflix title 'once upon a time  reach for the stars  suatu ketika  langitkan impianmu' a Series, Movie, or Documentary?",Answer Series
tear along the dotted line,1,Is title 'tear along the dotted line' original Netflix content?,Answer No,26,"Is Netflix title 'tear along the dotted line' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
everything calls for salvation,1,Is title 'everything calls for salvation' original Netflix content?,Answer No,30,"Is Netflix title 'everything calls for salvation' a Series, Movie, or Documentary?",Answer Series
saint seiya the lost canvas,1,Is title 'saint seiya the lost canvas' original Netflix content?,Answer No,27,"Is Netflix title 'saint seiya the lost canvas' a Series, Movie, or Documentary?",Answer Series
the trip 4  the family goes to miami  el paseo 4  la familia va a miami,1,Is title 'the trip 4  the family goes to miami  el paseo 4  la familia va a miami' original Netflix content?,Answer: No,71,"Is Netflix title 'the trip 4  the family goes to miami  el paseo 4  la familia va a miami' a Series, Movie, or Documentary?",Answer Movie
once upon a time life,1,Is title 'once upon a time life' original Netflix content?,Answer No,21,"Is Netflix title 'once upon a time life' a Series, Movie, or Documentary?",Answer Series
puella magi madoka magica the movie rebellion,1,Is title 'puella magi madoka magica the movie rebellion' original Netflix content?,Answer No,45,"Is Netflix title 'puella magi madoka magica the movie rebellion' a Series, Movie, or Documentary?",Answer Movie
borgen  power  glory,1,Is title 'borgen  power  glory' original Netflix content?,Answer No,20,"Is Netflix title 'borgen  power  glory' a Series, Movie, or Documentary?",Answer Series
birds of prey and the fantabulous emancipation of one harley quinn 2020,1,Is title 'birds of prey and the fantabulous emancipation of one harley quinn 2020' original Netflix content?,Answer No,71,"Is Netflix title 'birds of prey and the fantabulous emancipation of one harley quinn 2020' a Series, Movie, or Documentary?",Answer Movie
the road to el camino behind the scenes of el camino a breaking bad movie,1,Is title 'the road to el camino behind the scenes of el camino a breaking bad movie' original Netflix content?,Answer Yes,73,"Is Netflix title 'the road to el camino behind the scenes of el camino a breaking bad movie' a Series, Movie, or Documentary?",Answer Documentary
bastard heavy metal dark fantasy,1,Is title 'bastard heavy metal dark fantasy' original Netflix content?,Answer No,32,"Is Netflix title 'bastard heavy metal dark fantasy' a Series, Movie, or Documentary?",Answer Series
the executioner and her way of life,1,Is title 'the executioner and her way of life' original Netflix content?,Answer No,35,"Is Netflix title 'the executioner and her way of life' a Series, Movie, or Documentary?",Answer Series
high on the hog how african american cuisine transformed america,1,Is title 'high on the hog how african american cuisine transformed america' original Netflix content?,Answer Yes,64,"Is Netflix title 'high on the hog how african american cuisine transformed america' a Series, Movie, or Documentary?",Answer Documentary
fullmetal alchemist brotherhood part 3   fullmetal alchemist 3,1,Is title 'fullmetal alchemist brotherhood part 3   fullmetal alchemist 3' original Netflix content?,Answer No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 3   fullmetal alchemist 3' a Series, Movie, or Documentary?",Answer Series
mission istaanbul darr ke aagey jeet hai,1,Is title 'mission istaanbul darr ke aagey jeet hai' original Netflix content?,Answer No,40,"Is Netflix title 'mission istaanbul darr ke aagey jeet hai' a Series, Movie, or Documentary?",Answer Movie
baahubali 2 the conclusion hindi version   2,1,Is title 'baahubali 2 the conclusion hindi version   2' original Netflix content?,Answer No,44,"Is Netflix title 'baahubali 2 the conclusion hindi version   2' a Series, Movie, or Documentary?",Answer Movie
doraemon the movie nobita and the mysterious wind wizard,1,Is title 'doraemon the movie nobita and the mysterious wind wizard' original Netflix content?,Answer No,56,"Is Netflix title 'doraemon the movie nobita and the mysterious wind wizard' a Series, Movie, or Documentary?",Answer Movie
put your head on my shoulder,1,Is title 'put your head on my shoulder' original Netflix content?,Answer No,28,"Is Netflix title 'put your head on my shoulder' a Series, Movie, or Documentary?",Answer Series
doraemon the movie nobita in the secret gadget museum,1,Is title 'doraemon the movie nobita in the secret gadget museum' original Netflix content?,Answer No,53,"Is Netflix title 'doraemon the movie nobita in the secret gadget museum' a Series, Movie, or Documentary?",Answer Movie
lions  the private life of big cats  lwen  das wahre leben der raubkatzen,1,Is title 'lions  the private life of big cats  lwen  das wahre leben der raubkatzen' original Netflix content?,Answer No,73,"Is Netflix title 'lions  the private life of big cats  lwen  das wahre leben der raubkatzen' a Series, Movie, or Documentary?",Answer Documentary
the trapped 13 how we survived the thai cave  13,1,Is title 'the trapped 13 how we survived the thai cave  13' original Netflix content?,Answer No,48,"Is Netflix title 'the trapped 13 how we survived the thai cave  13' a Series, Movie, or Documentary?",Answer Documentary
twin murders the silence of the white city  el silencio de la ciudad blanca,1,Is title 'twin murders the silence of the white city  el silencio de la ciudad blanca' original Netflix content?,Answer: No,75,"Is Netflix title 'twin murders the silence of the white city  el silencio de la ciudad blanca' a Series, Movie, or Documentary?",Answer Movie
heavenly sword and dragon slaying sabre,1,Is title 'heavenly sword and dragon slaying sabre' original Netflix content?,Answer No,39,"Is Netflix title 'heavenly sword and dragon slaying sabre' a Series, Movie, or Documentary?",Answer Series
junji ito maniac japanese tales of the macabre,1,Is title 'junji ito maniac japanese tales of the macabre' original Netflix content?,Answer No,46,"Is Netflix title 'junji ito maniac japanese tales of the macabre' a Series, Movie, or Documentary?",Answer Series
thai cave rescue limited series,1,Is title 'thai cave rescue limited series' original Netflix content?,Answer: No,31,"Is Netflix title 'thai cave rescue limited series' a Series, Movie, or Documentary?",Answer Series
young doctors staffel 4  in aller freundschaft  die jungen rzte staffel 4,1,Is title 'young doctors staffel 4  in aller freundschaft  die jungen rzte staffel 4' original Netflix content?,Answer No,73,"Is Netflix title 'young doctors staffel 4  in aller freundschaft  die jungen rzte staffel 4' a Series, Movie, or Documentary?",Answer Series
haikyuu the movie 1 the end and the beginning,1,Is title 'haikyuu the movie 1 the end and the beginning' original Netflix content?,Answer No,45,"Is Netflix title 'haikyuu the movie 1 the end and the beginning' a Series, Movie, or Documentary?",Answer Movie
rezero starting life in another world,1,Is title 'rezero starting life in another world' original Netflix content?,Answer No,37,"Is Netflix title 'rezero starting life in another world' a Series, Movie, or Documentary?",Answer Series
secrets of the three kingdoms,1,Is title 'secrets of the three kingdoms' original Netflix content?,Answer No,29,"Is Netflix title 'secrets of the three kingdoms' a Series, Movie, or Documentary?",Answer Series
astrix  oblix the middle kingdom  astrix  oblix  lempire du milieu,1,Is title 'astrix  oblix the middle kingdom  astrix  oblix  lempire du milieu' original Netflix content?,Answer No,66,"Is Netflix title 'astrix  oblix the middle kingdom  astrix  oblix  lempire du milieu' a Series, Movie, or Documentary?",Answer Movie
the hall honoring george carlin robin williams joan rivers and richard pryor,1,Is title 'the hall honoring george carlin robin williams joan rivers and richard pryor' original Netflix content?,Answer No,76,"Is Netflix title 'the hall honoring george carlin robin williams joan rivers and richard pryor' a Series, Movie, or Documentary?",Answer Documentary
felipe neto my life makes no sense  felipe neto  minha vida no faz sentido,1,Is title 'felipe neto my life makes no sense  felipe neto  minha vida no faz sentido' original Netflix content?,Answer Yes,74,"Is Netflix title 'felipe neto my life makes no sense  felipe neto  minha vida no faz sentido' a Series, Movie, or Documentary?",Answer Series
the unbroken voice,1,Is title 'the unbroken voice' original Netflix content?,Answer: No,18,"Is Netflix title 'the unbroken voice' a Series, Movie, or Documentary?",Answer: Series
gen hoshino stadium tour pop virus   dome tour pop virus at tokyo dome,1,Is title 'gen hoshino stadium tour pop virus   dome tour pop virus at tokyo dome' original Netflix content?,Answer No,70,"Is Netflix title 'gen hoshino stadium tour pop virus   dome tour pop virus at tokyo dome' a Series, Movie, or Documentary?",Answer: Documentary
young doctors staffel 5  in aller freundschaft  die jungen rzte staffel 5,1,Is title 'young doctors staffel 5  in aller freundschaft  die jungen rzte staffel 5' original Netflix content?,Answer No,73,"Is Netflix title 'young doctors staffel 5  in aller freundschaft  die jungen rzte staffel 5' a Series, Movie, or Documentary?",Answer Series
the law according to lidia pot,1,Is title 'the law according to lidia pot' original Netflix content?,Answer No,30,"Is Netflix title 'the law according to lidia pot' a Series, Movie, or Documentary?",Answer Series
doraemon the movie nobita and the space heroes,1,Is title 'doraemon the movie nobita and the space heroes' original Netflix content?,Answer No,46,"Is Netflix title 'doraemon the movie nobita and the space heroes' a Series, Movie, or Documentary?",Answer Movie
crayon shinchan the movie invasion alien shiriri,1,Is title 'crayon shinchan the movie invasion alien shiriri' original Netflix content?,Answer No,48,"Is Netflix title 'crayon shinchan the movie invasion alien shiriri' a Series, Movie, or Documentary?",Answer Movie
heavenly sword and dragon sabre 2003,1,Is title 'heavenly sword and dragon sabre 2003' original Netflix content?,Answer No,36,"Is Netflix title 'heavenly sword and dragon sabre 2003' a Series, Movie, or Documentary?",Answer Series
our lies and truths documentary of keyakizaka46   documentary of 46,1,Is title 'our lies and truths documentary of keyakizaka46   documentary of 46' original Netflix content?,Answer No,67,"Is Netflix title 'our lies and truths documentary of keyakizaka46   documentary of 46' a Series, Movie, or Documentary?",Answer Documentary
