Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
alexa  katie part 3,1,Is title 'alexa  katie part 3' original Netflix content?,Answer Yes,19,"Is Netflix title 'alexa  katie part 3' a Series, Movie, or Documentary?",Answer Series
la caza monteperdido,1,Is title 'la caza monteperdido' original Netflix content?,Answer No,20,"Is Netflix title 'la caza monteperdido' a Series, Movie, or Documentary?",Answer Series
alexa  katie part 2,1,Is title 'alexa  katie part 2' original Netflix content?,Answer Yes,19,"Is Netflix title 'alexa  katie part 2' a Series, Movie, or Documentary?",Answer Series
rise of the guardians,1,Is title 'rise of the guardians' original Netflix content?,Answer No,21,"Is Netflix title 'rise of the guardians' a Series, Movie, or Documentary?",Answer Movie
the tournament 2009,1,Is title 'the tournament 2009' original Netflix content?,Answer No,19,"Is Netflix title 'the tournament 2009' a Series, Movie, or Documentary?",Answer Movie
alexa  katie part 4,1,Is title 'alexa  katie part 4' original Netflix content?,Answer Yes,19,"Is Netflix title 'alexa  katie part 4' a Series, Movie, or Documentary?",Answer Series
pawn stars,1,Is title 'pawn stars' original Netflix content?,Answer No,10,"Is Netflix title 'pawn stars' a Series, Movie, or Documentary?",Answer Series
sonic prime,1,Is title 'sonic prime' original Netflix content?,Answer Yes,11,"Is Netflix title 'sonic prime' a Series, Movie, or Documentary?",Answer Series
is it cake,1,Is title 'is it cake' original Netflix content?,Answer No,10,"Is Netflix title 'is it cake' a Series, Movie, or Documentary?",Answer Series
the dark knight rises,1,Is title 'the dark knight rises' original Netflix content?,Answer No,21,"Is Netflix title 'the dark knight rises' a Series, Movie, or Documentary?",Answer Movie
make my day,1,Is title 'make my day' original Netflix content?,Answer: No,11,"Is Netflix title 'make my day' a Series, Movie, or Documentary?",Answer Series
a silent voice,1,Is title 'a silent voice' original Netflix content?,Answer No,14,"Is Netflix title 'a silent voice' a Series, Movie, or Documentary?",Answer Movie
sniper rogue mission,1,Is title 'sniper rogue mission' original Netflix content?,Answer No,20,"Is Netflix title 'sniper rogue mission' a Series, Movie, or Documentary?",Answer Movie
space sweepers,1,Is title 'space sweepers' original Netflix content?,Answer Yes,14,"Is Netflix title 'space sweepers' a Series, Movie, or Documentary?",Answer Movie
peewees big holiday,1,Is title 'peewees big holiday' original Netflix content?,Answer Yes,19,"Is Netflix title 'peewees big holiday' a Series, Movie, or Documentary?",Answer Movie
promising young woman,1,Is title 'promising young woman' original Netflix content?,Answer No,21,"Is Netflix title 'promising young woman' a Series, Movie, or Documentary?",Answer Movie
no one gets out alive,1,Is title 'no one gets out alive' original Netflix content?,Answer Yes,21,"Is Netflix title 'no one gets out alive' a Series, Movie, or Documentary?",Answer Movie
white lines,1,Is title 'white lines' original Netflix content?,Answer Yes,11,"Is Netflix title 'white lines' a Series, Movie, or Documentary?",Answer Series
the clovehitch killer,1,Is title 'the clovehitch killer' original Netflix content?,Answer No,21,"Is Netflix title 'the clovehitch killer' a Series, Movie, or Documentary?",Answer Movie
long march to freedom,1,Is title 'long march to freedom' original Netflix content?,Answer No,21,"Is Netflix title 'long march to freedom' a Series, Movie, or Documentary?",Answer Documentary
margot at the wedding,1,Is title 'margot at the wedding' original Netflix content?,Answer No,21,"Is Netflix title 'margot at the wedding' a Series, Movie, or Documentary?",Answer Movie
curious george 2006,1,Is title 'curious george 2006' original Netflix content?,Answer No,19,"Is Netflix title 'curious george 2006' a Series, Movie, or Documentary?",Answer Movie
atze schrder  turbo,1,Is title 'atze schrder  turbo' original Netflix content?,Answer No,19,"Is Netflix title 'atze schrder  turbo' a Series, Movie, or Documentary?",Answer Series
poveri ma ricchissimi,1,Is title 'poveri ma ricchissimi' original Netflix content?,Answer No,21,"Is Netflix title 'poveri ma ricchissimi' a Series, Movie, or Documentary?",Answer Movie
more than blue 2021,1,Is title 'more than blue 2021' original Netflix content?,Answer: No,19,"Is Netflix title 'more than blue 2021' a Series, Movie, or Documentary?",Answer Movie
the island,1,Is title 'the island' original Netflix content?,Answer No,10,"Is Netflix title 'the island' a Series, Movie, or Documentary?","Answer: It could refer to either a movie or a series, as there are multiple titles with ""The Island"" on Netflix."
bill nye science guy,1,Is title 'bill nye science guy' original Netflix content?,Answer No,20,"Is Netflix title 'bill nye science guy' a Series, Movie, or Documentary?",Answer Series
stand by me,1,Is title 'stand by me' original Netflix content?,Answer No,11,"Is Netflix title 'stand by me' a Series, Movie, or Documentary?",Answer Movie
marriage blue,1,Is title 'marriage blue' original Netflix content?,Answer No,13,"Is Netflix title 'marriage blue' a Series, Movie, or Documentary?",Answer Movie
bicho de sete cabeas,1,Is title 'bicho de sete cabeas' original Netflix content?,Answer No,20,"Is Netflix title 'bicho de sete cabeas' a Series, Movie, or Documentary?",Answer Movie
friend request 2016,1,Is title 'friend request 2016' original Netflix content?,Answer No,19,"Is Netflix title 'friend request 2016' a Series, Movie, or Documentary?",Answer Movie
the postcard killings,1,Is title 'the postcard killings' original Netflix content?,Answer No,21,"Is Netflix title 'the postcard killings' a Series, Movie, or Documentary?",Answer Movie
les misrables 2012,1,Is title 'les misrables 2012' original Netflix content?,Answer No,18,"Is Netflix title 'les misrables 2012' a Series, Movie, or Documentary?",Answer Movie
bending all the rules,1,Is title 'bending all the rules' original Netflix content?,Answer No,21,"Is Netflix title 'bending all the rules' a Series, Movie, or Documentary?",Answer Movie
looking for alibrandi,1,Is title 'looking for alibrandi' original Netflix content?,Answer No,21,"Is Netflix title 'looking for alibrandi' a Series, Movie, or Documentary?",Answer Movie
white lily,1,Is title 'white lily' original Netflix content?,Answer: No,10,"Is Netflix title 'white lily' a Series, Movie, or Documentary?",Answer Movie
spy kids 3 game over,1,Is title 'spy kids 3 game over' original Netflix content?,Answer No,20,"Is Netflix title 'spy kids 3 game over' a Series, Movie, or Documentary?",Answer Movie
whiskey tango foxtrot,1,Is title 'whiskey tango foxtrot' original Netflix content?,Answer No,21,"Is Netflix title 'whiskey tango foxtrot' a Series, Movie, or Documentary?",Answer Movie
major telugu 2022,1,Is title 'major telugu 2022' original Netflix content?,Answer: Yes,17,"Is Netflix title 'major telugu 2022' a Series, Movie, or Documentary?",Answer Movie
spiritwalker,1,Is title 'spiritwalker' original Netflix content?,Answer: No,12,"Is Netflix title 'spiritwalker' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, as there are multiple titles with similar names on Netflix."
barakah meets barakah,1,Is title 'barakah meets barakah' original Netflix content?,Answer No,21,"Is Netflix title 'barakah meets barakah' a Series, Movie, or Documentary?",Answer Movie
mansfield park 1999,1,Is title 'mansfield park 1999' original Netflix content?,Answer No,19,"Is Netflix title 'mansfield park 1999' a Series, Movie, or Documentary?",Answer Movie
fary is the new black,1,Is title 'fary is the new black' original Netflix content?,Answer Yes,21,"Is Netflix title 'fary is the new black' a Series, Movie, or Documentary?",Answer Series
last christmas 2019,1,Is title 'last christmas 2019' original Netflix content?,Answer No,19,"Is Netflix title 'last christmas 2019' a Series, Movie, or Documentary?",Answer Movie
krishna and his leela,1,Is title 'krishna and his leela' original Netflix content?,Answer Yes,21,"Is Netflix title 'krishna and his leela' a Series, Movie, or Documentary?",Answer Movie
aftermath  pokosie,1,Is title 'aftermath  pokosie' original Netflix content?,Answer: No,18,"Is Netflix title 'aftermath  pokosie' a Series, Movie, or Documentary?",Answer Movie
ten dollar death trip,1,Is title 'ten dollar death trip' original Netflix content?,Answer No,21,"Is Netflix title 'ten dollar death trip' a Series, Movie, or Documentary?",Answer Documentary
akhirat a love story,1,Is title 'akhirat a love story' original Netflix content?,Answer: No,20,"Is Netflix title 'akhirat a love story' a Series, Movie, or Documentary?",Answer Movie
professor,1,Is title 'professor' original Netflix content?,Answer No,9,"Is Netflix title 'professor' a Series, Movie, or Documentary?","Answer: It could refer to either a Series or a Movie, as there are multiple titles with the word ""Professor"" on Netflix."
tutta la vita davanti,1,Is title 'tutta la vita davanti' original Netflix content?,Answer No,21,"Is Netflix title 'tutta la vita davanti' a Series, Movie, or Documentary?",Answer Movie
a history of violence,1,Is title 'a history of violence' original Netflix content?,Answer No,21,"Is Netflix title 'a history of violence' a Series, Movie, or Documentary?",Answer Movie
mo gilligan momentum,1,Is title 'mo gilligan momentum' original Netflix content?,Answer No,20,"Is Netflix title 'mo gilligan momentum' a Series, Movie, or Documentary?",Answer Series
the hunting,1,Is title 'the hunting' original Netflix content?,Answer No,11,"Is Netflix title 'the hunting' a Series, Movie, or Documentary?",Answer Series
seven nights in japan,1,Is title 'seven nights in japan' original Netflix content?,Answer No,21,"Is Netflix title 'seven nights in japan' a Series, Movie, or Documentary?",Answer Movie
dinner date series 1,1,Is title 'dinner date series 1' original Netflix content?,Answer No,20,"Is Netflix title 'dinner date series 1' a Series, Movie, or Documentary?",Answer Series
final set  5me set,1,Is title 'final set  5me set' original Netflix content?,Answer: No,18,"Is Netflix title 'final set  5me set' a Series, Movie, or Documentary?",Answer Movie
first class,1,Is title 'first class' original Netflix content?,Answer No,11,"Is Netflix title 'first class' a Series, Movie, or Documentary?","Answer: It could refer to multiple titles on Netflix, so without more specific information, it is unclear whether it is a Series, Movie, or Documentary."
appointment in london,1,Is title 'appointment in london' original Netflix content?,Answer No,21,"Is Netflix title 'appointment in london' a Series, Movie, or Documentary?",Answer Movie
soulmate,1,Is title 'soulmate' original Netflix content?,"Answer: It is unclear if the title ""soulmate"" is original Netflix content as there are multiple shows and movies with that title on various platforms.",8,"Is Netflix title 'soulmate' a Series, Movie, or Documentary?",Answer Series
prague cans  vejka,1,Is title 'prague cans  vejka' original Netflix content?,Answer: No,18,"Is Netflix title 'prague cans  vejka' a Series, Movie, or Documentary?",Answer: None of the above.
library wars,1,Is title 'library wars' original Netflix content?,Answer No,12,"Is Netflix title 'library wars' a Series, Movie, or Documentary?",Answer Series
legacy of lies 2020,1,Is title 'legacy of lies 2020' original Netflix content?,Answer Yes,19,"Is Netflix title 'legacy of lies 2020' a Series, Movie, or Documentary?",Answer Movie
amrutham chandamamalo,1,Is title 'amrutham chandamamalo' original Netflix content?,Answer No,21,"Is Netflix title 'amrutham chandamamalo' a Series, Movie, or Documentary?",Answer Series
nyara the kidnapping,1,Is title 'nyara the kidnapping' original Netflix content?,Answer: No,20,"Is Netflix title 'nyara the kidnapping' a Series, Movie, or Documentary?",Answer Movie
last madame,1,Is title 'last madame' original Netflix content?,Answer: Yes,11,"Is Netflix title 'last madame' a Series, Movie, or Documentary?",Answer Series
owe my love,1,Is title 'owe my love' original Netflix content?,Answer: Yes,11,"Is Netflix title 'owe my love' a Series, Movie, or Documentary?",Answer Series
paranormal activity 3,1,Is title 'paranormal activity 3' original Netflix content?,Answer No,21,"Is Netflix title 'paranormal activity 3' a Series, Movie, or Documentary?",Answer Movie
amalia la secretaria,1,Is title 'amalia la secretaria' original Netflix content?,Answer No,20,"Is Netflix title 'amalia la secretaria' a Series, Movie, or Documentary?",Answer Series
alzheimers,1,Is title 'alzheimers' original Netflix content?,Answer No,10,"Is Netflix title 'alzheimers' a Series, Movie, or Documentary?",Answer Documentary
all good  sa salim,1,Is title 'all good  sa salim' original Netflix content?,Answer: No,18,"Is Netflix title 'all good  sa salim' a Series, Movie, or Documentary?",Answer Series
alas pati hutan mati,1,Is title 'alas pati hutan mati' original Netflix content?,Answer: No,20,"Is Netflix title 'alas pati hutan mati' a Series, Movie, or Documentary?",Answer: Movie
mubarakan,1,Is title 'mubarakan' original Netflix content?,Answer No,9,"Is Netflix title 'mubarakan' a Series, Movie, or Documentary?",Answer Movie
non c pi religione,1,Is title 'non c pi religione' original Netflix content?,Answer: No,18,"Is Netflix title 'non c pi religione' a Series, Movie, or Documentary?",Answer: It is unclear as there is no known Netflix title with that exact name.
kamome diner,1,Is title 'kamome diner' original Netflix content?,Answer No,12,"Is Netflix title 'kamome diner' a Series, Movie, or Documentary?",Answer Movie
ultraviolet,1,Is title 'ultraviolet' original Netflix content?,Answer No,11,"Is Netflix title 'ultraviolet' a Series, Movie, or Documentary?",Answer Series
im drunk i love you,1,Is title 'im drunk i love you' original Netflix content?,Answer No,19,"Is Netflix title 'im drunk i love you' a Series, Movie, or Documentary?",Answer Movie
thiago ventura pokas,1,Is title 'thiago ventura pokas' original Netflix content?,Answer Yes,20,"Is Netflix title 'thiago ventura pokas' a Series, Movie, or Documentary?",Answer Series
absolute power 1997,1,Is title 'absolute power 1997' original Netflix content?,Answer No,19,"Is Netflix title 'absolute power 1997' a Series, Movie, or Documentary?",Answer Movie
alonetogether 2019,1,Is title 'alonetogether 2019' original Netflix content?,Answer: No,18,"Is Netflix title 'alonetogether 2019' a Series, Movie, or Documentary?",Answer Series
7 emotions  7 uczu,1,Is title '7 emotions  7 uczu' original Netflix content?,Answer: Yes,18,"Is Netflix title '7 emotions  7 uczu' a Series, Movie, or Documentary?",Answer Movie
kevin hart what now,1,Is title 'kevin hart what now' original Netflix content?,Answer No,19,"Is Netflix title 'kevin hart what now' a Series, Movie, or Documentary?",Answer Movie
leave no trace 2018,1,Is title 'leave no trace 2018' original Netflix content?,Answer No,19,"Is Netflix title 'leave no trace 2018' a Series, Movie, or Documentary?",Answer Movie
shock wave 2  2,1,Is title 'shock wave 2  2' original Netflix content?,Answer No,15,"Is Netflix title 'shock wave 2  2' a Series, Movie, or Documentary?",Answer Movie
guardians of the tomb,1,Is title 'guardians of the tomb' original Netflix content?,Answer No,21,"Is Netflix title 'guardians of the tomb' a Series, Movie, or Documentary?",Answer Movie
beauty and the bestie,1,Is title 'beauty and the bestie' original Netflix content?,Answer No,21,"Is Netflix title 'beauty and the bestie' a Series, Movie, or Documentary?",Answer Movie
200 meters,1,Is title '200 meters' original Netflix content?,Answer No,10,"Is Netflix title '200 meters' a Series, Movie, or Documentary?",Answer Movie
bird on a wire 1990,1,Is title 'bird on a wire 1990' original Netflix content?,Answer No,19,"Is Netflix title 'bird on a wire 1990' a Series, Movie, or Documentary?",Answer Movie
happy birthday 2022,1,Is title 'happy birthday 2022' original Netflix content?,Answer: Yes,19,"Is Netflix title 'happy birthday 2022' a Series, Movie, or Documentary?",Answer Movie
ak tesadfleri sever,1,Is title 'ak tesadfleri sever' original Netflix content?,Answer: No,19,"Is Netflix title 'ak tesadfleri sever' a Series, Movie, or Documentary?",Answer Series
its bruno,1,Is title 'its bruno' original Netflix content?,Answer Yes,9,"Is Netflix title 'its bruno' a Series, Movie, or Documentary?",Answer Series
smokey and the bandit,1,Is title 'smokey and the bandit' original Netflix content?,Answer No,21,"Is Netflix title 'smokey and the bandit' a Series, Movie, or Documentary?",Answer Movie
falling for christmas,1,Is title 'falling for christmas' original Netflix content?,Answer Yes,21,"Is Netflix title 'falling for christmas' a Series, Movie, or Documentary?",Answer Movie
jack the giant slayer,1,Is title 'jack the giant slayer' original Netflix content?,Answer No,21,"Is Netflix title 'jack the giant slayer' a Series, Movie, or Documentary?",Answer Movie
invasion,1,Is title 'invasion' original Netflix content?,Answer: No,8,"Is Netflix title 'invasion' a Series, Movie, or Documentary?",Answer Series
a time to kill 1996,1,Is title 'a time to kill 1996' original Netflix content?,Answer No,19,"Is Netflix title 'a time to kill 1996' a Series, Movie, or Documentary?",Answer Movie
the sandman,1,Is title 'the sandman' original Netflix content?,Answer No,11,"Is Netflix title 'the sandman' a Series, Movie, or Documentary?",Answer Series
clark limited series,1,Is title 'clark limited series' original Netflix content?,Answer: Yes,20,"Is Netflix title 'clark limited series' a Series, Movie, or Documentary?",Answer Series
sea of love,1,Is title 'sea of love' original Netflix content?,Answer No,11,"Is Netflix title 'sea of love' a Series, Movie, or Documentary?",Answer Movie
underworld evolution,1,Is title 'underworld evolution' original Netflix content?,Answer No,20,"Is Netflix title 'underworld evolution' a Series, Movie, or Documentary?",Answer Movie
tokyo trial,1,Is title 'tokyo trial' original Netflix content?,Answer No,11,"Is Netflix title 'tokyo trial' a Series, Movie, or Documentary?",Answer Series
fantastic four 2015,1,Is title 'fantastic four 2015' original Netflix content?,Answer No,19,"Is Netflix title 'fantastic four 2015' a Series, Movie, or Documentary?",Answer Movie
guerras do brasildoc,1,Is title 'guerras do brasildoc' original Netflix content?,Answer No,20,"Is Netflix title 'guerras do brasildoc' a Series, Movie, or Documentary?",Answer Documentary
bride for rent 2014,1,Is title 'bride for rent 2014' original Netflix content?,Answer No,19,"Is Netflix title 'bride for rent 2014' a Series, Movie, or Documentary?",Answer Movie
ma che bella sorpresa,1,Is title 'ma che bella sorpresa' original Netflix content?,Answer No,21,"Is Netflix title 'ma che bella sorpresa' a Series, Movie, or Documentary?",Answer Movie
yeh ballet,1,Is title 'yeh ballet' original Netflix content?,Answer Yes,10,"Is Netflix title 'yeh ballet' a Series, Movie, or Documentary?",Answer Movie
madness in the desert,1,Is title 'madness in the desert' original Netflix content?,Answer No,21,"Is Netflix title 'madness in the desert' a Series, Movie, or Documentary?",Answer Documentary
needle in a timestack,1,Is title 'needle in a timestack' original Netflix content?,Answer No,21,"Is Netflix title 'needle in a timestack' a Series, Movie, or Documentary?",Answer Movie
eye in the sky 2015,1,Is title 'eye in the sky 2015' original Netflix content?,Answer No,19,"Is Netflix title 'eye in the sky 2015' a Series, Movie, or Documentary?",Answer Movie
engage kiss,1,Is title 'engage kiss' original Netflix content?,Answer: No,11,"Is Netflix title 'engage kiss' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
jerry before seinfeld,1,Is title 'jerry before seinfeld' original Netflix content?,Answer Yes,21,"Is Netflix title 'jerry before seinfeld' a Series, Movie, or Documentary?",Answer Documentary
dirty lines,1,Is title 'dirty lines' original Netflix content?,Answer Yes,11,"Is Netflix title 'dirty lines' a Series, Movie, or Documentary?",Answer Series
dongalunnaru jagratha,1,Is title 'dongalunnaru jagratha' original Netflix content?,Answer: No,21,"Is Netflix title 'dongalunnaru jagratha' a Series, Movie, or Documentary?",Answer: It is not available on Netflix.
dash  lily,1,Is title 'dash  lily' original Netflix content?,Answer Yes,10,"Is Netflix title 'dash  lily' a Series, Movie, or Documentary?",Answer Series
tremors 5  bloodline,1,Is title 'tremors 5  bloodline' original Netflix content?,Answer No,20,"Is Netflix title 'tremors 5  bloodline' a Series, Movie, or Documentary?",Answer Movie
manchester by the sea,1,Is title 'manchester by the sea' original Netflix content?,Answer No,21,"Is Netflix title 'manchester by the sea' a Series, Movie, or Documentary?",Answer Movie
untangle  desenrola,1,Is title 'untangle  desenrola' original Netflix content?,Answer Yes,19,"Is Netflix title 'untangle  desenrola' a Series, Movie, or Documentary?",Answer Series
underworld awakening,1,Is title 'underworld awakening' original Netflix content?,Answer No,20,"Is Netflix title 'underworld awakening' a Series, Movie, or Documentary?",Answer Movie
un fantastico via vai,1,Is title 'un fantastico via vai' original Netflix content?,Answer: No,21,"Is Netflix title 'un fantastico via vai' a Series, Movie, or Documentary?",Answer Series
monster high haunted,1,Is title 'monster high haunted' original Netflix content?,Answer No,20,"Is Netflix title 'monster high haunted' a Series, Movie, or Documentary?",Answer Movie
finally found someone,1,Is title 'finally found someone' original Netflix content?,Answer No,21,"Is Netflix title 'finally found someone' a Series, Movie, or Documentary?",Answer Movie
neon bull  boi neon,1,Is title 'neon bull  boi neon' original Netflix content?,Answer No,19,"Is Netflix title 'neon bull  boi neon' a Series, Movie, or Documentary?",Answer Movie
good morning,1,Is title 'good morning' original Netflix content?,Answer: No,12,"Is Netflix title 'good morning' a Series, Movie, or Documentary?","Answer: It could be a Series or a Movie, without more specific information."
the lighthouse 2019,1,Is title 'the lighthouse 2019' original Netflix content?,Answer No,19,"Is Netflix title 'the lighthouse 2019' a Series, Movie, or Documentary?",Answer Movie
the substitute 1996,1,Is title 'the substitute 1996' original Netflix content?,Answer No,19,"Is Netflix title 'the substitute 1996' a Series, Movie, or Documentary?",Answer Movie
the treacherous,1,Is title 'the treacherous' original Netflix content?,Answer No,15,"Is Netflix title 'the treacherous' a Series, Movie, or Documentary?",Answer Movie
the sisters brothers,1,Is title 'the sisters brothers' original Netflix content?,Answer No,20,"Is Netflix title 'the sisters brothers' a Series, Movie, or Documentary?",Answer Movie
the space between us,1,Is title 'the space between us' original Netflix content?,Answer No,20,"Is Netflix title 'the space between us' a Series, Movie, or Documentary?",Answer Movie
addams family values,1,Is title 'addams family values' original Netflix content?,Answer No,20,"Is Netflix title 'addams family values' a Series, Movie, or Documentary?",Answer Movie
kitti katz,1,Is title 'kitti katz' original Netflix content?,Answer: No,10,"Is Netflix title 'kitti katz' a Series, Movie, or Documentary?",Answer Series
food tales,1,Is title 'food tales' original Netflix content?,Answer: No,10,"Is Netflix title 'food tales' a Series, Movie, or Documentary?",Answer Series
komedi moderen gokil,1,Is title 'komedi moderen gokil' original Netflix content?,Answer No,20,"Is Netflix title 'komedi moderen gokil' a Series, Movie, or Documentary?",Answer Series
