Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
no turning back no surrendering,1,Is title 'no turning back no surrendering' original Netflix content?,Answer: No,31,"Is Netflix title 'no turning back no surrendering' a Series, Movie, or Documentary?",Answer Movie
the killer a girl who deserves to die,1,Is title 'the killer a girl who deserves to die' original Netflix content?,Answer No,37,"Is Netflix title 'the killer a girl who deserves to die' a Series, Movie, or Documentary?",Answer Movie
confessions of a brazilian call girl  bruna surfistinha,1,Is title 'confessions of a brazilian call girl  bruna surfistinha' original Netflix content?,Answer No,55,"Is Netflix title 'confessions of a brazilian call girl  bruna surfistinha' a Series, Movie, or Documentary?",Answer Movie
gladbeck the hostage crisis  gladbeck das geiseldrama,1,Is title 'gladbeck the hostage crisis  gladbeck das geiseldrama' original Netflix content?,Answer: No,53,"Is Netflix title 'gladbeck the hostage crisis  gladbeck das geiseldrama' a Series, Movie, or Documentary?",Answer Documentary
the sand princess,1,Is title 'the sand princess' original Netflix content?,Answer No,17,"Is Netflix title 'the sand princess' a Series, Movie, or Documentary?",Answer Series
face off 4 the walking guests  lt mt 4 nh c khch,1,Is title 'face off 4 the walking guests  lt mt 4 nh c khch' original Netflix content?,Answer: No,48,"Is Netflix title 'face off 4 the walking guests  lt mt 4 nh c khch' a Series, Movie, or Documentary?",Answer: Series
more than a married couple but not lovers,1,Is title 'more than a married couple but not lovers' original Netflix content?,Answer No,41,"Is Netflix title 'more than a married couple but not lovers' a Series, Movie, or Documentary?",Answer Series
a star shoots across the sky  natchathiram nagargiradhu,1,Is title 'a star shoots across the sky  natchathiram nagargiradhu' original Netflix content?,Answer: No,55,"Is Netflix title 'a star shoots across the sky  natchathiram nagargiradhu' a Series, Movie, or Documentary?",Answer Movie
rose island  lincredibile storia dellisola delle rose,1,Is title 'rose island  lincredibile storia dellisola delle rose' original Netflix content?,Answer: Yes,53,"Is Netflix title 'rose island  lincredibile storia dellisola delle rose' a Series, Movie, or Documentary?",Answer Movie
700 days of battle us vs the police,1,Is title '700 days of battle us vs the police' original Netflix content?,Answer No,35,"Is Netflix title '700 days of battle us vs the police' a Series, Movie, or Documentary?",Answer Movie
on the occasion of remembering the turning gate,1,Is title 'on the occasion of remembering the turning gate' original Netflix content?,Answer No,47,"Is Netflix title 'on the occasion of remembering the turning gate' a Series, Movie, or Documentary?",Answer Movie
the misadventures of hedi and cokeman  en passant pcho,1,Is title 'the misadventures of hedi and cokeman  en passant pcho' original Netflix content?,Answer Yes,54,"Is Netflix title 'the misadventures of hedi and cokeman  en passant pcho' a Series, Movie, or Documentary?",Answer Movie
black clover sword of the wizard king,1,Is title 'black clover sword of the wizard king' original Netflix content?,Answer No,37,"Is Netflix title 'black clover sword of the wizard king' a Series, Movie, or Documentary?",Answer Series
kore yodan nandesukedo,1,Is title 'kore yodan nandesukedo' original Netflix content?,Answer: No,22,"Is Netflix title 'kore yodan nandesukedo' a Series, Movie, or Documentary?",Answer: It is not a valid Netflix title.
the surrogacy,1,Is title 'the surrogacy' original Netflix content?,Answer: No,13,"Is Netflix title 'the surrogacy' a Series, Movie, or Documentary?","Answer: It could be a Series or a Movie, depending on the specific content of the title."
sniff the dog the war hero  snuf de hond in oorlogstijd,1,Is title 'sniff the dog the war hero  snuf de hond in oorlogstijd' original Netflix content?,Answer: No,55,"Is Netflix title 'sniff the dog the war hero  snuf de hond in oorlogstijd' a Series, Movie, or Documentary?",Answer Movie
one piece sky island the golden bell,1,Is title 'one piece sky island the golden bell' original Netflix content?,Answer No,36,"Is Netflix title 'one piece sky island the golden bell' a Series, Movie, or Documentary?",Answer Movie
who rules the world,1,Is title 'who rules the world' original Netflix content?,Answer No,19,"Is Netflix title 'who rules the world' a Series, Movie, or Documentary?",Answer Series
once upon a time in china iii,1,Is title 'once upon a time in china iii' original Netflix content?,Answer No,29,"Is Netflix title 'once upon a time in china iii' a Series, Movie, or Documentary?",Answer Movie
the day will come,1,Is title 'the day will come' original Netflix content?,Answer No,17,"Is Netflix title 'the day will come' a Series, Movie, or Documentary?",Answer Series
the final score,1,Is title 'the final score' original Netflix content?,Answer No,15,"Is Netflix title 'the final score' a Series, Movie, or Documentary?",Answer Movie
dinosaur king,1,Is title 'dinosaur king' original Netflix content?,Answer No,13,"Is Netflix title 'dinosaur king' a Series, Movie, or Documentary?",Answer Series
a full saturday night 20212022     20212022,1,Is title 'a full saturday night 20212022     20212022' original Netflix content?,Answer: No,43,"Is Netflix title 'a full saturday night 20212022     20212022' a Series, Movie, or Documentary?",Answer: It is unclear as the title provided does not match any known Netflix titles.
love you as the world ends,1,Is title 'love you as the world ends' original Netflix content?,Answer Yes,26,"Is Netflix title 'love you as the world ends' a Series, Movie, or Documentary?",Answer Series
love never lies,1,Is title 'love never lies' original Netflix content?,Answer: No,15,"Is Netflix title 'love never lies' a Series, Movie, or Documentary?",Answer Series
all good 2 back to square one  sa salim 2 sil batan,1,Is title 'all good 2 back to square one  sa salim 2 sil batan' original Netflix content?,Answer: No,51,"Is Netflix title 'all good 2 back to square one  sa salim 2 sil batan' a Series, Movie, or Documentary?",Answer Movie
be together,1,Is title 'be together' original Netflix content?,Answer: No,11,"Is Netflix title 'be together' a Series, Movie, or Documentary?",Answer Series
the baader meinhof complex  baader meinhof komplex der,1,Is title 'the baader meinhof complex  baader meinhof komplex der' original Netflix content?,Answer No,54,"Is Netflix title 'the baader meinhof complex  baader meinhof komplex der' a Series, Movie, or Documentary?",Answer Movie
the seven deadly sins cursed by light,1,Is title 'the seven deadly sins cursed by light' original Netflix content?,Answer Yes,37,"Is Netflix title 'the seven deadly sins cursed by light' a Series, Movie, or Documentary?",Answer Series
turning point 911 and the war on terror limited series,1,Is title 'turning point 911 and the war on terror limited series' original Netflix content?,Answer No,54,"Is Netflix title 'turning point 911 and the war on terror limited series' a Series, Movie, or Documentary?",Answer Series
gangs of wasseypur part 1      1,1,Is title 'gangs of wasseypur part 1      1' original Netflix content?,Answer No,32,"Is Netflix title 'gangs of wasseypur part 1      1' a Series, Movie, or Documentary?",Answer Movie
bobo dormouse volume 1  bobo siebenschlfer staffel 1,1,Is title 'bobo dormouse volume 1  bobo siebenschlfer staffel 1' original Netflix content?,Answer No,52,"Is Netflix title 'bobo dormouse volume 1  bobo siebenschlfer staffel 1' a Series, Movie, or Documentary?",Answer Series
detective k secret of virtuous widow,1,Is title 'detective k secret of virtuous widow' original Netflix content?,Answer No,36,"Is Netflix title 'detective k secret of virtuous widow' a Series, Movie, or Documentary?",Answer Movie
an incurable case of love,1,Is title 'an incurable case of love' original Netflix content?,Answer No,25,"Is Netflix title 'an incurable case of love' a Series, Movie, or Documentary?",Answer Series
detective k secret of the living dead,1,Is title 'detective k secret of the living dead' original Netflix content?,Answer No,37,"Is Netflix title 'detective k secret of the living dead' a Series, Movie, or Documentary?",Answer Movie
gintama 2 rules are made to be broken  2,1,Is title 'gintama 2 rules are made to be broken  2' original Netflix content?,Answer No,40,"Is Netflix title 'gintama 2 rules are made to be broken  2' a Series, Movie, or Documentary?",Answer Movie
hello jadoo special  under the sea,1,Is title 'hello jadoo special  under the sea' original Netflix content?,Answer No,34,"Is Netflix title 'hello jadoo special  under the sea' a Series, Movie, or Documentary?",Answer Series
the kings avatar,1,Is title 'the kings avatar' original Netflix content?,Answer No,16,"Is Netflix title 'the kings avatar' a Series, Movie, or Documentary?",Answer Series
the perfect match,1,Is title 'the perfect match' original Netflix content?,Answer No,17,"Is Netflix title 'the perfect match' a Series, Movie, or Documentary?",Answer Movie
how to eliminate my teacher,1,Is title 'how to eliminate my teacher' original Netflix content?,Answer No,27,"Is Netflix title 'how to eliminate my teacher' a Series, Movie, or Documentary?",Answer Movie
the nutty boy,1,Is title 'the nutty boy' original Netflix content?,Answer No,13,"Is Netflix title 'the nutty boy' a Series, Movie, or Documentary?",Answer: There is no Netflix title called 'the nutty boy'.
hold tight limited series  zachowaj spokj miniserial,1,Is title 'hold tight limited series  zachowaj spokj miniserial' original Netflix content?,Answer: Yes,52,"Is Netflix title 'hold tight limited series  zachowaj spokj miniserial' a Series, Movie, or Documentary?",Answer Series
how to break up with your loser  cmo cortar a tu patn,1,Is title 'how to break up with your loser  cmo cortar a tu patn' original Netflix content?,Answer: No,53,"Is Netflix title 'how to break up with your loser  cmo cortar a tu patn' a Series, Movie, or Documentary?",Answer Movie
pokmon the series sun  moon sun  moon ultra legends,1,Is title 'pokmon the series sun  moon sun  moon ultra legends' original Netflix content?,Answer No,51,"Is Netflix title 'pokmon the series sun  moon sun  moon ultra legends' a Series, Movie, or Documentary?",Answer Series
storybots laugh learn sing collection 2 learn to read,1,Is title 'storybots laugh learn sing collection 2 learn to read' original Netflix content?,Answer Yes,53,"Is Netflix title 'storybots laugh learn sing collection 2 learn to read' a Series, Movie, or Documentary?",Answer Series
nameless gangster rules of the time,1,Is title 'nameless gangster rules of the time' original Netflix content?,Answer No,35,"Is Netflix title 'nameless gangster rules of the time' a Series, Movie, or Documentary?",Answer Movie
lego ninjago masters of spinjitzu rise of the serpentine,1,Is title 'lego ninjago masters of spinjitzu rise of the serpentine' original Netflix content?,Answer No,56,"Is Netflix title 'lego ninjago masters of spinjitzu rise of the serpentine' a Series, Movie, or Documentary?",Answer Series
divorce attorney shin limited series,1,Is title 'divorce attorney shin limited series' original Netflix content?,Answer: No,36,"Is Netflix title 'divorce attorney shin limited series' a Series, Movie, or Documentary?",Answer Series
afonso padilha classless  afonso padilha alma de pobre,1,Is title 'afonso padilha classless  afonso padilha alma de pobre' original Netflix content?,Answer Yes,54,"Is Netflix title 'afonso padilha classless  afonso padilha alma de pobre' a Series, Movie, or Documentary?",Answer Series
nobunaga concerto the movie    nobunaga concerto,1,Is title 'nobunaga concerto the movie    nobunaga concerto' original Netflix content?,Answer No,48,"Is Netflix title 'nobunaga concerto the movie    nobunaga concerto' a Series, Movie, or Documentary?",Answer Movie
victim number 8,1,Is title 'victim number 8' original Netflix content?,Answer Yes,15,"Is Netflix title 'victim number 8' a Series, Movie, or Documentary?",Answer Series
iron chef mexico,1,Is title 'iron chef mexico' original Netflix content?,Answer No,16,"Is Netflix title 'iron chef mexico' a Series, Movie, or Documentary?",Answer Series
answer for heaven,1,Is title 'answer for heaven' original Netflix content?,Answer No,17,"Is Netflix title 'answer for heaven' a Series, Movie, or Documentary?",Answer Series
the legend of the chupacabra  la leyenda del chupacabras,1,Is title 'the legend of the chupacabra  la leyenda del chupacabras' original Netflix content?,Answer No,56,"Is Netflix title 'the legend of the chupacabra  la leyenda del chupacabras' a Series, Movie, or Documentary?",Answer Movie
weddings and other disasters  matrimoni e altri disastri,1,Is title 'weddings and other disasters  matrimoni e altri disastri' original Netflix content?,Answer: No,56,"Is Netflix title 'weddings and other disasters  matrimoni e altri disastri' a Series, Movie, or Documentary?",Answer Movie
the assassination of jesse james by the coward robert ford,1,Is title 'the assassination of jesse james by the coward robert ford' original Netflix content?,Answer No,58,"Is Netflix title 'the assassination of jesse james by the coward robert ford' a Series, Movie, or Documentary?",Answer Movie
the good the bad and the playful,1,Is title 'the good the bad and the playful' original Netflix content?,Answer No,32,"Is Netflix title 'the good the bad and the playful' a Series, Movie, or Documentary?",Answer Series
creators file gold,1,Is title 'creators file gold' original Netflix content?,Answer Yes,18,"Is Netflix title 'creators file gold' a Series, Movie, or Documentary?",Answer Series
us at the end of the year  tayo sa huling buwan ng taon,1,Is title 'us at the end of the year  tayo sa huling buwan ng taon' original Netflix content?,Answer: No,55,"Is Netflix title 'us at the end of the year  tayo sa huling buwan ng taon' a Series, Movie, or Documentary?",Answer Movie
space goofs,1,Is title 'space goofs' original Netflix content?,Answer No,11,"Is Netflix title 'space goofs' a Series, Movie, or Documentary?",Answer Series
the great british baking show the professionals,1,Is title 'the great british baking show the professionals' original Netflix content?,Answer No,47,"Is Netflix title 'the great british baking show the professionals' a Series, Movie, or Documentary?",Answer Series
nailed it france,1,Is title 'nailed it france' original Netflix content?,Answer Yes,16,"Is Netflix title 'nailed it france' a Series, Movie, or Documentary?",Answer Series
jinis job exploration  tv,1,Is title 'jinis job exploration  tv' original Netflix content?,Answer No,25,"Is Netflix title 'jinis job exploration  tv' a Series, Movie, or Documentary?",Answer Series
the bento brings happiness,1,Is title 'the bento brings happiness' original Netflix content?,Answer No,26,"Is Netflix title 'the bento brings happiness' a Series, Movie, or Documentary?",Answer Series
one step behind the seraphim  un pas in urma serafimilor,1,Is title 'one step behind the seraphim  un pas in urma serafimilor' original Netflix content?,Answer No,56,"Is Netflix title 'one step behind the seraphim  un pas in urma serafimilor' a Series, Movie, or Documentary?",Answer Movie
under the queens umbrella limited series,1,Is title 'under the queens umbrella limited series' original Netflix content?,Answer: Yes,40,"Is Netflix title 'under the queens umbrella limited series' a Series, Movie, or Documentary?",Answer Series
department q the keeper of lost causes  kvinden i buret,1,Is title 'department q the keeper of lost causes  kvinden i buret' original Netflix content?,Answer No,55,"Is Netflix title 'department q the keeper of lost causes  kvinden i buret' a Series, Movie, or Documentary?",Answer Movie
age of rebellion,1,Is title 'age of rebellion' original Netflix content?,Answer: No,16,"Is Netflix title 'age of rebellion' a Series, Movie, or Documentary?",Answer Series
the legend of mi yue,1,Is title 'the legend of mi yue' original Netflix content?,Answer No,20,"Is Netflix title 'the legend of mi yue' a Series, Movie, or Documentary?",Answer Series
vampire in the garden,1,Is title 'vampire in the garden' original Netflix content?,Answer No,21,"Is Netflix title 'vampire in the garden' a Series, Movie, or Documentary?",Answer Series
beyblade burst surge,1,Is title 'beyblade burst surge' original Netflix content?,Answer No,20,"Is Netflix title 'beyblade burst surge' a Series, Movie, or Documentary?",Answer Series
one for the road  one for the road,1,Is title 'one for the road  one for the road' original Netflix content?,Answer: No,34,"Is Netflix title 'one for the road  one for the road' a Series, Movie, or Documentary?",Answer Movie
night of the living dorks  die nacht der lebenden loser,1,Is title 'night of the living dorks  die nacht der lebenden loser' original Netflix content?,Answer No,55,"Is Netflix title 'night of the living dorks  die nacht der lebenden loser' a Series, Movie, or Documentary?",Answer Movie
the ingenuity of the househusband,1,Is title 'the ingenuity of the househusband' original Netflix content?,Answer Yes,33,"Is Netflix title 'the ingenuity of the househusband' a Series, Movie, or Documentary?",Answer Series
pocket monsters 2023,1,Is title 'pocket monsters 2023' original Netflix content?,Answer: No,20,"Is Netflix title 'pocket monsters 2023' a Series, Movie, or Documentary?",Answer Series
bobo dormouse volume 4  bobo siebenschlfer staffel 4,1,Is title 'bobo dormouse volume 4  bobo siebenschlfer staffel 4' original Netflix content?,Answer: No,52,"Is Netflix title 'bobo dormouse volume 4  bobo siebenschlfer staffel 4' a Series, Movie, or Documentary?",Answer Series
totoy kids  musical series  totoy kids  srie musical,1,Is title 'totoy kids  musical series  totoy kids  srie musical' original Netflix content?,Answer: No,52,"Is Netflix title 'totoy kids  musical series  totoy kids  srie musical' a Series, Movie, or Documentary?",Answer Series
extraordinary attorney woo,1,Is title 'extraordinary attorney woo' original Netflix content?,Answer: No,26,"Is Netflix title 'extraordinary attorney woo' a Series, Movie, or Documentary?",Answer Series
rettou seiha tentative,1,Is title 'rettou seiha tentative' original Netflix content?,Answer No,22,"Is Netflix title 'rettou seiha tentative' a Series, Movie, or Documentary?",Answer Series
killer inside the mind of aaron hernandez limited series,1,Is title 'killer inside the mind of aaron hernandez limited series' original Netflix content?,Answer Yes,56,"Is Netflix title 'killer inside the mind of aaron hernandez limited series' a Series, Movie, or Documentary?",Answer Series
stop playing with the stars  mai scherzare con le stelle,1,Is title 'stop playing with the stars  mai scherzare con le stelle' original Netflix content?,Answer: No,56,"Is Netflix title 'stop playing with the stars  mai scherzare con le stelle' a Series, Movie, or Documentary?",Answer Series
the idhun chronicles part 2  memorias de idhn parte 2,1,Is title 'the idhun chronicles part 2  memorias de idhn parte 2' original Netflix content?,Answer Yes,53,"Is Netflix title 'the idhun chronicles part 2  memorias de idhn parte 2' a Series, Movie, or Documentary?",Answer Series
comedians in cars getting coffee new 2018 freshly brewed,1,Is title 'comedians in cars getting coffee new 2018 freshly brewed' original Netflix content?,Answer Yes,56,"Is Netflix title 'comedians in cars getting coffee new 2018 freshly brewed' a Series, Movie, or Documentary?",Answer Series
cinderella and the four knights,1,Is title 'cinderella and the four knights' original Netflix content?,Answer No,31,"Is Netflix title 'cinderella and the four knights' a Series, Movie, or Documentary?",Answer Series
the idhun chronicles part 1  memorias de idhn parte 1,1,Is title 'the idhun chronicles part 1  memorias de idhn parte 1' original Netflix content?,Answer Yes,53,"Is Netflix title 'the idhun chronicles part 1  memorias de idhn parte 1' a Series, Movie, or Documentary?",Answer Series
waiting for sunset  kung paano hinihintay ang dapithapon,1,Is title 'waiting for sunset  kung paano hinihintay ang dapithapon' original Netflix content?,Answer: No,56,"Is Netflix title 'waiting for sunset  kung paano hinihintay ang dapithapon' a Series, Movie, or Documentary?",Answer Movie
who needs true love,1,Is title 'who needs true love' original Netflix content?,Answer No,19,"Is Netflix title 'who needs true love' a Series, Movie, or Documentary?",Answer Series
war on beasts,1,Is title 'war on beasts' original Netflix content?,Answer: No,13,"Is Netflix title 'war on beasts' a Series, Movie, or Documentary?",Answer Series
made in abyss dawn of the deep soul,1,Is title 'made in abyss dawn of the deep soul' original Netflix content?,Answer No,35,"Is Netflix title 'made in abyss dawn of the deep soul' a Series, Movie, or Documentary?",Answer Movie
rurouni kenshin the beginning    the beginning,1,Is title 'rurouni kenshin the beginning    the beginning' original Netflix content?,Answer No,46,"Is Netflix title 'rurouni kenshin the beginning    the beginning' a Series, Movie, or Documentary?",Answer Movie
comedians in cars getting coffee new 2019 freshly brewed,1,Is title 'comedians in cars getting coffee new 2019 freshly brewed' original Netflix content?,Answer Yes,56,"Is Netflix title 'comedians in cars getting coffee new 2019 freshly brewed' a Series, Movie, or Documentary?",Answer Series
rookie historian goo haeryung,1,Is title 'rookie historian goo haeryung' original Netflix content?,Answer No,29,"Is Netflix title 'rookie historian goo haeryung' a Series, Movie, or Documentary?",Answer Series
black knight the man who guards me,1,Is title 'black knight the man who guards me' original Netflix content?,Answer No,34,"Is Netflix title 'black knight the man who guards me' a Series, Movie, or Documentary?",Answer Series
love is blind japan,1,Is title 'love is blind japan' original Netflix content?,Answer No,19,"Is Netflix title 'love is blind japan' a Series, Movie, or Documentary?",Answer Series
designated survivor 60 days,1,Is title 'designated survivor 60 days' original Netflix content?,Answer No,27,"Is Netflix title 'designated survivor 60 days' a Series, Movie, or Documentary?",Answer Series
pinkfong  hogi dance dance,1,Is title 'pinkfong  hogi dance dance' original Netflix content?,Answer No,26,"Is Netflix title 'pinkfong  hogi dance dance' a Series, Movie, or Documentary?",Answer Series
why did you come to japan,1,Is title 'why did you come to japan' original Netflix content?,Answer No,25,"Is Netflix title 'why did you come to japan' a Series, Movie, or Documentary?",Answer Series
office girls,1,Is title 'office girls' original Netflix content?,Answer No,12,"Is Netflix title 'office girls' a Series, Movie, or Documentary?",Answer Series
the girl from paris  une hirondelle a fait le printemps,1,Is title 'the girl from paris  une hirondelle a fait le printemps' original Netflix content?,Answer No,55,"Is Netflix title 'the girl from paris  une hirondelle a fait le printemps' a Series, Movie, or Documentary?",Answer Movie
like a rolling stone the life  times of ben fongtorres,1,Is title 'like a rolling stone the life  times of ben fongtorres' original Netflix content?,Answer: No,54,"Is Netflix title 'like a rolling stone the life  times of ben fongtorres' a Series, Movie, or Documentary?",Answer Documentary
