Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
dave chappelle collection,1,Is title 'dave chappelle collection' original Netflix content?,Answer Yes,25,"Is Netflix title 'dave chappelle collection' a Series, Movie, or Documentary?",Answer Series
god of war,1,Is title 'god of war' original Netflix content?,Answer No,10,"Is Netflix title 'god of war' a Series, Movie, or Documentary?",Answer: None of the above.
the stand at paxton county,1,Is title 'the stand at paxton county' original Netflix content?,Answer Yes,26,"Is Netflix title 'the stand at paxton county' a Series, Movie, or Documentary?",Answer Movie
a family reunion christmas,1,Is title 'a family reunion christmas' original Netflix content?,Answer Yes,26,"Is Netflix title 'a family reunion christmas' a Series, Movie, or Documentary?",Answer Movie
drive my car,1,Is title 'drive my car' original Netflix content?,Answer No,12,"Is Netflix title 'drive my car' a Series, Movie, or Documentary?",Answer Movie
in from the cold,1,Is title 'in from the cold' original Netflix content?,Answer Yes,16,"Is Netflix title 'in from the cold' a Series, Movie, or Documentary?",Answer Series
blue lagoon the awakening,1,Is title 'blue lagoon the awakening' original Netflix content?,Answer No,25,"Is Netflix title 'blue lagoon the awakening' a Series, Movie, or Documentary?",Answer Movie
call the midwife series 1,1,Is title 'call the midwife series 1' original Netflix content?,Answer No,25,"Is Netflix title 'call the midwife series 1' a Series, Movie, or Documentary?",Answer Series
midnight swan,1,Is title 'midnight swan' original Netflix content?,Answer: No,13,"Is Netflix title 'midnight swan' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, as there is no specific title called ""Midnight Swan"" on Netflix."
the wall,1,Is title 'the wall' original Netflix content?,Answer No,8,"Is Netflix title 'the wall' a Series, Movie, or Documentary?","Answer: It could refer to either the game show series ""The Wall"" or the war film ""The Wall,"" so it depends on the specific title you are referring to."
barbie big city big dreams,1,Is title 'barbie big city big dreams' original Netflix content?,Answer No,26,"Is Netflix title 'barbie big city big dreams' a Series, Movie, or Documentary?",Answer Movie
howzat kerry packers war,1,Is title 'howzat kerry packers war' original Netflix content?,Answer No,24,"Is Netflix title 'howzat kerry packers war' a Series, Movie, or Documentary?",Answer Series
house of hummingbird,1,Is title 'house of hummingbird' original Netflix content?,Answer No,20,"Is Netflix title 'house of hummingbird' a Series, Movie, or Documentary?",Answer Movie
lower city  cidade baixa,1,Is title 'lower city  cidade baixa' original Netflix content?,Answer No,24,"Is Netflix title 'lower city  cidade baixa' a Series, Movie, or Documentary?",Answer Movie
the master,1,Is title 'the master' original Netflix content?,Answer No,10,"Is Netflix title 'the master' a Series, Movie, or Documentary?",Answer: Movie
the fundamentals of caring,1,Is title 'the fundamentals of caring' original Netflix content?,Answer Yes,26,"Is Netflix title 'the fundamentals of caring' a Series, Movie, or Documentary?",Answer Movie
firegate  gerbang neraka,1,Is title 'firegate  gerbang neraka' original Netflix content?,Answer: No,24,"Is Netflix title 'firegate  gerbang neraka' a Series, Movie, or Documentary?",Answer Series
shes gotta have it 1986,1,Is title 'shes gotta have it 1986' original Netflix content?,Answer No,23,"Is Netflix title 'shes gotta have it 1986' a Series, Movie, or Documentary?",Answer Movie
our love  uthando lwethu,1,Is title 'our love  uthando lwethu' original Netflix content?,Answer: No,24,"Is Netflix title 'our love  uthando lwethu' a Series, Movie, or Documentary?",Answer Series
selena the series part 2,1,Is title 'selena the series part 2' original Netflix content?,Answer Yes,24,"Is Netflix title 'selena the series part 2' a Series, Movie, or Documentary?",Answer Series
true story limited series,1,Is title 'true story limited series' original Netflix content?,Answer Yes,25,"Is Netflix title 'true story limited series' a Series, Movie, or Documentary?",Answer Series
kuttavum shikshayum 2022,1,Is title 'kuttavum shikshayum 2022' original Netflix content?,Answer: Yes,24,"Is Netflix title 'kuttavum shikshayum 2022' a Series, Movie, or Documentary?",Answer Movie
tre tigri contro tre tigri,1,Is title 'tre tigri contro tre tigri' original Netflix content?,Answer No,26,"Is Netflix title 'tre tigri contro tre tigri' a Series, Movie, or Documentary?",Answer Series
kicking  screaming 2005,1,Is title 'kicking  screaming 2005' original Netflix content?,Answer No,23,"Is Netflix title 'kicking  screaming 2005' a Series, Movie, or Documentary?",Answer Movie
enes batur gerek kahraman,1,Is title 'enes batur gerek kahraman' original Netflix content?,Answer No,25,"Is Netflix title 'enes batur gerek kahraman' a Series, Movie, or Documentary?",Answer Series
dilan 1991,1,Is title 'dilan 1991' original Netflix content?,Answer No,10,"Is Netflix title 'dilan 1991' a Series, Movie, or Documentary?",Answer Movie
the getaway king  najmro,1,Is title 'the getaway king  najmro' original Netflix content?,Answer: No,24,"Is Netflix title 'the getaway king  najmro' a Series, Movie, or Documentary?",Answer Series
zathura a space adventure,1,Is title 'zathura a space adventure' original Netflix content?,Answer No,25,"Is Netflix title 'zathura a space adventure' a Series, Movie, or Documentary?",Answer Movie
lesson plan  plan lekcji,1,Is title 'lesson plan  plan lekcji' original Netflix content?,Answer: No,24,"Is Netflix title 'lesson plan  plan lekcji' a Series, Movie, or Documentary?",Answer Movie
intuition  la corazonada,1,Is title 'intuition  la corazonada' original Netflix content?,Answer Yes,24,"Is Netflix title 'intuition  la corazonada' a Series, Movie, or Documentary?",Answer Movie
only yesterday,1,Is title 'only yesterday' original Netflix content?,Answer No,14,"Is Netflix title 'only yesterday' a Series, Movie, or Documentary?",Answer Movie
the exorcism of emily rose,1,Is title 'the exorcism of emily rose' original Netflix content?,Answer No,26,"Is Netflix title 'the exorcism of emily rose' a Series, Movie, or Documentary?",Answer Movie
call the midwife series 7,1,Is title 'call the midwife series 7' original Netflix content?,Answer No,25,"Is Netflix title 'call the midwife series 7' a Series, Movie, or Documentary?",Answer Series
terminator 2 judgment day,1,Is title 'terminator 2 judgment day' original Netflix content?,Answer No,25,"Is Netflix title 'terminator 2 judgment day' a Series, Movie, or Documentary?",Answer Movie
high fences,1,Is title 'high fences' original Netflix content?,Answer: No,11,"Is Netflix title 'high fences' a Series, Movie, or Documentary?","Answer: It could be a Series or a Movie, without more information it is difficult to determine."
the third murder,1,Is title 'the third murder' original Netflix content?,Answer No,16,"Is Netflix title 'the third murder' a Series, Movie, or Documentary?",Answer Movie
the taste of money,1,Is title 'the taste of money' original Netflix content?,Answer No,18,"Is Netflix title 'the taste of money' a Series, Movie, or Documentary?",Answer Movie
once upon a time in venice,1,Is title 'once upon a time in venice' original Netflix content?,Answer No,26,"Is Netflix title 'once upon a time in venice' a Series, Movie, or Documentary?",Answer Movie
more than friends,1,Is title 'more than friends' original Netflix content?,Answer: No,17,"Is Netflix title 'more than friends' a Series, Movie, or Documentary?",Answer Series
amy tan unintended memoir,1,Is title 'amy tan unintended memoir' original Netflix content?,Answer Yes,25,"Is Netflix title 'amy tan unintended memoir' a Series, Movie, or Documentary?",Answer Documentary
la dama del bosque maldto,1,Is title 'la dama del bosque maldto' original Netflix content?,Answer: No,25,"Is Netflix title 'la dama del bosque maldto' a Series, Movie, or Documentary?",Answer: Movie
the king of staten island,1,Is title 'the king of staten island' original Netflix content?,Answer No,25,"Is Netflix title 'the king of staten island' a Series, Movie, or Documentary?",Answer Movie
jay and silent bob reboot,1,Is title 'jay and silent bob reboot' original Netflix content?,Answer No,25,"Is Netflix title 'jay and silent bob reboot' a Series, Movie, or Documentary?",Answer Movie
blind love  uursuz ak,1,Is title 'blind love  uursuz ak' original Netflix content?,Answer: No,21,"Is Netflix title 'blind love  uursuz ak' a Series, Movie, or Documentary?",Answer Series
bleach 2004 the rescue,1,Is title 'bleach 2004 the rescue' original Netflix content?,Answer No,22,"Is Netflix title 'bleach 2004 the rescue' a Series, Movie, or Documentary?",Answer Movie
return to the blue lagoon,1,Is title 'return to the blue lagoon' original Netflix content?,Answer No,25,"Is Netflix title 'return to the blue lagoon' a Series, Movie, or Documentary?",Answer Movie
the big show show part 1,1,Is title 'the big show show part 1' original Netflix content?,Answer Yes,24,"Is Netflix title 'the big show show part 1' a Series, Movie, or Documentary?",Answer Series
powder keg  krudttnden,1,Is title 'powder keg  krudttnden' original Netflix content?,Answer: No,22,"Is Netflix title 'powder keg  krudttnden' a Series, Movie, or Documentary?",Answer Movie
paradise kiss,1,Is title 'paradise kiss' original Netflix content?,Answer No,13,"Is Netflix title 'paradise kiss' a Series, Movie, or Documentary?",Answer Series
please her,1,Is title 'please her' original Netflix content?,Answer: No,10,"Is Netflix title 'please her' a Series, Movie, or Documentary?",Answer: Movie
the pentaverate,1,Is title 'the pentaverate' original Netflix content?,Answer No,15,"Is Netflix title 'the pentaverate' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
peepli live,1,Is title 'peepli live' original Netflix content?,Answer No,11,"Is Netflix title 'peepli live' a Series, Movie, or Documentary?",Answer Movie
the deep end of the ocean,1,Is title 'the deep end of the ocean' original Netflix content?,Answer No,25,"Is Netflix title 'the deep end of the ocean' a Series, Movie, or Documentary?",Answer Movie
nothing to hide  le jeu,1,Is title 'nothing to hide  le jeu' original Netflix content?,Answer Yes,23,"Is Netflix title 'nothing to hide  le jeu' a Series, Movie, or Documentary?",Answer Movie
mother nanny  inang yaya,1,Is title 'mother nanny  inang yaya' original Netflix content?,Answer No,24,"Is Netflix title 'mother nanny  inang yaya' a Series, Movie, or Documentary?",Answer Movie
peter bell  pietje bell,1,Is title 'peter bell  pietje bell' original Netflix content?,Answer No,23,"Is Netflix title 'peter bell  pietje bell' a Series, Movie, or Documentary?",Answer Movie
s storm  s    2,1,Is title 's storm  s    2' original Netflix content?,Answer: No,15,"Is Netflix title 's storm  s    2' a Series, Movie, or Documentary?",Answer Series
heartbreak high,1,Is title 'heartbreak high' original Netflix content?,Answer No,15,"Is Netflix title 'heartbreak high' a Series, Movie, or Documentary?",Answer Series
roadkill 2020,1,Is title 'roadkill 2020' original Netflix content?,Answer No,13,"Is Netflix title 'roadkill 2020' a Series, Movie, or Documentary?",Answer Series
christmas with the kranks,1,Is title 'christmas with the kranks' original Netflix content?,Answer No,25,"Is Netflix title 'christmas with the kranks' a Series, Movie, or Documentary?",Answer Movie
see no evil hear no evil,1,Is title 'see no evil hear no evil' original Netflix content?,Answer No,24,"Is Netflix title 'see no evil hear no evil' a Series, Movie, or Documentary?",Answer Movie
thecookalong,1,Is title 'thecookalong' original Netflix content?,Answer: Yes,12,"Is Netflix title 'thecookalong' a Series, Movie, or Documentary?",Answer Series
boboiboy galaxy,1,Is title 'boboiboy galaxy' original Netflix content?,Answer No,15,"Is Netflix title 'boboiboy galaxy' a Series, Movie, or Documentary?",Answer Series
school of roars,1,Is title 'school of roars' original Netflix content?,Answer No,15,"Is Netflix title 'school of roars' a Series, Movie, or Documentary?",Answer Series
untold crime  penalties,1,Is title 'untold crime  penalties' original Netflix content?,Answer Yes,23,"Is Netflix title 'untold crime  penalties' a Series, Movie, or Documentary?",Answer Series
sam jay 3 in the morning,1,Is title 'sam jay 3 in the morning' original Netflix content?,Answer Yes,24,"Is Netflix title 'sam jay 3 in the morning' a Series, Movie, or Documentary?",Answer Series
northern rescue,1,Is title 'northern rescue' original Netflix content?,Answer No,15,"Is Netflix title 'northern rescue' a Series, Movie, or Documentary?",Answer Series
adventure beast,1,Is title 'adventure beast' original Netflix content?,Answer No,15,"Is Netflix title 'adventure beast' a Series, Movie, or Documentary?",Answer: There is no Netflix title called 'adventure beast'.
status its complicated,1,Is title 'status its complicated' original Netflix content?,Answer No,22,"Is Netflix title 'status its complicated' a Series, Movie, or Documentary?",Answer Movie
jack ryan shadow recruit,1,Is title 'jack ryan shadow recruit' original Netflix content?,Answer No,24,"Is Netflix title 'jack ryan shadow recruit' a Series, Movie, or Documentary?",Answer Movie
running turtle,1,Is title 'running turtle' original Netflix content?,Answer No,14,"Is Netflix title 'running turtle' a Series, Movie, or Documentary?",Answer Movie
ba pass 2   2,1,Is title 'ba pass 2   2' original Netflix content?,Answer No,13,"Is Netflix title 'ba pass 2   2' a Series, Movie, or Documentary?",Answer Movie
puff wonders of the reef,1,Is title 'puff wonders of the reef' original Netflix content?,Answer No,24,"Is Netflix title 'puff wonders of the reef' a Series, Movie, or Documentary?",Answer Documentary
aziz ansari buried alive,1,Is title 'aziz ansari buried alive' original Netflix content?,Answer No,24,"Is Netflix title 'aziz ansari buried alive' a Series, Movie, or Documentary?",Answer Stand-up Comedy Special
kids are fine,1,Is title 'kids are fine' original Netflix content?,Answer: No,13,"Is Netflix title 'kids are fine' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, without more specific information."
atm  atm,1,Is title 'atm  atm' original Netflix content?,Answer: No,8,"Is Netflix title 'atm  atm' a Series, Movie, or Documentary?","Answer: It is unclear as there is no specific title on Netflix called ""atm atm."""
killer instinct,1,Is title 'killer instinct' original Netflix content?,Answer No,15,"Is Netflix title 'killer instinct' a Series, Movie, or Documentary?",Answer Series
killer iq lion vs hyena,1,Is title 'killer iq lion vs hyena' original Netflix content?,Answer No,23,"Is Netflix title 'killer iq lion vs hyena' a Series, Movie, or Documentary?",Answer Documentary
black souls  anime nere,1,Is title 'black souls  anime nere' original Netflix content?,Answer No,23,"Is Netflix title 'black souls  anime nere' a Series, Movie, or Documentary?",Answer Movie
hide and never seek,1,Is title 'hide and never seek' original Netflix content?,Answer: No,19,"Is Netflix title 'hide and never seek' a Series, Movie, or Documentary?",Answer Movie
waffles  mochi,1,Is title 'waffles  mochi' original Netflix content?,Answer Yes,14,"Is Netflix title 'waffles  mochi' a Series, Movie, or Documentary?",Answer Series
jenny slate stage fright,1,Is title 'jenny slate stage fright' original Netflix content?,Answer Yes,24,"Is Netflix title 'jenny slate stage fright' a Series, Movie, or Documentary?",Answer Documentary
goodbye berlin  tschick,1,Is title 'goodbye berlin  tschick' original Netflix content?,Answer No,23,"Is Netflix title 'goodbye berlin  tschick' a Series, Movie, or Documentary?",Answer Movie
the kindness of strangers,1,Is title 'the kindness of strangers' original Netflix content?,Answer No,25,"Is Netflix title 'the kindness of strangers' a Series, Movie, or Documentary?",Answer Movie
chico artista brasileiro,1,Is title 'chico artista brasileiro' original Netflix content?,Answer: Yes,24,"Is Netflix title 'chico artista brasileiro' a Series, Movie, or Documentary?",Answer: Series
sakho  mangane,1,Is title 'sakho  mangane' original Netflix content?,Answer No,14,"Is Netflix title 'sakho  mangane' a Series, Movie, or Documentary?",Answer Series
idiot love  amor idiota,1,Is title 'idiot love  amor idiota' original Netflix content?,Answer No,23,"Is Netflix title 'idiot love  amor idiota' a Series, Movie, or Documentary?",Answer Movie
how to get rich,1,Is title 'how to get rich' original Netflix content?,Answer No,15,"Is Netflix title 'how to get rich' a Series, Movie, or Documentary?",Answer Series
rooftop prince,1,Is title 'rooftop prince' original Netflix content?,Answer No,14,"Is Netflix title 'rooftop prince' a Series, Movie, or Documentary?",Answer Series
carta para alm dos muros,1,Is title 'carta para alm dos muros' original Netflix content?,Answer: Yes,24,"Is Netflix title 'carta para alm dos muros' a Series, Movie, or Documentary?",Answer Series
spiderman far from home,1,Is title 'spiderman far from home' original Netflix content?,Answer No,23,"Is Netflix title 'spiderman far from home' a Series, Movie, or Documentary?",Answer Movie
inside the childrens icu,1,Is title 'inside the childrens icu' original Netflix content?,Answer: No,24,"Is Netflix title 'inside the childrens icu' a Series, Movie, or Documentary?",Answer Documentary
the lincoln lawyer 2011,1,Is title 'the lincoln lawyer 2011' original Netflix content?,Answer No,23,"Is Netflix title 'the lincoln lawyer 2011' a Series, Movie, or Documentary?",Answer Movie
mrs harris goes to paris,1,Is title 'mrs harris goes to paris' original Netflix content?,Answer No,24,"Is Netflix title 'mrs harris goes to paris' a Series, Movie, or Documentary?",Answer Movie
one day that changed asia,1,Is title 'one day that changed asia' original Netflix content?,Answer: No,25,"Is Netflix title 'one day that changed asia' a Series, Movie, or Documentary?",Answer Documentary
mara magdalena,1,Is title 'mara magdalena' original Netflix content?,Answer: No,14,"Is Netflix title 'mara magdalena' a Series, Movie, or Documentary?",Answer: It is a Series.
para betina pengikut iblis,1,Is title 'para betina pengikut iblis' original Netflix content?,Answer No,26,"Is Netflix title 'para betina pengikut iblis' a Series, Movie, or Documentary?",Answer Series
maybe today  ngayon kaya,1,Is title 'maybe today  ngayon kaya' original Netflix content?,Answer: No,24,"Is Netflix title 'maybe today  ngayon kaya' a Series, Movie, or Documentary?",Answer Movie
rajma chawal,1,Is title 'rajma chawal' original Netflix content?,Answer Yes,12,"Is Netflix title 'rajma chawal' a Series, Movie, or Documentary?",Answer Movie
alienoid part 1   1,1,Is title 'alienoid part 1   1' original Netflix content?,Answer: No,19,"Is Netflix title 'alienoid part 1   1' a Series, Movie, or Documentary?",Answer Series
prince of legend,1,Is title 'prince of legend' original Netflix content?,Answer No,16,"Is Netflix title 'prince of legend' a Series, Movie, or Documentary?",Answer Series
jeenyuhs a kanye trilogy,1,Is title 'jeenyuhs a kanye trilogy' original Netflix content?,Answer No,24,"Is Netflix title 'jeenyuhs a kanye trilogy' a Series, Movie, or Documentary?",Answer Series
bang rajan 2   2,1,Is title 'bang rajan 2   2' original Netflix content?,Answer No,16,"Is Netflix title 'bang rajan 2   2' a Series, Movie, or Documentary?",Answer Movie
the twilight saga eclipse,1,Is title 'the twilight saga eclipse' original Netflix content?,Answer No,25,"Is Netflix title 'the twilight saga eclipse' a Series, Movie, or Documentary?",Answer Movie
monsters vs aliens 2009,1,Is title 'monsters vs aliens 2009' original Netflix content?,Answer No,23,"Is Netflix title 'monsters vs aliens 2009' a Series, Movie, or Documentary?",Answer Movie
the rope curse 2  2,1,Is title 'the rope curse 2  2' original Netflix content?,Answer: No,19,"Is Netflix title 'the rope curse 2  2' a Series, Movie, or Documentary?",Answer Movie
happy jail limited series,1,Is title 'happy jail limited series' original Netflix content?,Answer Yes,25,"Is Netflix title 'happy jail limited series' a Series, Movie, or Documentary?",Answer Series
into the wind  pod wiatr,1,Is title 'into the wind  pod wiatr' original Netflix content?,Answer: No,24,"Is Netflix title 'into the wind  pod wiatr' a Series, Movie, or Documentary?",Answer: Series
the incredible hulk 2008,1,Is title 'the incredible hulk 2008' original Netflix content?,Answer No,24,"Is Netflix title 'the incredible hulk 2008' a Series, Movie, or Documentary?",Answer Movie
laplaces witch,1,Is title 'laplaces witch' original Netflix content?,Answer No,14,"Is Netflix title 'laplaces witch' a Series, Movie, or Documentary?",Answer Movie
lost ollie limited series,1,Is title 'lost ollie limited series' original Netflix content?,Answer Yes,25,"Is Netflix title 'lost ollie limited series' a Series, Movie, or Documentary?",Answer Series
title holder,1,Is title 'title holder' original Netflix content?,Answer: No,12,"Is Netflix title 'title holder' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
dreamworks shrek the halls,1,Is title 'dreamworks shrek the halls' original Netflix content?,Answer No,26,"Is Netflix title 'dreamworks shrek the halls' a Series, Movie, or Documentary?",Answer Movie
the eye 10  10  10,1,Is title 'the eye 10  10  10' original Netflix content?,Answer No,18,"Is Netflix title 'the eye 10  10  10' a Series, Movie, or Documentary?",Answer Movie
letters from mother teresa,1,Is title 'letters from mother teresa' original Netflix content?,Answer No,26,"Is Netflix title 'letters from mother teresa' a Series, Movie, or Documentary?",Answer Documentary
call the midwife series 9,1,Is title 'call the midwife series 9' original Netflix content?,Answer No,25,"Is Netflix title 'call the midwife series 9' a Series, Movie, or Documentary?",Answer Series
aashik awara,1,Is title 'aashik awara' original Netflix content?,Answer No,12,"Is Netflix title 'aashik awara' a Series, Movie, or Documentary?",Answer Movie
lasciarsi un giorno a roma,1,Is title 'lasciarsi un giorno a roma' original Netflix content?,Answer: No,26,"Is Netflix title 'lasciarsi un giorno a roma' a Series, Movie, or Documentary?",Answer Movie
