Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
the poison rose,1,Is title 'the poison rose' original Netflix content?,Answer No,15,"Is Netflix title 'the poison rose' a Series, Movie, or Documentary?",Answer Movie
the bucket list,1,Is title 'the bucket list' original Netflix content?,Answer No,15,"Is Netflix title 'the bucket list' a Series, Movie, or Documentary?",Answer Movie
the calm beyond,1,Is title 'the calm beyond' original Netflix content?,Answer: No,15,"Is Netflix title 'the calm beyond' a Series, Movie, or Documentary?",Answer Series
what lies below,1,Is title 'what lies below' original Netflix content?,Answer No,15,"Is Netflix title 'what lies below' a Series, Movie, or Documentary?",Answer Movie
superfly 2018,1,Is title 'superfly 2018' original Netflix content?,Answer No,13,"Is Netflix title 'superfly 2018' a Series, Movie, or Documentary?",Answer Movie
the equalizer 2,1,Is title 'the equalizer 2' original Netflix content?,Answer No,15,"Is Netflix title 'the equalizer 2' a Series, Movie, or Documentary?",Answer Movie
defiance 2008,1,Is title 'defiance 2008' original Netflix content?,Answer No,13,"Is Netflix title 'defiance 2008' a Series, Movie, or Documentary?",Answer Movie
diary ng panget,1,Is title 'diary ng panget' original Netflix content?,Answer No,15,"Is Netflix title 'diary ng panget' a Series, Movie, or Documentary?",Answer Movie
unbroken 2014,1,Is title 'unbroken 2014' original Netflix content?,Answer No,13,"Is Netflix title 'unbroken 2014' a Series, Movie, or Documentary?",Answer Movie
sun dogs 2017,1,Is title 'sun dogs 2017' original Netflix content?,Answer No,13,"Is Netflix title 'sun dogs 2017' a Series, Movie, or Documentary?",Answer Movie
the box,1,Is title 'the box' original Netflix content?,Answer No,7,"Is Netflix title 'the box' a Series, Movie, or Documentary?","Answer: It could refer to either a movie or a series, as there are multiple titles with ""The Box"" on Netflix."
kung fu panda 2,1,Is title 'kung fu panda 2' original Netflix content?,Answer No,15,"Is Netflix title 'kung fu panda 2' a Series, Movie, or Documentary?",Answer Movie
legado italiano,1,Is title 'legado italiano' original Netflix content?,Answer: Yes,15,"Is Netflix title 'legado italiano' a Series, Movie, or Documentary?",Answer Series
shooters 2000,1,Is title 'shooters 2000' original Netflix content?,Answer No,13,"Is Netflix title 'shooters 2000' a Series, Movie, or Documentary?",Answer Movie
poseidon 2006,1,Is title 'poseidon 2006' original Netflix content?,Answer No,13,"Is Netflix title 'poseidon 2006' a Series, Movie, or Documentary?",Answer Movie
elektra 2005,1,Is title 'elektra 2005' original Netflix content?,Answer No,12,"Is Netflix title 'elektra 2005' a Series, Movie, or Documentary?",Answer Movie
the lego movie,1,Is title 'the lego movie' original Netflix content?,Answer No,14,"Is Netflix title 'the lego movie' a Series, Movie, or Documentary?",Answer Movie
dasara tamil,1,Is title 'dasara tamil' original Netflix content?,Answer: No,12,"Is Netflix title 'dasara tamil' a Series, Movie, or Documentary?",Answer Series
hostage 2005,1,Is title 'hostage 2005' original Netflix content?,Answer No,12,"Is Netflix title 'hostage 2005' a Series, Movie, or Documentary?",Answer Movie
recep ivedik 3,1,Is title 'recep ivedik 3' original Netflix content?,Answer No,14,"Is Netflix title 'recep ivedik 3' a Series, Movie, or Documentary?",Answer Movie
kate  leopold,1,Is title 'kate  leopold' original Netflix content?,Answer No,13,"Is Netflix title 'kate  leopold' a Series, Movie, or Documentary?",Answer Movie
dil chahta hai,1,Is title 'dil chahta hai' original Netflix content?,Answer No,14,"Is Netflix title 'dil chahta hai' a Series, Movie, or Documentary?",Answer Movie
country strong,1,Is title 'country strong' original Netflix content?,Answer No,14,"Is Netflix title 'country strong' a Series, Movie, or Documentary?",Answer Movie
open  nyitva,1,Is title 'open  nyitva' original Netflix content?,Answer: No,12,"Is Netflix title 'open  nyitva' a Series, Movie, or Documentary?",Answer: Movie
strange voices,1,Is title 'strange voices' original Netflix content?,Answer: No,14,"Is Netflix title 'strange voices' a Series, Movie, or Documentary?",Answer: Series
leberksjunkie,1,Is title 'leberksjunkie' original Netflix content?,Answer: No,13,"Is Netflix title 'leberksjunkie' a Series, Movie, or Documentary?",Answer: None of the above.
man on a ledge,1,Is title 'man on a ledge' original Netflix content?,Answer No,14,"Is Netflix title 'man on a ledge' a Series, Movie, or Documentary?",Answer Movie
queen of glory,1,Is title 'queen of glory' original Netflix content?,Answer No,14,"Is Netflix title 'queen of glory' a Series, Movie, or Documentary?",Answer Movie
dessau dancers,1,Is title 'dessau dancers' original Netflix content?,Answer No,14,"Is Netflix title 'dessau dancers' a Series, Movie, or Documentary?",Answer Documentary
adnan sempit 2,1,Is title 'adnan sempit 2' original Netflix content?,Answer No,14,"Is Netflix title 'adnan sempit 2' a Series, Movie, or Documentary?",Answer Movie
sparkle 2012,1,Is title 'sparkle 2012' original Netflix content?,Answer No,12,"Is Netflix title 'sparkle 2012' a Series, Movie, or Documentary?",Answer Movie
bleeding steel,1,Is title 'bleeding steel' original Netflix content?,Answer No,14,"Is Netflix title 'bleeding steel' a Series, Movie, or Documentary?",Answer Movie
costa 2022,1,Is title 'costa 2022' original Netflix content?,Answer: No,10,"Is Netflix title 'costa 2022' a Series, Movie, or Documentary?","Answer: It could be a movie or a documentary, depending on the content of the title."
bigfoot junior,1,Is title 'bigfoot junior' original Netflix content?,Answer No,14,"Is Netflix title 'bigfoot junior' a Series, Movie, or Documentary?",Answer Movie
birthday,1,Is title 'birthday' original Netflix content?,Answer: No,8,"Is Netflix title 'birthday' a Series, Movie, or Documentary?",Answer Movie
ajami,1,Is title 'ajami' original Netflix content?,Answer No,5,"Is Netflix title 'ajami' a Series, Movie, or Documentary?",Answer Movie
shutter 2008,1,Is title 'shutter 2008' original Netflix content?,Answer No,12,"Is Netflix title 'shutter 2008' a Series, Movie, or Documentary?",Answer Movie
days,1,Is title 'days' original Netflix content?,Answer No,4,"Is Netflix title 'days' a Series, Movie, or Documentary?",Answer Series
dele,1,Is title 'dele' original Netflix content?,Answer No,4,"Is Netflix title 'dele' a Series, Movie, or Documentary?",Answer Series
dewi,1,Is title 'dewi' original Netflix content?,Answer: No,4,"Is Netflix title 'dewi' a Series, Movie, or Documentary?","Answer: It could be any of the three options, as there is no specific title on Netflix called ""dewi."""
alba,1,Is title 'alba' original Netflix content?,Answer: Yes,4,"Is Netflix title 'alba' a Series, Movie, or Documentary?",Answer Series
the vow 2012,1,Is title 'the vow 2012' original Netflix content?,Answer No,12,"Is Netflix title 'the vow 2012' a Series, Movie, or Documentary?",Answer Movie
disaster movie,1,Is title 'disaster movie' original Netflix content?,Answer No,14,"Is Netflix title 'disaster movie' a Series, Movie, or Documentary?",Answer Movie
emperor 2020,1,Is title 'emperor 2020' original Netflix content?,Answer No,12,"Is Netflix title 'emperor 2020' a Series, Movie, or Documentary?",Answer Movie
v for vendetta,1,Is title 'v for vendetta' original Netflix content?,Answer No,14,"Is Netflix title 'v for vendetta' a Series, Movie, or Documentary?",Answer Movie
the boy 2016,1,Is title 'the boy 2016' original Netflix content?,Answer No,12,"Is Netflix title 'the boy 2016' a Series, Movie, or Documentary?",Answer Movie
kiss the girls,1,Is title 'kiss the girls' original Netflix content?,Answer No,14,"Is Netflix title 'kiss the girls' a Series, Movie, or Documentary?",Answer Movie
traffik 2018,1,Is title 'traffik 2018' original Netflix content?,Answer No,12,"Is Netflix title 'traffik 2018' a Series, Movie, or Documentary?",Answer Movie
go fish 2019,1,Is title 'go fish 2019' original Netflix content?,Answer No,12,"Is Netflix title 'go fish 2019' a Series, Movie, or Documentary?",Answer Movie
hangman 2017,1,Is title 'hangman 2017' original Netflix content?,Answer No,12,"Is Netflix title 'hangman 2017' a Series, Movie, or Documentary?",Answer Movie
veteran,1,Is title 'veteran' original Netflix content?,Answer No,7,"Is Netflix title 'veteran' a Series, Movie, or Documentary?",Answer Movie
babies part 1,1,Is title 'babies part 1' original Netflix content?,Answer Yes,13,"Is Netflix title 'babies part 1' a Series, Movie, or Documentary?",Answer Series
yoga volume 1,1,Is title 'yoga volume 1' original Netflix content?,Answer No,13,"Is Netflix title 'yoga volume 1' a Series, Movie, or Documentary?",Answer Series
gasoline alley,1,Is title 'gasoline alley' original Netflix content?,Answer No,14,"Is Netflix title 'gasoline alley' a Series, Movie, or Documentary?",Answer Movie
youre my boss,1,Is title 'youre my boss' original Netflix content?,Answer No,13,"Is Netflix title 'youre my boss' a Series, Movie, or Documentary?",Answer Movie
need for speed,1,Is title 'need for speed' original Netflix content?,Answer No,14,"Is Netflix title 'need for speed' a Series, Movie, or Documentary?",Answer Movie
the fox 2017,1,Is title 'the fox 2017' original Netflix content?,Answer No,12,"Is Netflix title 'the fox 2017' a Series, Movie, or Documentary?",Answer: It is unclear as there is no specific title on Netflix called 'the fox 2017'.
hellboy 2004,1,Is title 'hellboy 2004' original Netflix content?,Answer No,12,"Is Netflix title 'hellboy 2004' a Series, Movie, or Documentary?",Answer Movie
men in black 3,1,Is title 'men in black 3' original Netflix content?,Answer No,14,"Is Netflix title 'men in black 3' a Series, Movie, or Documentary?",Answer Movie
the polka king,1,Is title 'the polka king' original Netflix content?,Answer Yes,14,"Is Netflix title 'the polka king' a Series, Movie, or Documentary?",Answer Movie
barbara 1997,1,Is title 'barbara 1997' original Netflix content?,Answer: No,12,"Is Netflix title 'barbara 1997' a Series, Movie, or Documentary?",Answer Movie
biking borders,1,Is title 'biking borders' original Netflix content?,Answer: No,14,"Is Netflix title 'biking borders' a Series, Movie, or Documentary?",Answer Documentary
ah boys to men,1,Is title 'ah boys to men' original Netflix content?,Answer No,14,"Is Netflix title 'ah boys to men' a Series, Movie, or Documentary?",Answer Movie
monster family,1,Is title 'monster family' original Netflix content?,Answer No,14,"Is Netflix title 'monster family' a Series, Movie, or Documentary?",Answer Movie
cousins 2021,1,Is title 'cousins 2021' original Netflix content?,Answer: Yes,12,"Is Netflix title 'cousins 2021' a Series, Movie, or Documentary?",Answer Movie
recep vedik 2,1,Is title 'recep vedik 2' original Netflix content?,Answer No,13,"Is Netflix title 'recep vedik 2' a Series, Movie, or Documentary?",Answer Movie
cowboys 2020,1,Is title 'cowboys 2020' original Netflix content?,Answer: No,12,"Is Netflix title 'cowboys 2020' a Series, Movie, or Documentary?",Answer Movie
baaghi,1,Is title 'baaghi' original Netflix content?,Answer No,6,"Is Netflix title 'baaghi' a Series, Movie, or Documentary?",Answer Movie
babamn ceketi,1,Is title 'babamn ceketi' original Netflix content?,Answer: No,13,"Is Netflix title 'babamn ceketi' a Series, Movie, or Documentary?",Answer Series
priest of love,1,Is title 'priest of love' original Netflix content?,Answer No,14,"Is Netflix title 'priest of love' a Series, Movie, or Documentary?",Answer Movie
wind  rzgar,1,Is title 'wind  rzgar' original Netflix content?,Answer No,11,"Is Netflix title 'wind  rzgar' a Series, Movie, or Documentary?",Answer: Movie
dasara hindi,1,Is title 'dasara hindi' original Netflix content?,Answer No,12,"Is Netflix title 'dasara hindi' a Series, Movie, or Documentary?","Answer: It is unclear as there is no specific title on Netflix called ""dasara hindi."""
carmina y amn,1,Is title 'carmina y amn' original Netflix content?,Answer No,13,"Is Netflix title 'carmina y amn' a Series, Movie, or Documentary?",Answer Series
richard jewell,1,Is title 'richard jewell' original Netflix content?,Answer No,14,"Is Netflix title 'richard jewell' a Series, Movie, or Documentary?",Answer Movie
ordinary world,1,Is title 'ordinary world' original Netflix content?,Answer No,14,"Is Netflix title 'ordinary world' a Series, Movie, or Documentary?",Answer Movie
kurup telugu,1,Is title 'kurup telugu' original Netflix content?,Answer: No,12,"Is Netflix title 'kurup telugu' a Series, Movie, or Documentary?",Answer Movie
camino a marte,1,Is title 'camino a marte' original Netflix content?,Answer No,14,"Is Netflix title 'camino a marte' a Series, Movie, or Documentary?",Answer Movie
oceans twelve,1,Is title 'oceans twelve' original Netflix content?,Answer No,13,"Is Netflix title 'oceans twelve' a Series, Movie, or Documentary?",Answer Movie
unknown 2011,1,Is title 'unknown 2011' original Netflix content?,Answer No,12,"Is Netflix title 'unknown 2011' a Series, Movie, or Documentary?",Answer Movie
dangerous lies,1,Is title 'dangerous lies' original Netflix content?,Answer Yes,14,"Is Netflix title 'dangerous lies' a Series, Movie, or Documentary?",Answer Movie
the hunt,1,Is title 'the hunt' original Netflix content?,Answer No,8,"Is Netflix title 'the hunt' a Series, Movie, or Documentary?","Answer: It could refer to either the movie ""The Hunt"" or the series ""The Hunt,"" so it depends on the specific content you are referring to."
dhamaka 2022,1,Is title 'dhamaka 2022' original Netflix content?,Answer Yes,12,"Is Netflix title 'dhamaka 2022' a Series, Movie, or Documentary?",Answer Movie
no escape room,1,Is title 'no escape room' original Netflix content?,Answer No,14,"Is Netflix title 'no escape room' a Series, Movie, or Documentary?",Answer Movie
axone,1,Is title 'axone' original Netflix content?,Answer Yes,5,"Is Netflix title 'axone' a Series, Movie, or Documentary?",Answer Movie
50m2,1,Is title '50m2' original Netflix content?,Answer Yes,4,"Is Netflix title '50m2' a Series, Movie, or Documentary?",Answer Series
a faraway land,1,Is title 'a faraway land' original Netflix content?,Answer: No,14,"Is Netflix title 'a faraway land' a Series, Movie, or Documentary?",Answer Series
childs play 3,1,Is title 'childs play 3' original Netflix content?,Answer No,13,"Is Netflix title 'childs play 3' a Series, Movie, or Documentary?",Answer Movie
of good report,1,Is title 'of good report' original Netflix content?,Answer No,14,"Is Netflix title 'of good report' a Series, Movie, or Documentary?",Answer Movie
wingman 2015,1,Is title 'wingman 2015' original Netflix content?,Answer No,12,"Is Netflix title 'wingman 2015' a Series, Movie, or Documentary?",Answer Movie
lego city 2018,1,Is title 'lego city 2018' original Netflix content?,Answer No,14,"Is Netflix title 'lego city 2018' a Series, Movie, or Documentary?",Answer Series
tremors 1990,1,Is title 'tremors 1990' original Netflix content?,Answer No,12,"Is Netflix title 'tremors 1990' a Series, Movie, or Documentary?",Answer Movie
lego city 2017,1,Is title 'lego city 2017' original Netflix content?,Answer No,14,"Is Netflix title 'lego city 2017' a Series, Movie, or Documentary?",Answer Series
cargo  kargo,1,Is title 'cargo  kargo' original Netflix content?,Answer No,12,"Is Netflix title 'cargo  kargo' a Series, Movie, or Documentary?",Answer Movie
voir,1,Is title 'voir' original Netflix content?,Answer: No,4,"Is Netflix title 'voir' a Series, Movie, or Documentary?","Answer: It could be any of the three options, as ""voir"" is not a specific title."
killers 2010,1,Is title 'killers 2010' original Netflix content?,Answer No,12,"Is Netflix title 'killers 2010' a Series, Movie, or Documentary?",Answer Movie
here love lies,1,Is title 'here love lies' original Netflix content?,Answer: No,14,"Is Netflix title 'here love lies' a Series, Movie, or Documentary?",Answer Series
we the animals,1,Is title 'we the animals' original Netflix content?,Answer No,14,"Is Netflix title 'we the animals' a Series, Movie, or Documentary?",Answer Movie
run rabbit run,1,Is title 'run rabbit run' original Netflix content?,Answer: No,14,"Is Netflix title 'run rabbit run' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, without more specific information."
den of thieves,1,Is title 'den of thieves' original Netflix content?,Answer No,14,"Is Netflix title 'den of thieves' a Series, Movie, or Documentary?",Answer Movie
dilwale 2015,1,Is title 'dilwale 2015' original Netflix content?,Answer No,12,"Is Netflix title 'dilwale 2015' a Series, Movie, or Documentary?",Answer Movie
1983,1,Is title '1983' original Netflix content?,Answer Yes,4,"Is Netflix title '1983' a Series, Movie, or Documentary?",Answer Series
dancing queens,1,Is title 'dancing queens' original Netflix content?,Answer Yes,14,"Is Netflix title 'dancing queens' a Series, Movie, or Documentary?",Answer Series
childs play 2,1,Is title 'childs play 2' original Netflix content?,Answer No,13,"Is Netflix title 'childs play 2' a Series, Movie, or Documentary?",Answer Movie
it comes,1,Is title 'it comes' original Netflix content?,Answer No,8,"Is Netflix title 'it comes' a Series, Movie, or Documentary?",Answer Movie
beyond skyline,1,Is title 'beyond skyline' original Netflix content?,Answer No,14,"Is Netflix title 'beyond skyline' a Series, Movie, or Documentary?",Answer Movie
new kids turbo,1,Is title 'new kids turbo' original Netflix content?,Answer No,14,"Is Netflix title 'new kids turbo' a Series, Movie, or Documentary?",Answer Movie
il mare,1,Is title 'il mare' original Netflix content?,Answer No,7,"Is Netflix title 'il mare' a Series, Movie, or Documentary?",Answer Movie
srimannarayana,1,Is title 'srimannarayana' original Netflix content?,Answer No,14,"Is Netflix title 'srimannarayana' a Series, Movie, or Documentary?",Answer Movie
backyard ashes,1,Is title 'backyard ashes' original Netflix content?,Answer No,14,"Is Netflix title 'backyard ashes' a Series, Movie, or Documentary?",Answer Movie
bad grandpa 5,1,Is title 'bad grandpa 5' original Netflix content?,Answer No,13,"Is Netflix title 'bad grandpa 5' a Series, Movie, or Documentary?",Answer Movie
day of destiny,1,Is title 'day of destiny' original Netflix content?,Answer: No,14,"Is Netflix title 'day of destiny' a Series, Movie, or Documentary?",Answer Series
alan partridge,1,Is title 'alan partridge' original Netflix content?,Answer No,14,"Is Netflix title 'alan partridge' a Series, Movie, or Documentary?",Answer Series
spencer 2021,1,Is title 'spencer 2021' original Netflix content?,Answer No,12,"Is Netflix title 'spencer 2021' a Series, Movie, or Documentary?",Answer Movie
justice 2017,1,Is title 'justice 2017' original Netflix content?,Answer: No,12,"Is Netflix title 'justice 2017' a Series, Movie, or Documentary?",Answer Series
beck,1,Is title 'beck' original Netflix content?,Answer No,4,"Is Netflix title 'beck' a Series, Movie, or Documentary?",Answer Series
ophelia 2018,1,Is title 'ophelia 2018' original Netflix content?,Answer No,12,"Is Netflix title 'ophelia 2018' a Series, Movie, or Documentary?",Answer Movie
rampage 2018,1,Is title 'rampage 2018' original Netflix content?,Answer No,12,"Is Netflix title 'rampage 2018' a Series, Movie, or Documentary?",Answer Movie
the shiralee 1,1,Is title 'the shiralee 1' original Netflix content?,Answer No,14,"Is Netflix title 'the shiralee 1' a Series, Movie, or Documentary?",Answer Series
meet joe black,1,Is title 'meet joe black' original Netflix content?,Answer No,14,"Is Netflix title 'meet joe black' a Series, Movie, or Documentary?",Answer Movie
ittefaq 2017,1,Is title 'ittefaq 2017' original Netflix content?,Answer No,12,"Is Netflix title 'ittefaq 2017' a Series, Movie, or Documentary?",Answer Movie
diego maradona,1,Is title 'diego maradona' original Netflix content?,Answer No,14,"Is Netflix title 'diego maradona' a Series, Movie, or Documentary?",Answer Documentary
basic instinct,1,Is title 'basic instinct' original Netflix content?,Answer No,14,"Is Netflix title 'basic instinct' a Series, Movie, or Documentary?",Answer Movie
ungli,1,Is title 'ungli' original Netflix content?,Answer No,5,"Is Netflix title 'ungli' a Series, Movie, or Documentary?",Answer Movie
the best offer,1,Is title 'the best offer' original Netflix content?,Answer No,14,"Is Netflix title 'the best offer' a Series, Movie, or Documentary?",Answer Movie
gone baby gone,1,Is title 'gone baby gone' original Netflix content?,Answer No,14,"Is Netflix title 'gone baby gone' a Series, Movie, or Documentary?",Answer Movie
noise  ruido,1,Is title 'noise  ruido' original Netflix content?,Answer No,12,"Is Netflix title 'noise  ruido' a Series, Movie, or Documentary?",Answer Movie
before sunrise,1,Is title 'before sunrise' original Netflix content?,Answer No,14,"Is Netflix title 'before sunrise' a Series, Movie, or Documentary?",Answer Movie
paradise hills,1,Is title 'paradise hills' original Netflix content?,Answer No,14,"Is Netflix title 'paradise hills' a Series, Movie, or Documentary?",Answer Movie
4 kings 2021,1,Is title '4 kings 2021' original Netflix content?,Answer Yes,12,"Is Netflix title '4 kings 2021' a Series, Movie, or Documentary?",Answer Series
the host,1,Is title 'the host' original Netflix content?,Answer No,8,"Is Netflix title 'the host' a Series, Movie, or Documentary?",Answer Movie
damascus cover,1,Is title 'damascus cover' original Netflix content?,Answer No,14,"Is Netflix title 'damascus cover' a Series, Movie, or Documentary?",Answer Movie
the one 2001,1,Is title 'the one 2001' original Netflix content?,Answer No,12,"Is Netflix title 'the one 2001' a Series, Movie, or Documentary?",Answer Movie
captive 2015,1,Is title 'captive 2015' original Netflix content?,Answer Yes,12,"Is Netflix title 'captive 2015' a Series, Movie, or Documentary?",Answer Movie
the great raid,1,Is title 'the great raid' original Netflix content?,Answer No,14,"Is Netflix title 'the great raid' a Series, Movie, or Documentary?",Answer Movie
mandela 2021,1,Is title 'mandela 2021' original Netflix content?,Answer: Yes,12,"Is Netflix title 'mandela 2021' a Series, Movie, or Documentary?","Answer It could be a movie or a documentary, depending on the content of the title."
aquaman 2018,1,Is title 'aquaman 2018' original Netflix content?,Answer No,12,"Is Netflix title 'aquaman 2018' a Series, Movie, or Documentary?",Answer Movie
hellboy 2019,1,Is title 'hellboy 2019' original Netflix content?,Answer No,12,"Is Netflix title 'hellboy 2019' a Series, Movie, or Documentary?",Answer Movie
the ugly truth,1,Is title 'the ugly truth' original Netflix content?,Answer No,14,"Is Netflix title 'the ugly truth' a Series, Movie, or Documentary?",Answer Movie
predestination,1,Is title 'predestination' original Netflix content?,Answer No,14,"Is Netflix title 'predestination' a Series, Movie, or Documentary?",Answer Movie
safe,1,Is title 'safe' original Netflix content?,Answer Yes,4,"Is Netflix title 'safe' a Series, Movie, or Documentary?",Answer Series
kardeim benim,1,Is title 'kardeim benim' original Netflix content?,Answer No,13,"Is Netflix title 'kardeim benim' a Series, Movie, or Documentary?",Answer Series
take me 2017,1,Is title 'take me 2017' original Netflix content?,Answer Yes,12,"Is Netflix title 'take me 2017' a Series, Movie, or Documentary?",Answer Movie
hunt for u479,1,Is title 'hunt for u479' original Netflix content?,Answer: No,13,"Is Netflix title 'hunt for u479' a Series, Movie, or Documentary?",Answer Series
7seeds part 1,1,Is title '7seeds part 1' original Netflix content?,Answer Yes,13,"Is Netflix title '7seeds part 1' a Series, Movie, or Documentary?",Answer Series
hotel for dogs,1,Is title 'hotel for dogs' original Netflix content?,Answer No,14,"Is Netflix title 'hotel for dogs' a Series, Movie, or Documentary?",Answer Movie
the ninth gate,1,Is title 'the ninth gate' original Netflix content?,Answer No,14,"Is Netflix title 'the ninth gate' a Series, Movie, or Documentary?",Answer Movie
the end  fin,1,Is title 'the end  fin' original Netflix content?,Answer: No,12,"Is Netflix title 'the end  fin' a Series, Movie, or Documentary?",Answer Series
monsterinlaw,1,Is title 'monsterinlaw' original Netflix content?,Answer No,12,"Is Netflix title 'monsterinlaw' a Series, Movie, or Documentary?",Answer Movie
this christmas,1,Is title 'this christmas' original Netflix content?,Answer No,14,"Is Netflix title 'this christmas' a Series, Movie, or Documentary?",Answer Movie
stomp the yard,1,Is title 'stomp the yard' original Netflix content?,Answer No,14,"Is Netflix title 'stomp the yard' a Series, Movie, or Documentary?",Answer Movie
masaan,1,Is title 'masaan' original Netflix content?,Answer No,6,"Is Netflix title 'masaan' a Series, Movie, or Documentary?",Answer Movie
memento 2000,1,Is title 'memento 2000' original Netflix content?,Answer No,12,"Is Netflix title 'memento 2000' a Series, Movie, or Documentary?",Answer Movie
death of a son,1,Is title 'death of a son' original Netflix content?,Answer No,14,"Is Netflix title 'death of a son' a Series, Movie, or Documentary?",Answer Documentary
mad dog,1,Is title 'mad dog' original Netflix content?,Answer No,7,"Is Netflix title 'mad dog' a Series, Movie, or Documentary?",Answer Series
watcher 2022,1,Is title 'watcher 2022' original Netflix content?,Answer: Yes,12,"Is Netflix title 'watcher 2022' a Series, Movie, or Documentary?","Answer: It could be a Series, Movie, or Documentary, without more specific information it is difficult to determine."
suzanne 2013,1,Is title 'suzanne 2013' original Netflix content?,Answer No,12,"Is Netflix title 'suzanne 2013' a Series, Movie, or Documentary?",Answer Movie
cop out 2010,1,Is title 'cop out 2010' original Netflix content?,Answer No,12,"Is Netflix title 'cop out 2010' a Series, Movie, or Documentary?",Answer Movie
convict  git,1,Is title 'convict  git' original Netflix content?,Answer: No,12,"Is Netflix title 'convict  git' a Series, Movie, or Documentary?",Answer Series
the short game,1,Is title 'the short game' original Netflix content?,Answer No,14,"Is Netflix title 'the short game' a Series, Movie, or Documentary?",Answer Documentary
kiri,1,Is title 'kiri' original Netflix content?,Answer No,4,"Is Netflix title 'kiri' a Series, Movie, or Documentary?",Answer Series
inferno 2016,1,Is title 'inferno 2016' original Netflix content?,Answer No,12,"Is Netflix title 'inferno 2016' a Series, Movie, or Documentary?",Answer Movie
outlaws 2017,1,Is title 'outlaws 2017' original Netflix content?,Answer Yes,12,"Is Netflix title 'outlaws 2017' a Series, Movie, or Documentary?",Answer Series
brick mansions,1,Is title 'brick mansions' original Netflix content?,Answer No,14,"Is Netflix title 'brick mansions' a Series, Movie, or Documentary?",Answer Movie
