Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
kiss me at the stroke of midnight  0,1,Is title 'kiss me at the stroke of midnight  0' original Netflix content?,Answer No,36,"Is Netflix title 'kiss me at the stroke of midnight  0' a Series, Movie, or Documentary?",Answer Movie
family secrets,1,Is title 'family secrets' original Netflix content?,"Answer: It is unclear if ""Family Secrets"" is original Netflix content without more specific information.",14,"Is Netflix title 'family secrets' a Series, Movie, or Documentary?",Answer Series
maria and everybody else  mara y los dems,1,Is title 'maria and everybody else  mara y los dems' original Netflix content?,Answer No,41,"Is Netflix title 'maria and everybody else  mara y los dems' a Series, Movie, or Documentary?",Answer Series
my love six stories of true love limited series,1,Is title 'my love six stories of true love limited series' original Netflix content?,Answer: Yes,47,"Is Netflix title 'my love six stories of true love limited series' a Series, Movie, or Documentary?",Answer Series
ayakashi triangle,1,Is title 'ayakashi triangle' original Netflix content?,Answer No,17,"Is Netflix title 'ayakashi triangle' a Series, Movie, or Documentary?",Answer Series
holy expectations  embarazada por obra y gracia,1,Is title 'holy expectations  embarazada por obra y gracia' original Netflix content?,Answer: No,47,"Is Netflix title 'holy expectations  embarazada por obra y gracia' a Series, Movie, or Documentary?",Answer Series
unbreakable kimmy schmidt kimmy vs the reverend,1,Is title 'unbreakable kimmy schmidt kimmy vs the reverend' original Netflix content?,Answer Yes,47,"Is Netflix title 'unbreakable kimmy schmidt kimmy vs the reverend' a Series, Movie, or Documentary?",Answer Movie
nobuta wo produce,1,Is title 'nobuta wo produce' original Netflix content?,Answer No,17,"Is Netflix title 'nobuta wo produce' a Series, Movie, or Documentary?",Answer Series
dabbe 5 curse of the jinn  dabbe 5 zehri cin,1,Is title 'dabbe 5 curse of the jinn  dabbe 5 zehri cin' original Netflix content?,Answer No,44,"Is Netflix title 'dabbe 5 curse of the jinn  dabbe 5 zehri cin' a Series, Movie, or Documentary?",Answer Movie
welcome to the sticks  bienvenue chez les chtis,1,Is title 'welcome to the sticks  bienvenue chez les chtis' original Netflix content?,Answer No,47,"Is Netflix title 'welcome to the sticks  bienvenue chez les chtis' a Series, Movie, or Documentary?",Answer Movie
miss culinary,1,Is title 'miss culinary' original Netflix content?,Answer: No,13,"Is Netflix title 'miss culinary' a Series, Movie, or Documentary?",Answer Series
right on target baby  un figlio a tutti i costi,1,Is title 'right on target baby  un figlio a tutti i costi' original Netflix content?,Answer: No,47,"Is Netflix title 'right on target baby  un figlio a tutti i costi' a Series, Movie, or Documentary?",Answer Movie
7 dwarves  sieben zwerge  mnner allein im wald,1,Is title '7 dwarves  sieben zwerge  mnner allein im wald' original Netflix content?,Answer No,46,"Is Netflix title '7 dwarves  sieben zwerge  mnner allein im wald' a Series, Movie, or Documentary?",Answer Movie
attack on pearl harbor minute by minute,1,Is title 'attack on pearl harbor minute by minute' original Netflix content?,Answer No,39,"Is Netflix title 'attack on pearl harbor minute by minute' a Series, Movie, or Documentary?",Answer Documentary
sunny our hearts beat together  sunny,1,Is title 'sunny our hearts beat together  sunny' original Netflix content?,Answer: No,37,"Is Netflix title 'sunny our hearts beat together  sunny' a Series, Movie, or Documentary?",Answer Movie
oishinbo tv special   tv,1,Is title 'oishinbo tv special   tv' original Netflix content?,Answer No,24,"Is Netflix title 'oishinbo tv special   tv' a Series, Movie, or Documentary?",Answer Series
never on the first night  jamais le premier soir,1,Is title 'never on the first night  jamais le premier soir' original Netflix content?,Answer: No,48,"Is Netflix title 'never on the first night  jamais le premier soir' a Series, Movie, or Documentary?",Answer Movie
imperfect  imperfect karier cinta  timbangan,1,Is title 'imperfect  imperfect karier cinta  timbangan' original Netflix content?,Answer: No,44,"Is Netflix title 'imperfect  imperfect karier cinta  timbangan' a Series, Movie, or Documentary?",Answer Series
the valhalla murders,1,Is title 'the valhalla murders' original Netflix content?,Answer Yes,20,"Is Netflix title 'the valhalla murders' a Series, Movie, or Documentary?",Answer Series
christmas full of grace  um natal cheio de graa,1,Is title 'christmas full of grace  um natal cheio de graa' original Netflix content?,Answer: No,47,"Is Netflix title 'christmas full of grace  um natal cheio de graa' a Series, Movie, or Documentary?",Answer Movie
saving private perez  salvando al soldado prez,1,Is title 'saving private perez  salvando al soldado prez' original Netflix content?,Answer No,46,"Is Netflix title 'saving private perez  salvando al soldado prez' a Series, Movie, or Documentary?",Answer Movie
karthik calling karthik,1,Is title 'karthik calling karthik' original Netflix content?,Answer No,23,"Is Netflix title 'karthik calling karthik' a Series, Movie, or Documentary?",Answer Movie
the empress,1,Is title 'the empress' original Netflix content?,Answer: No,11,"Is Netflix title 'the empress' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, depending on the specific title."
common english,1,Is title 'common english' original Netflix content?,Answer No,14,"Is Netflix title 'common english' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
a fine line  a fine line summits of my life i,1,Is title 'a fine line  a fine line summits of my life i' original Netflix content?,Answer No,45,"Is Netflix title 'a fine line  a fine line summits of my life i' a Series, Movie, or Documentary?",Answer Documentary
youre everything to me  sen benim hereyimsin,1,Is title 'youre everything to me  sen benim hereyimsin' original Netflix content?,Answer: No,44,"Is Netflix title 'youre everything to me  sen benim hereyimsin' a Series, Movie, or Documentary?",Answer Movie
the defected,1,Is title 'the defected' original Netflix content?,Answer No,12,"Is Netflix title 'the defected' a Series, Movie, or Documentary?",Answer Series
money heist part 4  la casa de papel parte 4,1,Is title 'money heist part 4  la casa de papel parte 4' original Netflix content?,Answer Yes,44,"Is Netflix title 'money heist part 4  la casa de papel parte 4' a Series, Movie, or Documentary?",Answer Series
dr ohs golden clinic 2023    2023,1,Is title 'dr ohs golden clinic 2023    2023' original Netflix content?,Answer: No,33,"Is Netflix title 'dr ohs golden clinic 2023    2023' a Series, Movie, or Documentary?",Answer Series
descendants of the sun,1,Is title 'descendants of the sun' original Netflix content?,Answer No,22,"Is Netflix title 'descendants of the sun' a Series, Movie, or Documentary?",Answer Series
prison school,1,Is title 'prison school' original Netflix content?,Answer No,13,"Is Netflix title 'prison school' a Series, Movie, or Documentary?",Answer Series
wild italy,1,Is title 'wild italy' original Netflix content?,Answer: No,10,"Is Netflix title 'wild italy' a Series, Movie, or Documentary?",Answer Series
the light in your eyes,1,Is title 'the light in your eyes' original Netflix content?,Answer No,22,"Is Netflix title 'the light in your eyes' a Series, Movie, or Documentary?",Answer Series
mad for each other,1,Is title 'mad for each other' original Netflix content?,Answer Yes,18,"Is Netflix title 'mad for each other' a Series, Movie, or Documentary?",Answer Series
pretty man,1,Is title 'pretty man' original Netflix content?,Answer No,10,"Is Netflix title 'pretty man' a Series, Movie, or Documentary?",Answer Series
princess of mount ledang  puteri gunung ledang,1,Is title 'princess of mount ledang  puteri gunung ledang' original Netflix content?,Answer No,46,"Is Netflix title 'princess of mount ledang  puteri gunung ledang' a Series, Movie, or Documentary?",Answer Movie
my tomorrow your yesterday,1,Is title 'my tomorrow your yesterday' original Netflix content?,Answer No,26,"Is Netflix title 'my tomorrow your yesterday' a Series, Movie, or Documentary?",Answer Movie
the privilege  das privileg  die auserwhlten,1,Is title 'the privilege  das privileg  die auserwhlten' original Netflix content?,Answer: No,44,"Is Netflix title 'the privilege  das privileg  die auserwhlten' a Series, Movie, or Documentary?",Answer Series
sell your haunted house,1,Is title 'sell your haunted house' original Netflix content?,Answer No,23,"Is Netflix title 'sell your haunted house' a Series, Movie, or Documentary?",Answer Series
hot gimmick girl meets boy,1,Is title 'hot gimmick girl meets boy' original Netflix content?,Answer No,26,"Is Netflix title 'hot gimmick girl meets boy' a Series, Movie, or Documentary?",Answer Series
another self,1,Is title 'another self' original Netflix content?,Answer: No,12,"Is Netflix title 'another self' a Series, Movie, or Documentary?",Answer: Series
kengan ashura part ll   1 ii,1,Is title 'kengan ashura part ll   1 ii' original Netflix content?,Answer Yes,28,"Is Netflix title 'kengan ashura part ll   1 ii' a Series, Movie, or Documentary?",Answer Series
si doel the movie 3  akhir kisah cinta si doel,1,Is title 'si doel the movie 3  akhir kisah cinta si doel' original Netflix content?,Answer No,46,"Is Netflix title 'si doel the movie 3  akhir kisah cinta si doel' a Series, Movie, or Documentary?",Answer Movie
renovation like magic,1,Is title 'renovation like magic' original Netflix content?,Answer No,21,"Is Netflix title 'renovation like magic' a Series, Movie, or Documentary?",Answer Series
hangeul heroes aiya,1,Is title 'hangeul heroes aiya' original Netflix content?,Answer No,19,"Is Netflix title 'hangeul heroes aiya' a Series, Movie, or Documentary?",Answer Series
watch out were mad  altrimenti ci arrabbiamo,1,Is title 'watch out were mad  altrimenti ci arrabbiamo' original Netflix content?,Answer No,44,"Is Netflix title 'watch out were mad  altrimenti ci arrabbiamo' a Series, Movie, or Documentary?",Answer Movie
sihja the rebel fairy  sihja kapinaa ilmassa,1,Is title 'sihja the rebel fairy  sihja kapinaa ilmassa' original Netflix content?,Answer: No,44,"Is Netflix title 'sihja the rebel fairy  sihja kapinaa ilmassa' a Series, Movie, or Documentary?",Answer Movie
the story of minglan,1,Is title 'the story of minglan' original Netflix content?,Answer No,20,"Is Netflix title 'the story of minglan' a Series, Movie, or Documentary?",Answer Series
about time,1,Is title 'about time' original Netflix content?,Answer No,10,"Is Netflix title 'about time' a Series, Movie, or Documentary?",Answer Movie
my country the new age,1,Is title 'my country the new age' original Netflix content?,Answer No,22,"Is Netflix title 'my country the new age' a Series, Movie, or Documentary?",Answer Series
nowhere man,1,Is title 'nowhere man' original Netflix content?,Answer Yes,11,"Is Netflix title 'nowhere man' a Series, Movie, or Documentary?",Answer Series
jurassic world camp cretaceous hidden adventure,1,Is title 'jurassic world camp cretaceous hidden adventure' original Netflix content?,Answer Yes,47,"Is Netflix title 'jurassic world camp cretaceous hidden adventure' a Series, Movie, or Documentary?",Answer Series
getting curious with jonathan van ness,1,Is title 'getting curious with jonathan van ness' original Netflix content?,Answer Yes,38,"Is Netflix title 'getting curious with jonathan van ness' a Series, Movie, or Documentary?",Answer Series
flames of desire,1,Is title 'flames of desire' original Netflix content?,Answer No,16,"Is Netflix title 'flames of desire' a Series, Movie, or Documentary?",Answer Series
dharmakshetra,1,Is title 'dharmakshetra' original Netflix content?,Answer No,13,"Is Netflix title 'dharmakshetra' a Series, Movie, or Documentary?",Answer Series
who killed the good man,1,Is title 'who killed the good man' original Netflix content?,Answer: No,23,"Is Netflix title 'who killed the good man' a Series, Movie, or Documentary?",Answer Series
until dawn,1,Is title 'until dawn' original Netflix content?,Answer No,10,"Is Netflix title 'until dawn' a Series, Movie, or Documentary?",Answer Series
nothing but you,1,Is title 'nothing but you' original Netflix content?,Answer: No,15,"Is Netflix title 'nothing but you' a Series, Movie, or Documentary?","Answer: It could be a movie or a documentary, depending on the content of the title."
the accidental detective 2 in action,1,Is title 'the accidental detective 2 in action' original Netflix content?,Answer No,36,"Is Netflix title 'the accidental detective 2 in action' a Series, Movie, or Documentary?",Answer Movie
grimoire of zero,1,Is title 'grimoire of zero' original Netflix content?,Answer No,16,"Is Netflix title 'grimoire of zero' a Series, Movie, or Documentary?",Answer Series
bombay begums,1,Is title 'bombay begums' original Netflix content?,Answer Yes,13,"Is Netflix title 'bombay begums' a Series, Movie, or Documentary?",Answer Series
tokyo tarareba girls,1,Is title 'tokyo tarareba girls' original Netflix content?,Answer No,20,"Is Netflix title 'tokyo tarareba girls' a Series, Movie, or Documentary?",Answer Series
the other one the long strange trip of bob weir,1,Is title 'the other one the long strange trip of bob weir' original Netflix content?,Answer No,47,"Is Netflix title 'the other one the long strange trip of bob weir' a Series, Movie, or Documentary?",Answer Documentary
tsukimichi moonlit fantasy   1,1,Is title 'tsukimichi moonlit fantasy   1' original Netflix content?,Answer No,30,"Is Netflix title 'tsukimichi moonlit fantasy   1' a Series, Movie, or Documentary?",Answer Series
la playa de los ahogados  death of a fisherman,1,Is title 'la playa de los ahogados  death of a fisherman' original Netflix content?,Answer No,46,"Is Netflix title 'la playa de los ahogados  death of a fisherman' a Series, Movie, or Documentary?",Answer Movie
little women limited series,1,Is title 'little women limited series' original Netflix content?,Answer: No,27,"Is Netflix title 'little women limited series' a Series, Movie, or Documentary?",Answer Series
dogs lovers and other troubles  ekni to psem,1,Is title 'dogs lovers and other troubles  ekni to psem' original Netflix content?,Answer: No,44,"Is Netflix title 'dogs lovers and other troubles  ekni to psem' a Series, Movie, or Documentary?",Answer Series
the motive limited series,1,Is title 'the motive limited series' original Netflix content?,Answer Yes,25,"Is Netflix title 'the motive limited series' a Series, Movie, or Documentary?",Answer Series
dont be the first one 2021  1    2021,1,Is title 'dont be the first one 2021  1    2021' original Netflix content?,Answer: No,37,"Is Netflix title 'dont be the first one 2021  1    2021' a Series, Movie, or Documentary?",Answer: Series
mobile suit gundam hathaway,1,Is title 'mobile suit gundam hathaway' original Netflix content?,Answer No,27,"Is Netflix title 'mobile suit gundam hathaway' a Series, Movie, or Documentary?",Answer Movie
mishima the last debate  vs 50,1,Is title 'mishima the last debate  vs 50' original Netflix content?,Answer: No,30,"Is Netflix title 'mishima the last debate  vs 50' a Series, Movie, or Documentary?",Answer Movie
monica toy collection  mnica toy collection,1,Is title 'monica toy collection  mnica toy collection' original Netflix content?,Answer No,43,"Is Netflix title 'monica toy collection  mnica toy collection' a Series, Movie, or Documentary?",Answer Series
for the broken hearted  para sa broken hearted,1,Is title 'for the broken hearted  para sa broken hearted' original Netflix content?,Answer No,46,"Is Netflix title 'for the broken hearted  para sa broken hearted' a Series, Movie, or Documentary?",Answer Movie
money heist part 1  la casa de papel parte 1,1,Is title 'money heist part 1  la casa de papel parte 1' original Netflix content?,Answer Yes,44,"Is Netflix title 'money heist part 1  la casa de papel parte 1' a Series, Movie, or Documentary?",Answer Series
blood ties,1,Is title 'blood ties' original Netflix content?,Answer No,10,"Is Netflix title 'blood ties' a Series, Movie, or Documentary?",Answer Series
yakitate japan,1,Is title 'yakitate japan' original Netflix content?,Answer No,14,"Is Netflix title 'yakitate japan' a Series, Movie, or Documentary?",Answer Series
a better tomorrow iii   iii    3,1,Is title 'a better tomorrow iii   iii    3' original Netflix content?,Answer No,32,"Is Netflix title 'a better tomorrow iii   iii    3' a Series, Movie, or Documentary?",Answer Movie
nihontouitsu series,1,Is title 'nihontouitsu series' original Netflix content?,Answer No,19,"Is Netflix title 'nihontouitsu series' a Series, Movie, or Documentary?",Answer Series
45 rpm,1,Is title '45 rpm' original Netflix content?,Answer Yes,6,"Is Netflix title '45 rpm' a Series, Movie, or Documentary?",Answer Series
do you like brahms,1,Is title 'do you like brahms' original Netflix content?,Answer No,18,"Is Netflix title 'do you like brahms' a Series, Movie, or Documentary?",Answer Series
the phantom of the opera at the royal albert hall,1,Is title 'the phantom of the opera at the royal albert hall' original Netflix content?,Answer No,49,"Is Netflix title 'the phantom of the opera at the royal albert hall' a Series, Movie, or Documentary?",Answer Movie
bet on friendship  prvok ampn teka a karel,1,Is title 'bet on friendship  prvok ampn teka a karel' original Netflix content?,Answer: No,42,"Is Netflix title 'bet on friendship  prvok ampn teka a karel' a Series, Movie, or Documentary?",Answer Movie
big girls dont cry  groe mdchen weinen nicht,1,Is title 'big girls dont cry  groe mdchen weinen nicht' original Netflix content?,Answer No,44,"Is Netflix title 'big girls dont cry  groe mdchen weinen nicht' a Series, Movie, or Documentary?",Answer Movie
my holo love limited series,1,Is title 'my holo love limited series' original Netflix content?,Answer Yes,27,"Is Netflix title 'my holo love limited series' a Series, Movie, or Documentary?",Answer Series
the untamed,1,Is title 'the untamed' original Netflix content?,Answer No,11,"Is Netflix title 'the untamed' a Series, Movie, or Documentary?",Answer Series
may the devil take you  sebelum iblis menjemput,1,Is title 'may the devil take you  sebelum iblis menjemput' original Netflix content?,Answer No,47,"Is Netflix title 'may the devil take you  sebelum iblis menjemput' a Series, Movie, or Documentary?",Answer Movie
barbra the music  the memries  the magic,1,Is title 'barbra the music  the memries  the magic' original Netflix content?,Answer No,40,"Is Netflix title 'barbra the music  the memries  the magic' a Series, Movie, or Documentary?",Answer Documentary
theory of love,1,Is title 'theory of love' original Netflix content?,Answer No,14,"Is Netflix title 'theory of love' a Series, Movie, or Documentary?",Answer Series
chromosome 21,1,Is title 'chromosome 21' original Netflix content?,Answer: No,13,"Is Netflix title 'chromosome 21' a Series, Movie, or Documentary?",Answer Documentary
love for sale suely in the sky  o cu de suely,1,Is title 'love for sale suely in the sky  o cu de suely' original Netflix content?,Answer No,45,"Is Netflix title 'love for sale suely in the sky  o cu de suely' a Series, Movie, or Documentary?",Answer Movie
the guernsey literary and potato peel pie society,1,Is title 'the guernsey literary and potato peel pie society' original Netflix content?,Answer No,49,"Is Netflix title 'the guernsey literary and potato peel pie society' a Series, Movie, or Documentary?",Answer Movie
the good the bad the weird,1,Is title 'the good the bad the weird' original Netflix content?,Answer No,26,"Is Netflix title 'the good the bad the weird' a Series, Movie, or Documentary?",Answer Movie
big guns  no way out  tony arzenta e big guns,1,Is title 'big guns  no way out  tony arzenta e big guns' original Netflix content?,Answer No,45,"Is Netflix title 'big guns  no way out  tony arzenta e big guns' a Series, Movie, or Documentary?",Answer Movie
ushijima the loan shark part 3   part 3,1,Is title 'ushijima the loan shark part 3   part 3' original Netflix content?,Answer No,39,"Is Netflix title 'ushijima the loan shark part 3   part 3' a Series, Movie, or Documentary?",Answer Series
pedal to metal,1,Is title 'pedal to metal' original Netflix content?,Answer No,14,"Is Netflix title 'pedal to metal' a Series, Movie, or Documentary?",Answer Series
the space between the lines  gut gegen nordwind,1,Is title 'the space between the lines  gut gegen nordwind' original Netflix content?,Answer: No,47,"Is Netflix title 'the space between the lines  gut gegen nordwind' a Series, Movie, or Documentary?",Answer Movie
inuyasha the final act,1,Is title 'inuyasha the final act' original Netflix content?,Answer No,22,"Is Netflix title 'inuyasha the final act' a Series, Movie, or Documentary?",Answer Series
johann knig  feuer im haus ist teuer geh raus,1,Is title 'johann knig  feuer im haus ist teuer geh raus' original Netflix content?,Answer: No,45,"Is Netflix title 'johann knig  feuer im haus ist teuer geh raus' a Series, Movie, or Documentary?",Answer: Series
the sound of your heart,1,Is title 'the sound of your heart' original Netflix content?,Answer No,23,"Is Netflix title 'the sound of your heart' a Series, Movie, or Documentary?",Answer Series
the watermill princess 2  princezna ze mlejna 2,1,Is title 'the watermill princess 2  princezna ze mlejna 2' original Netflix content?,Answer: No,47,"Is Netflix title 'the watermill princess 2  princezna ze mlejna 2' a Series, Movie, or Documentary?",Answer Movie
the godfather coda the death of michael corleone,1,Is title 'the godfather coda the death of michael corleone' original Netflix content?,Answer No,48,"Is Netflix title 'the godfather coda the death of michael corleone' a Series, Movie, or Documentary?",Answer Movie
night before the exams  notte prima degli esami,1,Is title 'night before the exams  notte prima degli esami' original Netflix content?,Answer: No,47,"Is Netflix title 'night before the exams  notte prima degli esami' a Series, Movie, or Documentary?",Answer Movie
the day of the lord  menndez el da del seor,1,Is title 'the day of the lord  menndez el da del seor' original Netflix content?,Answer Yes,43,"Is Netflix title 'the day of the lord  menndez el da del seor' a Series, Movie, or Documentary?",Answer Movie
emergency interrogation room 2017   2017,1,Is title 'emergency interrogation room 2017   2017' original Netflix content?,Answer No,40,"Is Netflix title 'emergency interrogation room 2017   2017' a Series, Movie, or Documentary?",Answer Series
emergency interrogation room 2019   2019,1,Is title 'emergency interrogation room 2019   2019' original Netflix content?,Answer: No,40,"Is Netflix title 'emergency interrogation room 2019   2019' a Series, Movie, or Documentary?",Answer Series
a not so merry christmas  reviviendo la navidad,1,Is title 'a not so merry christmas  reviviendo la navidad' original Netflix content?,Answer: No,47,"Is Netflix title 'a not so merry christmas  reviviendo la navidad' a Series, Movie, or Documentary?",Answer Series
we make antiques kyoto rendezvous,1,Is title 'we make antiques kyoto rendezvous' original Netflix content?,Answer No,33,"Is Netflix title 'we make antiques kyoto rendezvous' a Series, Movie, or Documentary?",Answer Series
emilie,1,Is title 'emilie' original Netflix content?,Answer: No,6,"Is Netflix title 'emilie' a Series, Movie, or Documentary?",Answer It could be any of the three options without more specific information.
dont blame karma  qu culpa tiene el karma,1,Is title 'dont blame karma  qu culpa tiene el karma' original Netflix content?,Answer No,41,"Is Netflix title 'dont blame karma  qu culpa tiene el karma' a Series, Movie, or Documentary?",Answer Movie
money heist part 2  la casa de papel parte 2,1,Is title 'money heist part 2  la casa de papel parte 2' original Netflix content?,Answer Yes,44,"Is Netflix title 'money heist part 2  la casa de papel parte 2' a Series, Movie, or Documentary?",Answer Series
a night at the kindergarten  noc wprzedszkolu,1,Is title 'a night at the kindergarten  noc wprzedszkolu' original Netflix content?,Answer: No,45,"Is Netflix title 'a night at the kindergarten  noc wprzedszkolu' a Series, Movie, or Documentary?",Answer Movie
the price of glory,1,Is title 'the price of glory' original Netflix content?,Answer No,18,"Is Netflix title 'the price of glory' a Series, Movie, or Documentary?",Answer Movie
the chaos class returns  hababam snf yeniden,1,Is title 'the chaos class returns  hababam snf yeniden' original Netflix content?,Answer No,44,"Is Netflix title 'the chaos class returns  hababam snf yeniden' a Series, Movie, or Documentary?",Answer Series
our sisters soulmate,1,Is title 'our sisters soulmate' original Netflix content?,Answer: No,20,"Is Netflix title 'our sisters soulmate' a Series, Movie, or Documentary?",Answer Series
my love from the star,1,Is title 'my love from the star' original Netflix content?,Answer No,21,"Is Netflix title 'my love from the star' a Series, Movie, or Documentary?",Answer Series
its your fault that my heart beats,1,Is title 'its your fault that my heart beats' original Netflix content?,Answer No,34,"Is Netflix title 'its your fault that my heart beats' a Series, Movie, or Documentary?",Answer: Series
lauras star,1,Is title 'lauras star' original Netflix content?,Answer No,11,"Is Netflix title 'lauras star' a Series, Movie, or Documentary?",Answer Series
resident evil degeneration,1,Is title 'resident evil degeneration' original Netflix content?,Answer No,26,"Is Netflix title 'resident evil degeneration' a Series, Movie, or Documentary?",Answer Movie
check the store next door 2  cek toko sebelah 2,1,Is title 'check the store next door 2  cek toko sebelah 2' original Netflix content?,Answer No,47,"Is Netflix title 'check the store next door 2  cek toko sebelah 2' a Series, Movie, or Documentary?",Answer Series
jerry seinfeld im telling you for the last time,1,Is title 'jerry seinfeld im telling you for the last time' original Netflix content?,Answer No,47,"Is Netflix title 'jerry seinfeld im telling you for the last time' a Series, Movie, or Documentary?",Answer Movie
lego ninjago masters of spinjitzu hands of time,1,Is title 'lego ninjago masters of spinjitzu hands of time' original Netflix content?,Answer No,47,"Is Netflix title 'lego ninjago masters of spinjitzu hands of time' a Series, Movie, or Documentary?",Answer Series
parasyte the maxim,1,Is title 'parasyte the maxim' original Netflix content?,Answer No,18,"Is Netflix title 'parasyte the maxim' a Series, Movie, or Documentary?",Answer Series
pinkfong top chart show,1,Is title 'pinkfong top chart show' original Netflix content?,Answer No,23,"Is Netflix title 'pinkfong top chart show' a Series, Movie, or Documentary?",Answer Series
the precious memory of gogo brothers,1,Is title 'the precious memory of gogo brothers' original Netflix content?,Answer No,36,"Is Netflix title 'the precious memory of gogo brothers' a Series, Movie, or Documentary?",Answer Series
trailer park boys out of the park usa,1,Is title 'trailer park boys out of the park usa' original Netflix content?,Answer Yes,37,"Is Netflix title 'trailer park boys out of the park usa' a Series, Movie, or Documentary?",Answer Series
tayo and little wizards,1,Is title 'tayo and little wizards' original Netflix content?,Answer No,23,"Is Netflix title 'tayo and little wizards' a Series, Movie, or Documentary?",Answer Series
rurouni kenshin the legend ends,1,Is title 'rurouni kenshin the legend ends' original Netflix content?,Answer No,31,"Is Netflix title 'rurouni kenshin the legend ends' a Series, Movie, or Documentary?",Answer Movie
monty pythons almost the truth the lawyers cut,1,Is title 'monty pythons almost the truth the lawyers cut' original Netflix content?,Answer No,46,"Is Netflix title 'monty pythons almost the truth the lawyers cut' a Series, Movie, or Documentary?",Answer Documentary
kev adams the real me  kev adams  le vrai moi,1,Is title 'kev adams the real me  kev adams  le vrai moi' original Netflix content?,Answer Yes,45,"Is Netflix title 'kev adams the real me  kev adams  le vrai moi' a Series, Movie, or Documentary?",Answer Documentary
gilmore girls a year in the life limited series,1,Is title 'gilmore girls a year in the life limited series' original Netflix content?,Answer Yes,47,"Is Netflix title 'gilmore girls a year in the life limited series' a Series, Movie, or Documentary?",Answer Series
