Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
kk esnaf,1,Is title 'kk esnaf' original Netflix content?,Answer: No,8,"Is Netflix title 'kk esnaf' a Series, Movie, or Documentary?",Answer: Series
san andreas,1,Is title 'san andreas' original Netflix content?,Answer No,11,"Is Netflix title 'san andreas' a Series, Movie, or Documentary?",Answer Movie
ezra 2007,1,Is title 'ezra 2007' original Netflix content?,Answer No,9,"Is Netflix title 'ezra 2007' a Series, Movie, or Documentary?",Answer Movie
hors normes,1,Is title 'hors normes' original Netflix content?,Answer No,11,"Is Netflix title 'hors normes' a Series, Movie, or Documentary?",Answer Movie
toro 2016,1,Is title 'toro 2016' original Netflix content?,Answer No,9,"Is Netflix title 'toro 2016' a Series, Movie, or Documentary?",Answer Movie
julio sumiu,1,Is title 'julio sumiu' original Netflix content?,Answer: No,11,"Is Netflix title 'julio sumiu' a Series, Movie, or Documentary?",Answer Movie
marley  me,1,Is title 'marley  me' original Netflix content?,Answer No,10,"Is Netflix title 'marley  me' a Series, Movie, or Documentary?",Answer Movie
the wolfman,1,Is title 'the wolfman' original Netflix content?,Answer No,11,"Is Netflix title 'the wolfman' a Series, Movie, or Documentary?",Answer Movie
pacific rim,1,Is title 'pacific rim' original Netflix content?,Answer No,11,"Is Netflix title 'pacific rim' a Series, Movie, or Documentary?",Answer Movie
gold  oro,1,Is title 'gold  oro' original Netflix content?,Answer: No,9,"Is Netflix title 'gold  oro' a Series, Movie, or Documentary?",Answer Movie
sunny,1,Is title 'sunny' original Netflix content?,Answer: No,5,"Is Netflix title 'sunny' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, without more specific information."
rise 2016,1,Is title 'rise 2016' original Netflix content?,Answer No,9,"Is Netflix title 'rise 2016' a Series, Movie, or Documentary?",Answer Series
gold statue,1,Is title 'gold statue' original Netflix content?,Answer No,11,"Is Netflix title 'gold statue' a Series, Movie, or Documentary?",Answer Movie
white noise,1,Is title 'white noise' original Netflix content?,Answer No,11,"Is Netflix title 'white noise' a Series, Movie, or Documentary?","Answer: It could refer to either a Series or a Movie, as there are multiple titles with the name ""White Noise"" on Netflix."
good burger,1,Is title 'good burger' original Netflix content?,Answer No,11,"Is Netflix title 'good burger' a Series, Movie, or Documentary?",Answer Movie
source code,1,Is title 'source code' original Netflix content?,Answer No,11,"Is Netflix title 'source code' a Series, Movie, or Documentary?",Answer Movie
kika 1993,1,Is title 'kika 1993' original Netflix content?,Answer No,9,"Is Netflix title 'kika 1993' a Series, Movie, or Documentary?",Answer: Movie
blue streak,1,Is title 'blue streak' original Netflix content?,Answer No,11,"Is Netflix title 'blue streak' a Series, Movie, or Documentary?",Answer Movie
interceptor,1,Is title 'interceptor' original Netflix content?,Answer Yes,11,"Is Netflix title 'interceptor' a Series, Movie, or Documentary?",Answer Series
how it ends,1,Is title 'how it ends' original Netflix content?,Answer Yes,11,"Is Netflix title 'how it ends' a Series, Movie, or Documentary?",Answer Movie
legalize j,1,Is title 'legalize j' original Netflix content?,Answer No,10,"Is Netflix title 'legalize j' a Series, Movie, or Documentary?",Answer Series
the package,1,Is title 'the package' original Netflix content?,Answer Yes,11,"Is Netflix title 'the package' a Series, Movie, or Documentary?",Answer Movie
sangkuriang,1,Is title 'sangkuriang' original Netflix content?,Answer No,11,"Is Netflix title 'sangkuriang' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, depending on the specific content available on Netflix."
go trabi go,1,Is title 'go trabi go' original Netflix content?,Answer No,11,"Is Netflix title 'go trabi go' a Series, Movie, or Documentary?",Answer Movie
dear friend,1,Is title 'dear friend' original Netflix content?,Answer: No,11,"Is Netflix title 'dear friend' a Series, Movie, or Documentary?",Answer Series
bad boys ii,1,Is title 'bad boys ii' original Netflix content?,Answer No,11,"Is Netflix title 'bad boys ii' a Series, Movie, or Documentary?",Answer Movie
judy 2019,1,Is title 'judy 2019' original Netflix content?,Answer No,9,"Is Netflix title 'judy 2019' a Series, Movie, or Documentary?",Answer Movie
yoko 2012,1,Is title 'yoko 2012' original Netflix content?,Answer No,9,"Is Netflix title 'yoko 2012' a Series, Movie, or Documentary?",Answer Movie
wkrceni 2,1,Is title 'wkrceni 2' original Netflix content?,Answer: No,9,"Is Netflix title 'wkrceni 2' a Series, Movie, or Documentary?",Answer Movie
tall girl 2,1,Is title 'tall girl 2' original Netflix content?,Answer Yes,11,"Is Netflix title 'tall girl 2' a Series, Movie, or Documentary?",Answer Movie
el infierno,1,Is title 'el infierno' original Netflix content?,Answer No,11,"Is Netflix title 'el infierno' a Series, Movie, or Documentary?",Answer Movie
the natural,1,Is title 'the natural' original Netflix content?,Answer No,11,"Is Netflix title 'the natural' a Series, Movie, or Documentary?",Answer Movie
monsieur n,1,Is title 'monsieur n' original Netflix content?,Answer: No,10,"Is Netflix title 'monsieur n' a Series, Movie, or Documentary?",Answer Movie
na quebrada,1,Is title 'na quebrada' original Netflix content?,Answer No,11,"Is Netflix title 'na quebrada' a Series, Movie, or Documentary?",Answer Movie
the penalty,1,Is title 'the penalty' original Netflix content?,Answer: No,11,"Is Netflix title 'the penalty' a Series, Movie, or Documentary?",Answer Movie
night teeth,1,Is title 'night teeth' original Netflix content?,Answer Yes,11,"Is Netflix title 'night teeth' a Series, Movie, or Documentary?",Answer Movie
sand castle,1,Is title 'sand castle' original Netflix content?,Answer Yes,11,"Is Netflix title 'sand castle' a Series, Movie, or Documentary?",Answer Movie
tower heist,1,Is title 'tower heist' original Netflix content?,Answer No,11,"Is Netflix title 'tower heist' a Series, Movie, or Documentary?",Answer Movie
moms at war,1,Is title 'moms at war' original Netflix content?,Answer No,11,"Is Netflix title 'moms at war' a Series, Movie, or Documentary?",Answer Movie
them  ils,1,Is title 'them  ils' original Netflix content?,Answer No,9,"Is Netflix title 'them  ils' a Series, Movie, or Documentary?",Answer Series
miss sloane,1,Is title 'miss sloane' original Netflix content?,Answer No,11,"Is Netflix title 'miss sloane' a Series, Movie, or Documentary?",Answer Movie
mindhunters,1,Is title 'mindhunters' original Netflix content?,Answer Yes,11,"Is Netflix title 'mindhunters' a Series, Movie, or Documentary?",Answer Series
zoolander 2,1,Is title 'zoolander 2' original Netflix content?,Answer No,11,"Is Netflix title 'zoolander 2' a Series, Movie, or Documentary?",Answer Movie
grown ups 2,1,Is title 'grown ups 2' original Netflix content?,Answer No,11,"Is Netflix title 'grown ups 2' a Series, Movie, or Documentary?",Answer Movie
ghost rider,1,Is title 'ghost rider' original Netflix content?,Answer No,11,"Is Netflix title 'ghost rider' a Series, Movie, or Documentary?",Answer Movie
aka nadia,1,Is title 'aka nadia' original Netflix content?,Answer Yes,9,"Is Netflix title 'aka nadia' a Series, Movie, or Documentary?",Answer Series
exit wounds,1,Is title 'exit wounds' original Netflix content?,Answer No,11,"Is Netflix title 'exit wounds' a Series, Movie, or Documentary?",Answer Movie
bodo 2016,1,Is title 'bodo 2016' original Netflix content?,Answer No,9,"Is Netflix title 'bodo 2016' a Series, Movie, or Documentary?",Answer: Movie
all is true,1,Is title 'all is true' original Netflix content?,Answer No,11,"Is Netflix title 'all is true' a Series, Movie, or Documentary?",Answer Movie
shhrazade,1,Is title 'shhrazade' original Netflix content?,Answer: No,9,"Is Netflix title 'shhrazade' a Series, Movie, or Documentary?",Answer Series
bombay rose,1,Is title 'bombay rose' original Netflix content?,Answer Yes,11,"Is Netflix title 'bombay rose' a Series, Movie, or Documentary?",Answer Movie
yogi 2007,1,Is title 'yogi 2007' original Netflix content?,Answer No,9,"Is Netflix title 'yogi 2007' a Series, Movie, or Documentary?",Answer Movie
unthinkable,1,Is title 'unthinkable' original Netflix content?,Answer No,11,"Is Netflix title 'unthinkable' a Series, Movie, or Documentary?",Answer Movie
lucy 2014,1,Is title 'lucy 2014' original Netflix content?,Answer No,9,"Is Netflix title 'lucy 2014' a Series, Movie, or Documentary?",Answer Movie
primal fear,1,Is title 'primal fear' original Netflix content?,Answer No,11,"Is Netflix title 'primal fear' a Series, Movie, or Documentary?",Answer Movie
mom and dad,1,Is title 'mom and dad' original Netflix content?,Answer No,11,"Is Netflix title 'mom and dad' a Series, Movie, or Documentary?",Answer Movie
the hollars,1,Is title 'the hollars' original Netflix content?,Answer No,11,"Is Netflix title 'the hollars' a Series, Movie, or Documentary?",Answer Movie
thats amor,1,Is title 'thats amor' original Netflix content?,Answer: No,10,"Is Netflix title 'thats amor' a Series, Movie, or Documentary?",Answer Series
3  stunden,1,Is title '3  stunden' original Netflix content?,Answer: No,10,"Is Netflix title '3  stunden' a Series, Movie, or Documentary?",Answer Movie
salt 2010,1,Is title 'salt 2010' original Netflix content?,Answer No,9,"Is Netflix title 'salt 2010' a Series, Movie, or Documentary?",Answer Movie
in the loop,1,Is title 'in the loop' original Netflix content?,Answer No,11,"Is Netflix title 'in the loop' a Series, Movie, or Documentary?",Answer Movie
the doover,1,Is title 'the doover' original Netflix content?,Answer No,10,"Is Netflix title 'the doover' a Series, Movie, or Documentary?",Answer Movie
hero 2007,1,Is title 'hero 2007' original Netflix content?,Answer No,9,"Is Netflix title 'hero 2007' a Series, Movie, or Documentary?",Answer Movie
guns akimbo,1,Is title 'guns akimbo' original Netflix content?,Answer No,11,"Is Netflix title 'guns akimbo' a Series, Movie, or Documentary?",Answer Movie
4n1k 2017,1,Is title '4n1k 2017' original Netflix content?,Answer No,9,"Is Netflix title '4n1k 2017' a Series, Movie, or Documentary?",Answer Series
ludo 2015,1,Is title 'ludo 2015' original Netflix content?,Answer No,9,"Is Netflix title 'ludo 2015' a Series, Movie, or Documentary?",Answer Movie
gone 2020,1,Is title 'gone 2020' original Netflix content?,Answer: Yes,9,"Is Netflix title 'gone 2020' a Series, Movie, or Documentary?",Answer Movie
gold 2016,1,Is title 'gold 2016' original Netflix content?,Answer No,9,"Is Netflix title 'gold 2016' a Series, Movie, or Documentary?",Answer Movie
nour 2019,1,Is title 'nour 2019' original Netflix content?,Answer: Yes,9,"Is Netflix title 'nour 2019' a Series, Movie, or Documentary?",Answer Series
pitch black,1,Is title 'pitch black' original Netflix content?,Answer No,11,"Is Netflix title 'pitch black' a Series, Movie, or Documentary?",Answer Movie
lolo 2015,1,Is title 'lolo 2015' original Netflix content?,Answer No,9,"Is Netflix title 'lolo 2015' a Series, Movie, or Documentary?",Answer Movie
mamas girl,1,Is title 'mamas girl' original Netflix content?,Answer No,10,"Is Netflix title 'mamas girl' a Series, Movie, or Documentary?",Answer: Movie
vice 2018,1,Is title 'vice 2018' original Netflix content?,Answer No,9,"Is Netflix title 'vice 2018' a Series, Movie, or Documentary?",Answer Series
mavi boncuk,1,Is title 'mavi boncuk' original Netflix content?,Answer: No,11,"Is Netflix title 'mavi boncuk' a Series, Movie, or Documentary?",Answer: Series
se son rose,1,Is title 'se son rose' original Netflix content?,Answer: No,11,"Is Netflix title 'se son rose' a Series, Movie, or Documentary?",Answer: It is not a title available on Netflix.
wonder park,1,Is title 'wonder park' original Netflix content?,Answer No,11,"Is Netflix title 'wonder park' a Series, Movie, or Documentary?",Answer Movie
escape plan,1,Is title 'escape plan' original Netflix content?,Answer No,11,"Is Netflix title 'escape plan' a Series, Movie, or Documentary?",Answer Movie
mary 2019,1,Is title 'mary 2019' original Netflix content?,Answer No,9,"Is Netflix title 'mary 2019' a Series, Movie, or Documentary?",Answer Movie
s mi amor,1,Is title 's mi amor' original Netflix content?,Answer: No,9,"Is Netflix title 's mi amor' a Series, Movie, or Documentary?",Answer Series
the fanatic,1,Is title 'the fanatic' original Netflix content?,Answer No,11,"Is Netflix title 'the fanatic' a Series, Movie, or Documentary?",Answer Movie
heat 1995,1,Is title 'heat 1995' original Netflix content?,Answer No,9,"Is Netflix title 'heat 1995' a Series, Movie, or Documentary?",Answer Movie
delhi belly,1,Is title 'delhi belly' original Netflix content?,Answer No,11,"Is Netflix title 'delhi belly' a Series, Movie, or Documentary?",Answer Movie
life 1999,1,Is title 'life 1999' original Netflix content?,Answer No,9,"Is Netflix title 'life 1999' a Series, Movie, or Documentary?",Answer Movie
foxtrot six,1,Is title 'foxtrot six' original Netflix content?,Answer No,11,"Is Netflix title 'foxtrot six' a Series, Movie, or Documentary?",Answer Movie
the mother,1,Is title 'the mother' original Netflix content?,Answer: No,10,"Is Netflix title 'the mother' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
krl ycia,1,Is title 'krl ycia' original Netflix content?,Answer: No,8,"Is Netflix title 'krl ycia' a Series, Movie, or Documentary?",Answer: None of the above.
this is 40,1,Is title 'this is 40' original Netflix content?,Answer No,10,"Is Netflix title 'this is 40' a Series, Movie, or Documentary?",Answer Movie
the guilty,1,Is title 'the guilty' original Netflix content?,Answer Yes,10,"Is Netflix title 'the guilty' a Series, Movie, or Documentary?",Answer Movie
dr cabbie,1,Is title 'dr cabbie' original Netflix content?,Answer No,9,"Is Netflix title 'dr cabbie' a Series, Movie, or Documentary?",Answer Movie
betty blue,1,Is title 'betty blue' original Netflix content?,Answer No,10,"Is Netflix title 'betty blue' a Series, Movie, or Documentary?",Answer Movie
down under,1,Is title 'down under' original Netflix content?,Answer: No,10,"Is Netflix title 'down under' a Series, Movie, or Documentary?","Answer: It could be a movie or a documentary, depending on the specific content of the title ""Down Under"" on Netflix."
black bear,1,Is title 'black bear' original Netflix content?,Answer No,10,"Is Netflix title 'black bear' a Series, Movie, or Documentary?",Answer Movie
man of god,1,Is title 'man of god' original Netflix content?,Answer: No,10,"Is Netflix title 'man of god' a Series, Movie, or Documentary?",Answer Movie
date movie,1,Is title 'date movie' original Netflix content?,Answer No,10,"Is Netflix title 'date movie' a Series, Movie, or Documentary?",Answer Movie
you people,1,Is title 'you people' original Netflix content?,Answer: No,10,"Is Netflix title 'you people' a Series, Movie, or Documentary?",Answer Series
rocknrolla,1,Is title 'rocknrolla' original Netflix content?,Answer No,10,"Is Netflix title 'rocknrolla' a Series, Movie, or Documentary?",Answer Movie
coin heist,1,Is title 'coin heist' original Netflix content?,Answer Yes,10,"Is Netflix title 'coin heist' a Series, Movie, or Documentary?",Answer Movie
jersey boys,1,Is title 'jersey boys' original Netflix content?,Answer No,11,"Is Netflix title 'jersey boys' a Series, Movie, or Documentary?",Answer Movie
unfriended,1,Is title 'unfriended' original Netflix content?,Answer No,10,"Is Netflix title 'unfriended' a Series, Movie, or Documentary?",Answer Movie
the iceman,1,Is title 'the iceman' original Netflix content?,Answer No,10,"Is Netflix title 'the iceman' a Series, Movie, or Documentary?",Answer Movie
descendant,1,Is title 'descendant' original Netflix content?,Answer No,10,"Is Netflix title 'descendant' a Series, Movie, or Documentary?",Answer Series
synchronic,1,Is title 'synchronic' original Netflix content?,Answer No,10,"Is Netflix title 'synchronic' a Series, Movie, or Documentary?",Answer Movie
don,1,Is title 'don' original Netflix content?,Answer No,3,"Is Netflix title 'don' a Series, Movie, or Documentary?",Answer: Movie
zombieland,1,Is title 'zombieland' original Netflix content?,Answer No,10,"Is Netflix title 'zombieland' a Series, Movie, or Documentary?",Answer Movie
the prenup,1,Is title 'the prenup' original Netflix content?,Answer: No,10,"Is Netflix title 'the prenup' a Series, Movie, or Documentary?",Answer Movie
kodachrome,1,Is title 'kodachrome' original Netflix content?,Answer Yes,10,"Is Netflix title 'kodachrome' a Series, Movie, or Documentary?",Answer Movie
georgetown,1,Is title 'georgetown' original Netflix content?,Answer No,10,"Is Netflix title 'georgetown' a Series, Movie, or Documentary?",Answer Movie
magic mike,1,Is title 'magic mike' original Netflix content?,Answer No,10,"Is Netflix title 'magic mike' a Series, Movie, or Documentary?",Answer Movie
how high 2,1,Is title 'how high 2' original Netflix content?,Answer No,10,"Is Netflix title 'how high 2' a Series, Movie, or Documentary?",Answer Movie
white girl,1,Is title 'white girl' original Netflix content?,Answer No,10,"Is Netflix title 'white girl' a Series, Movie, or Documentary?",Answer Movie
fist fight,1,Is title 'fist fight' original Netflix content?,Answer No,10,"Is Netflix title 'fist fight' a Series, Movie, or Documentary?",Answer Movie
ave maryam,1,Is title 'ave maryam' original Netflix content?,Answer No,10,"Is Netflix title 'ave maryam' a Series, Movie, or Documentary?",Answer Movie
flashdance,1,Is title 'flashdance' original Netflix content?,Answer No,10,"Is Netflix title 'flashdance' a Series, Movie, or Documentary?",Answer Movie
happy feet,1,Is title 'happy feet' original Netflix content?,Answer No,10,"Is Netflix title 'happy feet' a Series, Movie, or Documentary?",Answer Movie
the rental,1,Is title 'the rental' original Netflix content?,Answer No,10,"Is Netflix title 'the rental' a Series, Movie, or Documentary?",Answer Movie
little boy,1,Is title 'little boy' original Netflix content?,Answer No,10,"Is Netflix title 'little boy' a Series, Movie, or Documentary?",Answer Movie
bayi ajaib,1,Is title 'bayi ajaib' original Netflix content?,Answer: Yes,10,"Is Netflix title 'bayi ajaib' a Series, Movie, or Documentary?",Answer Series
ya veremos,1,Is title 'ya veremos' original Netflix content?,Answer No,10,"Is Netflix title 'ya veremos' a Series, Movie, or Documentary?",Answer Movie
the reader,1,Is title 'the reader' original Netflix content?,Answer No,10,"Is Netflix title 'the reader' a Series, Movie, or Documentary?",Answer Movie
death race,1,Is title 'death race' original Netflix content?,Answer No,10,"Is Netflix title 'death race' a Series, Movie, or Documentary?",Answer Movie
red 2010,1,Is title 'red 2010' original Netflix content?,Answer No,8,"Is Netflix title 'red 2010' a Series, Movie, or Documentary?",Answer Movie
cuban fury,1,Is title 'cuban fury' original Netflix content?,Answer No,10,"Is Netflix title 'cuban fury' a Series, Movie, or Documentary?",Answer Movie
copenhagen,1,Is title 'copenhagen' original Netflix content?,Answer No,10,"Is Netflix title 'copenhagen' a Series, Movie, or Documentary?",Answer Movie
les mythos,1,Is title 'les mythos' original Netflix content?,Answer No,10,"Is Netflix title 'les mythos' a Series, Movie, or Documentary?",Answer Movie
dil,1,Is title 'dil' original Netflix content?,Answer: No,3,"Is Netflix title 'dil' a Series, Movie, or Documentary?","Answer: It is unclear as there are multiple titles with the name ""dil"" on Netflix."
cicakman 3,1,Is title 'cicakman 3' original Netflix content?,Answer No,10,"Is Netflix title 'cicakman 3' a Series, Movie, or Documentary?",Answer Movie
disco polo,1,Is title 'disco polo' original Netflix content?,Answer No,10,"Is Netflix title 'disco polo' a Series, Movie, or Documentary?",Answer Movie
persuasion,1,Is title 'persuasion' original Netflix content?,Answer No,10,"Is Netflix title 'persuasion' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, as there are adaptations of Jane Austen's novel ""Persuasion"" in both formats."
goodfellas,1,Is title 'goodfellas' original Netflix content?,Answer No,10,"Is Netflix title 'goodfellas' a Series, Movie, or Documentary?",Answer Movie
born racer,1,Is title 'born racer' original Netflix content?,Answer No,10,"Is Netflix title 'born racer' a Series, Movie, or Documentary?",Answer Movie
booty call,1,Is title 'booty call' original Netflix content?,Answer No,10,"Is Netflix title 'booty call' a Series, Movie, or Documentary?",Answer Movie
jungleland,1,Is title 'jungleland' original Netflix content?,Answer No,10,"Is Netflix title 'jungleland' a Series, Movie, or Documentary?",Answer Movie
bombairiya,1,Is title 'bombairiya' original Netflix content?,Answer No,10,"Is Netflix title 'bombairiya' a Series, Movie, or Documentary?",Answer Movie
hollyblood,1,Is title 'hollyblood' original Netflix content?,Answer: No,10,"Is Netflix title 'hollyblood' a Series, Movie, or Documentary?",Answer: Series
the wonder,1,Is title 'the wonder' original Netflix content?,Answer: No,10,"Is Netflix title 'the wonder' a Series, Movie, or Documentary?",Answer: Series
the jackal,1,Is title 'the jackal' original Netflix content?,Answer No,10,"Is Netflix title 'the jackal' a Series, Movie, or Documentary?",Answer Movie
austenland,1,Is title 'austenland' original Netflix content?,Answer No,10,"Is Netflix title 'austenland' a Series, Movie, or Documentary?",Answer Movie
do revenge,1,Is title 'do revenge' original Netflix content?,Answer No,10,"Is Netflix title 'do revenge' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
the vendor,1,Is title 'the vendor' original Netflix content?,Answer No,10,"Is Netflix title 'the vendor' a Series, Movie, or Documentary?",Answer Series
jawbreaker,1,Is title 'jawbreaker' original Netflix content?,Answer No,10,"Is Netflix title 'jawbreaker' a Series, Movie, or Documentary?",Answer Movie
the matrix,1,Is title 'the matrix' original Netflix content?,Answer No,10,"Is Netflix title 'the matrix' a Series, Movie, or Documentary?",Answer Movie
dry martina,1,Is title 'dry martina' original Netflix content?,Answer No,11,"Is Netflix title 'dry martina' a Series, Movie, or Documentary?",Answer Movie
gone 2011,1,Is title 'gone 2011' original Netflix content?,Answer No,9,"Is Netflix title 'gone 2011' a Series, Movie, or Documentary?",Answer Movie
jada 2019,1,Is title 'jada 2019' original Netflix content?,Answer: No,9,"Is Netflix title 'jada 2019' a Series, Movie, or Documentary?",Answer: Movie
push 2009,1,Is title 'push 2009' original Netflix content?,Answer No,9,"Is Netflix title 'push 2009' a Series, Movie, or Documentary?",Answer Movie
jaal,1,Is title 'jaal' original Netflix content?,Answer No,4,"Is Netflix title 'jaal' a Series, Movie, or Documentary?","Answer: It is unclear as there are multiple titles with the name ""Jaal"" on Netflix."
making 1899,1,Is title 'making 1899' original Netflix content?,Answer Yes,11,"Is Netflix title 'making 1899' a Series, Movie, or Documentary?",Answer Series
lethal love,1,Is title 'lethal love' original Netflix content?,Answer: No,11,"Is Netflix title 'lethal love' a Series, Movie, or Documentary?",Answer Movie
help 2021,1,Is title 'help 2021' original Netflix content?,Answer: Yes,9,"Is Netflix title 'help 2021' a Series, Movie, or Documentary?",Answer Series
harte jungs,1,Is title 'harte jungs' original Netflix content?,Answer No,11,"Is Netflix title 'harte jungs' a Series, Movie, or Documentary?",Answer Movie
div a dois,1,Is title 'div a dois' original Netflix content?,Answer: No,10,"Is Netflix title 'div a dois' a Series, Movie, or Documentary?",Answer Series
in darkness,1,Is title 'in darkness' original Netflix content?,Answer No,11,"Is Netflix title 'in darkness' a Series, Movie, or Documentary?",Answer Movie
kaal,1,Is title 'kaal' original Netflix content?,Answer No,4,"Is Netflix title 'kaal' a Series, Movie, or Documentary?",Answer Movie
fury 2014,1,Is title 'fury 2014' original Netflix content?,Answer No,9,"Is Netflix title 'fury 2014' a Series, Movie, or Documentary?",Answer Movie
equilibrium,1,Is title 'equilibrium' original Netflix content?,Answer No,11,"Is Netflix title 'equilibrium' a Series, Movie, or Documentary?",Answer Movie
rams 2020,1,Is title 'rams 2020' original Netflix content?,Answer No,9,"Is Netflix title 'rams 2020' a Series, Movie, or Documentary?",Answer Movie
laia 2016,1,Is title 'laia 2016' original Netflix content?,Answer: No,9,"Is Netflix title 'laia 2016' a Series, Movie, or Documentary?","Answer: It is unclear as there is no known Netflix title called ""Laia 2016."""
project gio,1,Is title 'project gio' original Netflix content?,Answer Yes,11,"Is Netflix title 'project gio' a Series, Movie, or Documentary?",Answer Movie
