Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
mix meisei story,1,Is title 'mix meisei story' original Netflix content?,Answer No,16,"Is Netflix title 'mix meisei story' a Series, Movie, or Documentary?",Answer Series
mark of the devil  la marca del demonio,1,Is title 'mark of the devil  la marca del demonio' original Netflix content?,Answer: No,39,"Is Netflix title 'mark of the devil  la marca del demonio' a Series, Movie, or Documentary?",Answer Movie
overnight republic  kolonya cumhuriyeti,1,Is title 'overnight republic  kolonya cumhuriyeti' original Netflix content?,Answer: Yes,39,"Is Netflix title 'overnight republic  kolonya cumhuriyeti' a Series, Movie, or Documentary?",Answer Movie
parttime idol,1,Is title 'parttime idol' original Netflix content?,Answer No,13,"Is Netflix title 'parttime idol' a Series, Movie, or Documentary?",Answer Series
hit me anyone one more time,1,Is title 'hit me anyone one more time' original Netflix content?,Answer: No,27,"Is Netflix title 'hit me anyone one more time' a Series, Movie, or Documentary?",Answer: Movie
turkish dance school  sen kiminle dans ediyorsun,1,Is title 'turkish dance school  sen kiminle dans ediyorsun' original Netflix content?,Answer: No,48,"Is Netflix title 'turkish dance school  sen kiminle dans ediyorsun' a Series, Movie, or Documentary?",Answer Series
baahubali 2 the conclusion tamil version,1,Is title 'baahubali 2 the conclusion tamil version' original Netflix content?,Answer No,40,"Is Netflix title 'baahubali 2 the conclusion tamil version' a Series, Movie, or Documentary?",Answer Movie
cedric the entertainer live from the ville,1,Is title 'cedric the entertainer live from the ville' original Netflix content?,Answer Yes,42,"Is Netflix title 'cedric the entertainer live from the ville' a Series, Movie, or Documentary?",Answer Series
super crooks,1,Is title 'super crooks' original Netflix content?,Answer Yes,12,"Is Netflix title 'super crooks' a Series, Movie, or Documentary?",Answer Series
spy x family,1,Is title 'spy x family' original Netflix content?,Answer No,12,"Is Netflix title 'spy x family' a Series, Movie, or Documentary?",Answer Series
the quintessential quintuplets 2,1,Is title 'the quintessential quintuplets 2' original Netflix content?,Answer No,32,"Is Netflix title 'the quintessential quintuplets 2' a Series, Movie, or Documentary?",Answer Series
the three exclamation marks  die drei,1,Is title 'the three exclamation marks  die drei' original Netflix content?,Answer No,37,"Is Netflix title 'the three exclamation marks  die drei' a Series, Movie, or Documentary?",Answer Series
kiseki sobito of that day,1,Is title 'kiseki sobito of that day' original Netflix content?,Answer: No,25,"Is Netflix title 'kiseki sobito of that day' a Series, Movie, or Documentary?",Answer Movie
blind date  un peu beaucoup aveuglment,1,Is title 'blind date  un peu beaucoup aveuglment' original Netflix content?,Answer No,38,"Is Netflix title 'blind date  un peu beaucoup aveuglment' a Series, Movie, or Documentary?",Answer Movie
stealing raden saleh  mencuri raden saleh,1,Is title 'stealing raden saleh  mencuri raden saleh' original Netflix content?,Answer: No,41,"Is Netflix title 'stealing raden saleh  mencuri raden saleh' a Series, Movie, or Documentary?",Answer Movie
black crows,1,Is title 'black crows' original Netflix content?,Answer: No,11,"Is Netflix title 'black crows' a Series, Movie, or Documentary?","Answer: It could be a Series or Movie, as there are multiple titles with similar names on Netflix."
hikaru utada live sessions from air studios,1,Is title 'hikaru utada live sessions from air studios' original Netflix content?,Answer No,43,"Is Netflix title 'hikaru utada live sessions from air studios' a Series, Movie, or Documentary?",Answer Series
a wolf at the door  o lobo atrs da porta,1,Is title 'a wolf at the door  o lobo atrs da porta' original Netflix content?,Answer No,40,"Is Netflix title 'a wolf at the door  o lobo atrs da porta' a Series, Movie, or Documentary?",Answer Movie
my unfamiliar family,1,Is title 'my unfamiliar family' original Netflix content?,Answer No,20,"Is Netflix title 'my unfamiliar family' a Series, Movie, or Documentary?",Answer Series
bibi  tina ii  bibi  tina voll verhext,1,Is title 'bibi  tina ii  bibi  tina voll verhext' original Netflix content?,Answer No,38,"Is Netflix title 'bibi  tina ii  bibi  tina voll verhext' a Series, Movie, or Documentary?",Answer Movie
hello my twenties,1,Is title 'hello my twenties' original Netflix content?,Answer No,17,"Is Netflix title 'hello my twenties' a Series, Movie, or Documentary?",Answer Series
kiki love to love  kiki el amor se hace,1,Is title 'kiki love to love  kiki el amor se hace' original Netflix content?,Answer No,39,"Is Netflix title 'kiki love to love  kiki el amor se hace' a Series, Movie, or Documentary?",Answer Movie
my neighbors the yamadas,1,Is title 'my neighbors the yamadas' original Netflix content?,Answer No,24,"Is Netflix title 'my neighbors the yamadas' a Series, Movie, or Documentary?",Answer Movie
old jack  rose,1,Is title 'old jack  rose' original Netflix content?,Answer: No,14,"Is Netflix title 'old jack  rose' a Series, Movie, or Documentary?",Answer: None of the above.
marta  il delitto della sapienza,1,Is title 'marta  il delitto della sapienza' original Netflix content?,Answer No,32,"Is Netflix title 'marta  il delitto della sapienza' a Series, Movie, or Documentary?",Answer: Movie
not an angels love  bukan cinta malaikat,1,Is title 'not an angels love  bukan cinta malaikat' original Netflix content?,Answer: No,40,"Is Netflix title 'not an angels love  bukan cinta malaikat' a Series, Movie, or Documentary?",Answer Series
martin matte la vie la morteh la la,1,Is title 'martin matte la vie la morteh la la' original Netflix content?,Answer: No,35,"Is Netflix title 'martin matte la vie la morteh la la' a Series, Movie, or Documentary?",Answer Series
nothing but thirty,1,Is title 'nothing but thirty' original Netflix content?,Answer No,18,"Is Netflix title 'nothing but thirty' a Series, Movie, or Documentary?",Answer Series
working what we do all day limited series,1,Is title 'working what we do all day limited series' original Netflix content?,Answer Yes,41,"Is Netflix title 'working what we do all day limited series' a Series, Movie, or Documentary?",Answer Series
fight for my way,1,Is title 'fight for my way' original Netflix content?,Answer No,16,"Is Netflix title 'fight for my way' a Series, Movie, or Documentary?",Answer Series
the humans and the mongoose,1,Is title 'the humans and the mongoose' original Netflix content?,Answer No,27,"Is Netflix title 'the humans and the mongoose' a Series, Movie, or Documentary?","Answer: It could be a Series or Documentary, depending on the content of the title."
little forest four,1,Is title 'little forest four' original Netflix content?,Answer: No,18,"Is Netflix title 'little forest four' a Series, Movie, or Documentary?",Answer Series
inksyland concert  inksyland,1,Is title 'inksyland concert  inksyland' original Netflix content?,Answer: No,28,"Is Netflix title 'inksyland concert  inksyland' a Series, Movie, or Documentary?",Answer Series
the last mercenary  le dernier mercenaire,1,Is title 'the last mercenary  le dernier mercenaire' original Netflix content?,Answer Yes,41,"Is Netflix title 'the last mercenary  le dernier mercenaire' a Series, Movie, or Documentary?",Answer Movie
weakest beast,1,Is title 'weakest beast' original Netflix content?,Answer: No,13,"Is Netflix title 'weakest beast' a Series, Movie, or Documentary?",Answer: Series
the tale of the princess kaguya,1,Is title 'the tale of the princess kaguya' original Netflix content?,Answer No,31,"Is Netflix title 'the tale of the princess kaguya' a Series, Movie, or Documentary?",Answer Movie
friendbutmarried 2  temantapimenikah 2,1,Is title 'friendbutmarried 2  temantapimenikah 2' original Netflix content?,Answer: Yes,38,"Is Netflix title 'friendbutmarried 2  temantapimenikah 2' a Series, Movie, or Documentary?",Answer Series
deaw 12 stand up comedy show   12,1,Is title 'deaw 12 stand up comedy show   12' original Netflix content?,Answer: No,33,"Is Netflix title 'deaw 12 stand up comedy show   12' a Series, Movie, or Documentary?",Answer Series
story of dinda second chance of happiness,1,Is title 'story of dinda second chance of happiness' original Netflix content?,Answer: No,41,"Is Netflix title 'story of dinda second chance of happiness' a Series, Movie, or Documentary?",Answer Series
saint seiya knights of the zodiac part i,1,Is title 'saint seiya knights of the zodiac part i' original Netflix content?,Answer Yes,40,"Is Netflix title 'saint seiya knights of the zodiac part i' a Series, Movie, or Documentary?",Answer Series
the principles of pleasure limited series,1,Is title 'the principles of pleasure limited series' original Netflix content?,Answer: Yes,41,"Is Netflix title 'the principles of pleasure limited series' a Series, Movie, or Documentary?",Answer Series
made for each other  voor elkaar gemaakt,1,Is title 'made for each other  voor elkaar gemaakt' original Netflix content?,Answer Yes,40,"Is Netflix title 'made for each other  voor elkaar gemaakt' a Series, Movie, or Documentary?",Answer Series
pyaar ka punchnama 2     2,1,Is title 'pyaar ka punchnama 2     2' original Netflix content?,Answer No,26,"Is Netflix title 'pyaar ka punchnama 2     2' a Series, Movie, or Documentary?",Answer Movie
lessons of a dream  der ganz groe traum,1,Is title 'lessons of a dream  der ganz groe traum' original Netflix content?,Answer No,39,"Is Netflix title 'lessons of a dream  der ganz groe traum' a Series, Movie, or Documentary?",Answer Movie
ya boy kongming,1,Is title 'ya boy kongming' original Netflix content?,Answer No,15,"Is Netflix title 'ya boy kongming' a Series, Movie, or Documentary?",Answer Series
movie room 20192020   1 20192020,1,Is title 'movie room 20192020   1 20192020' original Netflix content?,Answer: No,32,"Is Netflix title 'movie room 20192020   1 20192020' a Series, Movie, or Documentary?",Answer: Movie
locked up the oasis  vis a vis el oasis,1,Is title 'locked up the oasis  vis a vis el oasis' original Netflix content?,Answer No,39,"Is Netflix title 'locked up the oasis  vis a vis el oasis' a Series, Movie, or Documentary?",Answer Series
new heights,1,Is title 'new heights' original Netflix content?,"Answer: It is unclear if ""New Heights"" is original Netflix content without more information.",11,"Is Netflix title 'new heights' a Series, Movie, or Documentary?",Answer: It could be any of the three options without more specific information.
bleach 2004 arrancar battle in karakura,1,Is title 'bleach 2004 arrancar battle in karakura' original Netflix content?,Answer No,39,"Is Netflix title 'bleach 2004 arrancar battle in karakura' a Series, Movie, or Documentary?",Answer Series
the great british baking show collection 6,1,Is title 'the great british baking show collection 6' original Netflix content?,Answer No,42,"Is Netflix title 'the great british baking show collection 6' a Series, Movie, or Documentary?",Answer Series
greatest events of wwii in colour,1,Is title 'greatest events of wwii in colour' original Netflix content?,Answer No,33,"Is Netflix title 'greatest events of wwii in colour' a Series, Movie, or Documentary?",Answer Documentary
bleach 2004 arrancar fall of the espada,1,Is title 'bleach 2004 arrancar fall of the espada' original Netflix content?,Answer No,39,"Is Netflix title 'bleach 2004 arrancar fall of the espada' a Series, Movie, or Documentary?",Answer Series
cloudy with a chance of meatballs,1,Is title 'cloudy with a chance of meatballs' original Netflix content?,Answer No,33,"Is Netflix title 'cloudy with a chance of meatballs' a Series, Movie, or Documentary?",Answer Movie
ever after high welcome to ever after high,1,Is title 'ever after high welcome to ever after high' original Netflix content?,Answer Yes,42,"Is Netflix title 'ever after high welcome to ever after high' a Series, Movie, or Documentary?",Answer Series
yellow muzi  friends,1,Is title 'yellow muzi  friends' original Netflix content?,Answer: No,20,"Is Netflix title 'yellow muzi  friends' a Series, Movie, or Documentary?",Answer Series
the vampire dies in no time   1,1,Is title 'the vampire dies in no time   1' original Netflix content?,Answer No,31,"Is Netflix title 'the vampire dies in no time   1' a Series, Movie, or Documentary?",Answer Series
the rational life,1,Is title 'the rational life' original Netflix content?,Answer Yes,17,"Is Netflix title 'the rational life' a Series, Movie, or Documentary?",Answer Series
m1 grand prix,1,Is title 'm1 grand prix' original Netflix content?,Answer No,13,"Is Netflix title 'm1 grand prix' a Series, Movie, or Documentary?",Answer Series
kabhi khushi kabhie gham,1,Is title 'kabhi khushi kabhie gham' original Netflix content?,Answer No,24,"Is Netflix title 'kabhi khushi kabhie gham' a Series, Movie, or Documentary?",Answer Movie
hikaru utada laughter in the dark tour 2018,1,Is title 'hikaru utada laughter in the dark tour 2018' original Netflix content?,Answer No,43,"Is Netflix title 'hikaru utada laughter in the dark tour 2018' a Series, Movie, or Documentary?",Answer Documentary
youre not normal either,1,Is title 'youre not normal either' original Netflix content?,Answer: No,23,"Is Netflix title 'youre not normal either' a Series, Movie, or Documentary?",Answer Series
trailer park boys countdown to liquor day,1,Is title 'trailer park boys countdown to liquor day' original Netflix content?,Answer No,41,"Is Netflix title 'trailer park boys countdown to liquor day' a Series, Movie, or Documentary?",Answer Movie
pension mets,1,Is title 'pension mets' original Netflix content?,Answer No,12,"Is Netflix title 'pension mets' a Series, Movie, or Documentary?","Answer: It is unclear as there is no known Netflix title called ""pension mets."""
revolutionary love,1,Is title 'revolutionary love' original Netflix content?,Answer No,18,"Is Netflix title 'revolutionary love' a Series, Movie, or Documentary?",Answer Series
zach galifianakis live at the purple onion,1,Is title 'zach galifianakis live at the purple onion' original Netflix content?,Answer No,42,"Is Netflix title 'zach galifianakis live at the purple onion' a Series, Movie, or Documentary?",Answer Movie
hustler vs scammer  siu la gp siu ly,1,Is title 'hustler vs scammer  siu la gp siu ly' original Netflix content?,Answer: No,36,"Is Netflix title 'hustler vs scammer  siu la gp siu ly' a Series, Movie, or Documentary?",Answer Series
reunited worlds,1,Is title 'reunited worlds' original Netflix content?,Answer No,15,"Is Netflix title 'reunited worlds' a Series, Movie, or Documentary?",Answer Series
goblin slayer,1,Is title 'goblin slayer' original Netflix content?,Answer No,13,"Is Netflix title 'goblin slayer' a Series, Movie, or Documentary?",Answer Series
gto great teacher onizuka 1999,1,Is title 'gto great teacher onizuka 1999' original Netflix content?,Answer No,30,"Is Netflix title 'gto great teacher onizuka 1999' a Series, Movie, or Documentary?",Answer Series
mr midnight beware the monsters,1,Is title 'mr midnight beware the monsters' original Netflix content?,Answer No,31,"Is Netflix title 'mr midnight beware the monsters' a Series, Movie, or Documentary?",Answer Series
misfit 3 the finale  misfit 3 de finale,1,Is title 'misfit 3 the finale  misfit 3 de finale' original Netflix content?,Answer No,39,"Is Netflix title 'misfit 3 the finale  misfit 3 de finale' a Series, Movie, or Documentary?",Answer Movie
half blue sky part 4,1,Is title 'half blue sky part 4' original Netflix content?,Answer: No,20,"Is Netflix title 'half blue sky part 4' a Series, Movie, or Documentary?",Answer Series
the kiss of a killer  bela kiss prologue,1,Is title 'the kiss of a killer  bela kiss prologue' original Netflix content?,Answer No,40,"Is Netflix title 'the kiss of a killer  bela kiss prologue' a Series, Movie, or Documentary?",Answer Movie
fast  feel love,1,Is title 'fast  feel love' original Netflix content?,Answer: No,15,"Is Netflix title 'fast  feel love' a Series, Movie, or Documentary?",Answer: Movie
meltdown three mile island limited series,1,Is title 'meltdown three mile island limited series' original Netflix content?,Answer No,41,"Is Netflix title 'meltdown three mile island limited series' a Series, Movie, or Documentary?",Answer Series
storybots laugh learn sing collection 1,1,Is title 'storybots laugh learn sing collection 1' original Netflix content?,Answer Yes,39,"Is Netflix title 'storybots laugh learn sing collection 1' a Series, Movie, or Documentary?",Answer Series
dear my friends,1,Is title 'dear my friends' original Netflix content?,Answer No,15,"Is Netflix title 'dear my friends' a Series, Movie, or Documentary?",Answer Series
joanna lumleys jewel in the nile,1,Is title 'joanna lumleys jewel in the nile' original Netflix content?,Answer No,32,"Is Netflix title 'joanna lumleys jewel in the nile' a Series, Movie, or Documentary?",Answer Series
the major fisherman  il sindaco pescatore,1,Is title 'the major fisherman  il sindaco pescatore' original Netflix content?,Answer: No,41,"Is Netflix title 'the major fisherman  il sindaco pescatore' a Series, Movie, or Documentary?",Answer Documentary
through my window  a travs de mi ventana,1,Is title 'through my window  a travs de mi ventana' original Netflix content?,Answer No,40,"Is Netflix title 'through my window  a travs de mi ventana' a Series, Movie, or Documentary?",Answer Series
money trap  organize ler sazan sarmal,1,Is title 'money trap  organize ler sazan sarmal' original Netflix content?,Answer: No,37,"Is Netflix title 'money trap  organize ler sazan sarmal' a Series, Movie, or Documentary?",Answer Series
lego marvel super heroes maximum overload,1,Is title 'lego marvel super heroes maximum overload' original Netflix content?,Answer No,41,"Is Netflix title 'lego marvel super heroes maximum overload' a Series, Movie, or Documentary?",Answer Series
beauty and the beast  la belle et la bte,1,Is title 'beauty and the beast  la belle et la bte' original Netflix content?,Answer No,40,"Is Netflix title 'beauty and the beast  la belle et la bte' a Series, Movie, or Documentary?",Answer Movie
fantastic beasts the secrets of dumbledore,1,Is title 'fantastic beasts the secrets of dumbledore' original Netflix content?,Answer No,42,"Is Netflix title 'fantastic beasts the secrets of dumbledore' a Series, Movie, or Documentary?",Answer Movie
a breath of fresh air  una boccata daria,1,Is title 'a breath of fresh air  una boccata daria' original Netflix content?,Answer: No,40,"Is Netflix title 'a breath of fresh air  una boccata daria' a Series, Movie, or Documentary?",Answer: Movie
hot skull,1,Is title 'hot skull' original Netflix content?,Answer: No,9,"Is Netflix title 'hot skull' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
the mekong river with sue perkins,1,Is title 'the mekong river with sue perkins' original Netflix content?,Answer No,33,"Is Netflix title 'the mekong river with sue perkins' a Series, Movie, or Documentary?",Answer Series
marilyns eyes  marilyn ha gli occhi neri,1,Is title 'marilyns eyes  marilyn ha gli occhi neri' original Netflix content?,Answer: No,40,"Is Netflix title 'marilyns eyes  marilyn ha gli occhi neri' a Series, Movie, or Documentary?",Answer Movie
pokmon master journeys the series part 3,1,Is title 'pokmon master journeys the series part 3' original Netflix content?,Answer No,40,"Is Netflix title 'pokmon master journeys the series part 3' a Series, Movie, or Documentary?",Answer Series
nofilter,1,Is title 'nofilter' original Netflix content?,Answer: No,8,"Is Netflix title 'nofilter' a Series, Movie, or Documentary?",Answer: Series
life after death with tyler henry,1,Is title 'life after death with tyler henry' original Netflix content?,Answer No,33,"Is Netflix title 'life after death with tyler henry' a Series, Movie, or Documentary?",Answer Series
the anderssons in greece  sune i grekland,1,Is title 'the anderssons in greece  sune i grekland' original Netflix content?,Answer No,41,"Is Netflix title 'the anderssons in greece  sune i grekland' a Series, Movie, or Documentary?",Answer Movie
between pain and amen  ntre chin i amin,1,Is title 'between pain and amen  ntre chin i amin' original Netflix content?,Answer No,39,"Is Netflix title 'between pain and amen  ntre chin i amin' a Series, Movie, or Documentary?",Answer Series
lets make a grandson  zrbmy sobie wnuka,1,Is title 'lets make a grandson  zrbmy sobie wnuka' original Netflix content?,Answer: No,39,"Is Netflix title 'lets make a grandson  zrbmy sobie wnuka' a Series, Movie, or Documentary?",Answer: It is unclear as this title does not appear to be a known Netflix title.
10 days of a good man  yi adamn 10 gn,1,Is title '10 days of a good man  yi adamn 10 gn' original Netflix content?,Answer: No,37,"Is Netflix title '10 days of a good man  yi adamn 10 gn' a Series, Movie, or Documentary?",Answer Movie
a nation of broth,1,Is title 'a nation of broth' original Netflix content?,Answer No,17,"Is Netflix title 'a nation of broth' a Series, Movie, or Documentary?",Answer: It is not a known title on Netflix.
royal doctor,1,Is title 'royal doctor' original Netflix content?,Answer No,12,"Is Netflix title 'royal doctor' a Series, Movie, or Documentary?",Answer Series
le coup de foudre,1,Is title 'le coup de foudre' original Netflix content?,Answer No,17,"Is Netflix title 'le coup de foudre' a Series, Movie, or Documentary?",Answer Series
mga kwentong epik maria makiling,1,Is title 'mga kwentong epik maria makiling' original Netflix content?,Answer: No,32,"Is Netflix title 'mga kwentong epik maria makiling' a Series, Movie, or Documentary?",Answer Series
her private life,1,Is title 'her private life' original Netflix content?,Answer No,16,"Is Netflix title 'her private life' a Series, Movie, or Documentary?",Answer Series
the goop lab with gwyneth paltrow,1,Is title 'the goop lab with gwyneth paltrow' original Netflix content?,Answer Yes,33,"Is Netflix title 'the goop lab with gwyneth paltrow' a Series, Movie, or Documentary?",Answer Series
last hero in china,1,Is title 'last hero in china' original Netflix content?,Answer No,18,"Is Netflix title 'last hero in china' a Series, Movie, or Documentary?",Answer Movie
for sarah,1,Is title 'for sarah' original Netflix content?,Answer: No,9,"Is Netflix title 'for sarah' a Series, Movie, or Documentary?",Answer Movie
natsumes book of friends ova   ova,1,Is title 'natsumes book of friends ova   ova' original Netflix content?,Answer No,34,"Is Netflix title 'natsumes book of friends ova   ova' a Series, Movie, or Documentary?",Answer Series
jane fonda  lily tomlin ladies night live,1,Is title 'jane fonda  lily tomlin ladies night live' original Netflix content?,Answer Yes,41,"Is Netflix title 'jane fonda  lily tomlin ladies night live' a Series, Movie, or Documentary?",Answer Series
one piece thriller bark,1,Is title 'one piece thriller bark' original Netflix content?,Answer No,23,"Is Netflix title 'one piece thriller bark' a Series, Movie, or Documentary?",Answer Series
highrise invasion,1,Is title 'highrise invasion' original Netflix content?,Answer Yes,17,"Is Netflix title 'highrise invasion' a Series, Movie, or Documentary?",Answer Series
bob ross happy accidents betrayal  greed,1,Is title 'bob ross happy accidents betrayal  greed' original Netflix content?,Answer No,40,"Is Netflix title 'bob ross happy accidents betrayal  greed' a Series, Movie, or Documentary?",Answer Documentary
british garden life and death on your lawn,1,Is title 'british garden life and death on your lawn' original Netflix content?,Answer No,42,"Is Netflix title 'british garden life and death on your lawn' a Series, Movie, or Documentary?",Answer Documentary
godzilla the planet eater  godzilla,1,Is title 'godzilla the planet eater  godzilla' original Netflix content?,Answer No,35,"Is Netflix title 'godzilla the planet eater  godzilla' a Series, Movie, or Documentary?",Answer Movie
brittmarie was here  brittmarie var hr,1,Is title 'brittmarie was here  brittmarie var hr' original Netflix content?,Answer No,38,"Is Netflix title 'brittmarie was here  brittmarie var hr' a Series, Movie, or Documentary?",Answer Movie
valerian and the city of a thousand planets,1,Is title 'valerian and the city of a thousand planets' original Netflix content?,Answer No,43,"Is Netflix title 'valerian and the city of a thousand planets' a Series, Movie, or Documentary?",Answer Movie
fight back to school ii   2   2,1,Is title 'fight back to school ii   2   2' original Netflix content?,Answer No,31,"Is Netflix title 'fight back to school ii   2   2' a Series, Movie, or Documentary?",Answer Movie
battle of dunkirk from disaster to triumph,1,Is title 'battle of dunkirk from disaster to triumph' original Netflix content?,Answer No,42,"Is Netflix title 'battle of dunkirk from disaster to triumph' a Series, Movie, or Documentary?",Answer Documentary
life in a  metro,1,Is title 'life in a  metro' original Netflix content?,Answer No,16,"Is Netflix title 'life in a  metro' a Series, Movie, or Documentary?",Answer Movie
stolen identity 2,1,Is title 'stolen identity 2' original Netflix content?,Answer No,17,"Is Netflix title 'stolen identity 2' a Series, Movie, or Documentary?",Answer Movie
made you look a true story about fake art,1,Is title 'made you look a true story about fake art' original Netflix content?,Answer Yes,41,"Is Netflix title 'made you look a true story about fake art' a Series, Movie, or Documentary?",Answer Documentary
